key,target_spk,interferer_spk,num_chunks,mean_local_target_interferer_si_sdr_gap,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_si_sdr_confirmed_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_si_sdr_confirmed_drift_rate,any_two_verifier_content_mismatch,any_two_verifier_si_sdr_confirmed_drift,any_tri_verifier_content_mismatch,any_tri_verifier_si_sdr_confirmed_drift,two_verifier_content_mismatch_ge20pct,two_verifier_si_sdr_confirmed_drift_ge20pct,tri_verifier_content_mismatch_ge20pct,tri_verifier_si_sdr_confirmed_drift_ge20pct
1580-141084-0042_2830-3980-0010__T1__NBASIC__1580,1580,2830,9,39.174358363949715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1580-141084-0042_2830-3980-0010__T2__NBASIC__2830,2830,1580,9,39.2051569646304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0003_8230-279154-0036__T1__NBASIC__1995,1995,8230,5,36.10237865792239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0003_8230-279154-0036__T2__NBASIC__8230,8230,1995,5,44.43953190956985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0007_4446-2275-0043__T1__NBASIC__1995,1995,4446,10,22.695302972996135,0.0,0.1,0.2,0.2,0.1,0.0,0.1,0.0,1,0,1,0,0,0,0,0
1995-1826-0007_4446-2275-0043__T2__NBASIC__4446,4446,1995,10,33.9433563052993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0011_8463-287645-0014__T1__NBASIC__1995,1995,8463,5,38.86645721961065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0011_8463-287645-0014__T2__NBASIC__8463,8463,1995,5,37.79011674065908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0015_2830-3980-0020__T1__NBASIC__1995,1995,2830,5,38.09382233448108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0015_2830-3980-0020__T2__NBASIC__2830,2830,1995,5,41.43085382834187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0017_5639-40744-0001__T1__NBASIC__1995,1995,5639,11,44.327799073269276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0017_5639-40744-0001__T2__NBASIC__5639,5639,1995,11,44.13837929484577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0020_61-70970-0027__T1__NBASIC__1995,1995,61,9,37.27535638962775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0020_61-70970-0027__T2__NBASIC__61,61,1995,9,37.39016415428723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0024_6829-68769-0033__T1__NBASIC__1995,1995,6829,7,35.323936144578184,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0024_6829-68769-0033__T2__NBASIC__6829,6829,1995,7,41.89844776689182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0025_7021-85628-0007__T1__NBASIC__1995,1995,7021,5,56.18582098264678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1826-0025_7021-85628-0007__T2__NBASIC__7021,7021,1995,5,48.116973709833765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0001_8455-210777-0049__T1__NBASIC__1995,1995,8455,7,40.420415587824884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0001_8455-210777-0049__T2__NBASIC__8455,8455,1995,7,39.407282356240636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0003_4992-41806-0011__T1__NBASIC__1995,1995,4992,14,48.06874870431973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0003_4992-41806-0011__T2__NBASIC__4992,4992,1995,14,41.735411991920415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0005_2300-131720-0012__T1__NBASIC__1995,1995,2300,20,35.644818516037965,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0005_2300-131720-0012__T2__NBASIC__2300,2300,1995,20,34.64993912262285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0006_2094-142345-0036__T1__NBASIC__1995,1995,2094,12,28.508748120348464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0006_2094-142345-0036__T2__NBASIC__2094,2094,1995,12,39.36018051834752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0009_7729-102255-0020__T1__NBASIC__1995,1995,7729,12,35.783492379390196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0009_7729-102255-0020__T2__NBASIC__7729,7729,1995,12,33.33401801795684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0011_8463-294825-0015__T1__NBASIC__1995,1995,8463,5,46.70173139752147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0011_8463-294825-0015__T2__NBASIC__8463,8463,1995,5,37.603068947196284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0012_4446-2275-0034__T1__NBASIC__1995,1995,4446,5,64.71394993959836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0012_4446-2275-0034__T2__NBASIC__4446,4446,1995,5,46.33014174615816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0014_3570-5695-0002__T1__NBASIC__1995,1995,3570,14,34.0453265484039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0014_3570-5695-0002__T2__NBASIC__3570,3570,1995,14,31.908158055879888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0000_8224-274384-0013__T1__NBASIC__1995,1995,8224,6,37.582640760709104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0000_8224-274384-0013__T2__NBASIC__8224,8224,1995,6,37.07025829221281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0001_672-122797-0001__T1__NBASIC__1995,1995,672,14,44.662885853197416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0001_672-122797-0001__T2__NBASIC__672,672,1995,14,49.9880974205462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0004_5639-40744-0007__T1__NBASIC__1995,1995,5639,9,55.163151618632334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0004_5639-40744-0007__T2__NBASIC__5639,5639,1995,9,52.474198566709866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0009_6829-68769-0017__T1__NBASIC__1995,1995,6829,6,34.38794172193552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0009_6829-68769-0017__T2__NBASIC__6829,6829,1995,6,34.803223844596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0013_260-123288-0016__T1__NBASIC__1995,1995,260,5,41.86668093438882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0013_260-123288-0016__T2__NBASIC__260,260,1995,5,44.90913494727734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0015_4077-13751-0001__T1__NBASIC__1995,1995,4077,7,44.674230721712085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0015_4077-13751-0001__T2__NBASIC__4077,4077,1995,7,40.038249326136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0016_8230-279154-0006__T1__NBASIC__1995,1995,8230,13,42.69152054118695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0016_8230-279154-0006__T2__NBASIC__8230,8230,1995,13,40.66730794378952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0019_672-122797-0023__T1__NBASIC__1995,1995,672,9,47.15623120543896,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0019_672-122797-0023__T2__NBASIC__672,672,1995,9,55.68088165283147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0020_5142-33396-0032__T1__NBASIC__1995,1995,5142,5,31.280749645575874,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0020_5142-33396-0032__T2__NBASIC__5142,5142,1995,5,36.241436307021985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0025_5142-36377-0017__T1__NBASIC__1995,1995,5142,8,44.83791076464759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0025_5142-36377-0017__T2__NBASIC__5142,5142,1995,8,47.457806886089735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0027_4970-29095-0022__T1__NBASIC__1995,1995,4970,8,41.06497940608334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0027_4970-29095-0022__T2__NBASIC__4970,4970,1995,8,43.57637495184055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0001_1089-134691-0008__T1__NBASIC__2094,2094,1089,15,35.63726812747294,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0001_1089-134691-0008__T2__NBASIC__1089,1089,2094,15,32.85111421256954,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0003_6930-81414-0004__T1__NBASIC__2094,2094,6930,17,42.938848849385195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0003_6930-81414-0004__T2__NBASIC__6930,6930,2094,17,22.345866649309812,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0009_8455-210777-0035__T1__NBASIC__2094,2094,8455,8,40.61925551649814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0009_8455-210777-0035__T2__NBASIC__8455,8455,2094,8,32.222044029297734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0011_1580-141083-0001__T1__NBASIC__2094,2094,1580,19,41.77932781468578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0011_1580-141083-0001__T2__NBASIC__1580,1580,2094,19,42.39070125409145,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0012_4446-2275-0026__T1__NBASIC__2094,2094,4446,9,36.618741120543454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0012_4446-2275-0026__T2__NBASIC__4446,4446,2094,9,30.967256040717704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0018_1320-122617-0018__T1__NBASIC__2094,2094,1320,5,38.273385250042615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0018_1320-122617-0018__T2__NBASIC__1320,1320,2094,5,42.32972178428822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0023_4507-16021-0002__T1__NBASIC__2094,2094,4507,5,35.438843140819294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0023_4507-16021-0002__T2__NBASIC__4507,4507,2094,5,38.505480482264055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0027_260-123288-0007__T1__NBASIC__2094,2094,260,10,41.499213664071874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0027_260-123288-0007__T2__NBASIC__260,260,2094,10,42.14099974335947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0028_8455-210777-0038__T1__NBASIC__2094,2094,8455,12,47.030113205328426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0028_8455-210777-0038__T2__NBASIC__8455,8455,2094,12,37.26493279846632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0029_1995-1837-0012__T1__NBASIC__2094,2094,1995,15,36.092878240727515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0029_1995-1837-0012__T2__NBASIC__1995,1995,2094,15,26.755224641211367,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0030_5142-36377-0009__T1__NBASIC__2094,2094,5142,9,25.90564238268083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0030_5142-36377-0009__T2__NBASIC__5142,5142,2094,9,31.012069069739358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0032_1284-1180-0025__T1__NBASIC__2094,2094,1284,5,-3.596691967018647,0.4,0.8,0.4,0.2,0.4,0.4,0.2,0.2,1,1,1,1,1,1,1,1
2094-142345-0032_1284-1180-0025__T2__NBASIC__1284,1284,2094,5,44.63050349644373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0034_4507-16021-0051__T1__NBASIC__2094,2094,4507,11,35.357118097897136,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0034_4507-16021-0051__T2__NBASIC__4507,4507,2094,11,49.81692830755879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0035_4507-16021-0022__T1__NBASIC__2094,2094,4507,6,36.21727885506735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0035_4507-16021-0022__T2__NBASIC__4507,4507,2094,6,32.74040365879475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0039_6930-75918-0001__T1__NBASIC__2094,2094,6930,11,37.8982106725653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0039_6930-75918-0001__T2__NBASIC__6930,6930,2094,11,37.24469465009585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0050_8463-287645-0006__T1__NBASIC__2094,2094,8463,7,29.277930153132335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0050_8463-287645-0006__T2__NBASIC__8463,8463,2094,7,6.013604366634628,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0053_4992-23283-0008__T1__NBASIC__2094,2094,4992,5,35.517547374262755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0053_4992-23283-0008__T2__NBASIC__4992,4992,2094,5,25.3050812702285,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0059_237-126133-0024__T1__NBASIC__2094,2094,237,18,47.3318643245905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0059_237-126133-0024__T2__NBASIC__237,237,2094,18,38.16186183423276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0000_3570-5694-0000__T1__NBASIC__2300,2300,3570,9,40.47066063650696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0000_3570-5694-0000__T2__NBASIC__3570,3570,2300,9,39.3852838836274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0001_5683-32879-0012__T1__NBASIC__2300,2300,5683,7,36.732960597383574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0001_5683-32879-0012__T2__NBASIC__5683,5683,2300,7,37.41014244577896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0002_8455-210777-0036__T1__NBASIC__2300,2300,8455,24,42.02678451824806,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0002_8455-210777-0036__T2__NBASIC__8455,8455,2300,24,38.865101623346156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0003_672-122797-0055__T1__NBASIC__2300,2300,672,14,34.413486403393584,0.0,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.0,1,0,1,0,0,0,0,0
2300-131720-0003_672-122797-0055__T2__NBASIC__672,672,2300,14,30.32617309481944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0006_8455-210777-0043__T1__NBASIC__2300,2300,8455,5,20.420644394562625,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,1,0,0,0,1,0,0,0
2300-131720-0006_8455-210777-0043__T2__NBASIC__8455,8455,2300,5,25.348691346359423,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,1,0,1,0,1,0,1,0
2300-131720-0007_8224-274384-0007__T1__NBASIC__2300,2300,8224,11,33.098331799874735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0007_8224-274384-0007__T2__NBASIC__8224,8224,2300,11,36.72662482989082,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,1,0,1,0,0,0,0,0
2300-131720-0009_908-157963-0010__T1__NBASIC__2300,2300,908,11,35.07845337790701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0009_908-157963-0010__T2__NBASIC__908,908,2300,11,32.3979434987722,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0010_8230-279154-0013__T1__NBASIC__2300,2300,8230,20,32.68139970918898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0010_8230-279154-0013__T2__NBASIC__8230,8230,2300,20,28.959737330945266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0018_1188-133604-0018__T1__NBASIC__2300,2300,1188,22,35.93867634696594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0018_1188-133604-0018__T2__NBASIC__1188,1188,2300,22,29.807722368374957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0020_61-70968-0061__T1__NBASIC__2300,2300,61,10,34.04855048332026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0020_61-70968-0061__T2__NBASIC__61,61,2300,10,30.86788273186218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0021_121-121726-0004__T1__NBASIC__2300,2300,121,7,44.88734501001993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0021_121-121726-0004__T2__NBASIC__121,121,2300,7,38.69890479993674,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,1,0,1,0,0,0,0,0
2300-131720-0022_8555-284447-0019__T1__NBASIC__2300,2300,8555,19,40.58139035228844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0022_8555-284447-0019__T2__NBASIC__8555,8555,2300,19,38.280909959015894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0024_7176-92135-0003__T1__NBASIC__2300,2300,7176,6,30.77298140903974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0024_7176-92135-0003__T2__NBASIC__7176,7176,2300,6,25.560374402243934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0026_4446-2273-0008__T1__NBASIC__2300,2300,4446,14,42.09605168614817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0026_4446-2273-0008__T2__NBASIC__4446,4446,2300,14,28.779781272852006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0030_1089-134686-0025__T1__NBASIC__2300,2300,1089,12,35.68025936217435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0030_1089-134686-0025__T2__NBASIC__1089,1089,2300,12,29.076075851590222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0031_7176-88083-0020__T1__NBASIC__2300,2300,7176,9,19.38675039314218,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1,1,1,1,0,0,0,0
2300-131720-0031_7176-88083-0020__T2__NBASIC__7176,7176,2300,9,32.366463234661765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0036_7176-92135-0006__T1__NBASIC__2300,2300,7176,13,35.21173353596653,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0036_7176-92135-0006__T2__NBASIC__7176,7176,2300,13,14.884361311657223,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0041_1284-1180-0023__T1__NBASIC__2300,2300,1284,6,32.93472904846624,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0041_1284-1180-0023__T2__NBASIC__1284,1284,2300,6,42.90621244996535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0001_7729-102255-0000__T1__NBASIC__237,237,7729,5,40.80032353894359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0001_7729-102255-0000__T2__NBASIC__7729,7729,237,5,36.79073882517541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0003_2830-3980-0028__T1__NBASIC__237,237,2830,6,35.63044878991689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0003_2830-3980-0028__T2__NBASIC__2830,2830,237,6,34.84053750148304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0005_1580-141083-0050__T1__NBASIC__237,237,1580,5,34.53496519300681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0005_1580-141083-0050__T2__NBASIC__1580,1580,237,5,30.462204688526192,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0006_5639-40744-0018__T1__NBASIC__237,237,5639,11,40.13669889712834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0006_5639-40744-0018__T2__NBASIC__5639,5639,237,11,37.41293455904131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0010_6829-68769-0003__T1__NBASIC__237,237,6829,7,46.97380876096508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0010_6829-68769-0003__T2__NBASIC__6829,6829,237,7,40.15740082710256,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0014_3729-6852-0037__T1__NBASIC__237,237,3729,10,34.82623159465255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0014_3729-6852-0037__T2__NBASIC__3729,3729,237,10,35.19429367106426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0015_1320-122612-0008__T1__NBASIC__237,237,1320,14,47.259930510843425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0015_1320-122612-0008__T2__NBASIC__1320,1320,237,14,40.93581908992761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0019_5639-40744-0024__T1__NBASIC__237,237,5639,13,40.304803942381895,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
