key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134686-0024_1995-1836-0013__T1__SCV3FIX__VOICE-1089_CONTENT-1995-1995-1836-0013,1089,1995,9,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,37.96276960169629,14.33
1089-134686-0024_1995-1836-0013__T2__SCV3FIX__VOICE-1995_CONTENT-1089-1089-134686-0024,1995,1089,9,1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,-37.54831277773124,-28.48
1089-134686-0024_5683-32865-0016__T1__SCV3FIX__VOICE-1089_CONTENT-5683-5683-32865-0016,1089,5683,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.68792284895452,11.23
1089-134686-0024_5683-32865-0016__T2__SCV3FIX__VOICE-5683_CONTENT-1089-1089-134686-0024,5683,1089,5,1.0,0.8,1.0,1.0,0.8,0.8,0.8,0.8,-39.58264504953414,-21.43
1089-134686-0024_7176-92135-0042__T1__SCV3FIX__VOICE-1089_CONTENT-7176-7176-92135-0042,1089,7176,13,0.6923076923076923,0.6923076923076923,0.9230769230769231,1.0,0.6153846153846154,0.46153846153846156,0.6153846153846154,0.46153846153846156,-2.2223048340029132,4.33
1089-134686-0024_7176-92135-0042__T2__SCV3FIX__VOICE-7176_CONTENT-1089-1089-134686-0024,7176,1089,13,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,23.97403165084254,-0.45
1089-134686-0025_7127-75947-0035__T1__SCV3FIX__VOICE-1089_CONTENT-7127-7127-75947-0035,1089,7127,7,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,32.14870572929816,8.45
1089-134686-0025_7127-75947-0035__T2__SCV3FIX__VOICE-7127_CONTENT-1089-1089-134686-0025,7127,1089,7,1.0,0.8571428571428571,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,-32.61602601813963,-15.6
1089-134686-0026_8224-274384-0010__T1__SCV3FIX__VOICE-1089_CONTENT-8224-8224-274384-0010,1089,8224,7,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,27.710970669934444,12.69
1089-134686-0026_8224-274384-0010__T2__SCV3FIX__VOICE-8224_CONTENT-1089-1089-134686-0026,8224,1089,7,1.0,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,-13.573642390376856,-11.48
1089-134686-0028_6829-68771-0025__T1__SCV3FIX__VOICE-1089_CONTENT-6829-6829-68771-0025,1089,6829,14,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,38.23120135757885,11.62
1089-134686-0028_6829-68771-0025__T2__SCV3FIX__VOICE-6829_CONTENT-1089-1089-134686-0028,6829,1089,14,1.0,1.0,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,-39.114459852192375,-21.92
1089-134686-0028_8224-274384-0005__T1__SCV3FIX__VOICE-1089_CONTENT-8224-8224-274384-0005,1089,8224,14,0.6428571428571429,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.07142857142857142,-2.7403695392936314,0.51
1089-134686-0028_8224-274384-0005__T2__SCV3FIX__VOICE-8224_CONTENT-1089-1089-134686-0028,8224,1089,14,0.42857142857142855,0.5714285714285714,0.7857142857142857,0.6428571428571429,0.5714285714285714,0.35714285714285715,0.5,0.2857142857142857,1.9134383381695856,-3.29
1089-134686-0029_121-127105-0007__T1__SCV3FIX__VOICE-1089_CONTENT-121-121-127105-0007,1089,121,8,0.0,0.125,0.25,0.25,0.125,0.0,0.125,0.0,21.955160549193884,10.3
1089-134686-0029_121-127105-0007__T2__SCV3FIX__VOICE-121_CONTENT-1089-1089-134686-0029,121,1089,8,1.0,0.875,0.625,0.875,0.625,0.625,0.625,0.625,-31.910905430774797,-27.82
1089-134686-0031_1320-122612-0008__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122612-0008,1089,1320,12,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,28.209915838604406,8.2
1089-134686-0031_1320-122612-0008__T2__SCV3FIX__VOICE-1320_CONTENT-1089-1089-134686-0031,1320,1089,12,1.0,0.9166666666666666,0.9166666666666666,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,-28.38017356635369,-13.43
1089-134686-0031_61-70968-0026__T1__SCV3FIX__VOICE-1089_CONTENT-61-61-70968-0026,1089,61,8,0.125,0.375,0.125,0.5,0.0,0.0,0.0,0.0,10.758648687207483,5.03
