key,target_spk,interferer_spk,num_chunks,mean_local_target_interferer_si_sdr_gap,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_si_sdr_confirmed_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_si_sdr_confirmed_drift_rate,any_two_verifier_content_mismatch,any_two_verifier_si_sdr_confirmed_drift,any_tri_verifier_content_mismatch,any_tri_verifier_si_sdr_confirmed_drift,two_verifier_content_mismatch_ge20pct,two_verifier_si_sdr_confirmed_drift_ge20pct,tri_verifier_content_mismatch_ge20pct,tri_verifier_si_sdr_confirmed_drift_ge20pct
1995-1836-0005_2300-131720-0012__T2__NBASIC__2300,2300,1995,20,34.913381594317244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0006_2094-142345-0036__T1__NBASIC__1995,1995,2094,12,30.40828614103534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0006_2094-142345-0036__T2__NBASIC__2094,2094,1995,12,-25.75969329778122,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1
1995-1836-0009_7729-102255-0020__T1__NBASIC__1995,1995,7729,12,37.19645782855778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0009_7729-102255-0020__T2__NBASIC__7729,7729,1995,12,33.80825759340049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0011_8463-294825-0015__T1__NBASIC__1995,1995,8463,5,46.8373178508717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0011_8463-294825-0015__T2__NBASIC__8463,8463,1995,5,40.53879834600419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0012_4446-2275-0034__T1__NBASIC__1995,1995,4446,5,48.946254957974475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0012_4446-2275-0034__T2__NBASIC__4446,4446,1995,5,44.77938097863332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0014_3570-5695-0002__T1__NBASIC__1995,1995,3570,14,31.697931609571583,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1836-0014_3570-5695-0002__T2__NBASIC__3570,3570,1995,14,30.04567790998196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0000_8224-274384-0013__T1__NBASIC__1995,1995,8224,6,36.114814089934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0000_8224-274384-0013__T2__NBASIC__8224,8224,1995,6,26.42327838202469,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,1,0,1,0,1,0,0,0
1995-1837-0001_672-122797-0001__T1__NBASIC__1995,1995,672,14,49.240185444749294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0001_672-122797-0001__T2__NBASIC__672,672,1995,14,49.023659570699564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0004_5639-40744-0007__T1__NBASIC__1995,1995,5639,9,54.76566169408951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0004_5639-40744-0007__T2__NBASIC__5639,5639,1995,9,47.54147587219978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0009_6829-68769-0017__T1__NBASIC__1995,1995,6829,6,34.57247625237059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0009_6829-68769-0017__T2__NBASIC__6829,6829,1995,6,29.286129099699455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0013_260-123288-0016__T1__NBASIC__1995,1995,260,5,42.899759070802936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0013_260-123288-0016__T2__NBASIC__260,260,1995,5,44.627178501811336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0015_4077-13751-0001__T1__NBASIC__1995,1995,4077,7,45.42540377529944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0015_4077-13751-0001__T2__NBASIC__4077,4077,1995,7,42.79847356215166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0016_8230-279154-0006__T1__NBASIC__1995,1995,8230,13,43.843933914921855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0016_8230-279154-0006__T2__NBASIC__8230,8230,1995,13,41.462472816653055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0019_672-122797-0023__T1__NBASIC__1995,1995,672,9,46.71488047786588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0019_672-122797-0023__T2__NBASIC__672,672,1995,9,54.20580380452797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0020_5142-33396-0032__T1__NBASIC__1995,1995,5142,5,28.512660914217612,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0020_5142-33396-0032__T2__NBASIC__5142,5142,1995,5,34.754793874800235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0025_5142-36377-0017__T1__NBASIC__1995,1995,5142,8,38.39540314772671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0025_5142-36377-0017__T2__NBASIC__5142,5142,1995,8,47.52406701371461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0027_4970-29095-0022__T1__NBASIC__1995,1995,4970,8,46.30544152086407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1995-1837-0027_4970-29095-0022__T2__NBASIC__4970,4970,1995,8,48.821478850107546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0001_1089-134691-0008__T1__NBASIC__2094,2094,1089,15,31.76431234399206,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0001_1089-134691-0008__T2__NBASIC__1089,1089,2094,15,26.9742991018909,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0003_6930-81414-0004__T1__NBASIC__2094,2094,6930,17,46.33652167141154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0003_6930-81414-0004__T2__NBASIC__6930,6930,2094,17,31.92438203391251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0009_8455-210777-0035__T1__NBASIC__2094,2094,8455,8,43.12849992735763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0009_8455-210777-0035__T2__NBASIC__8455,8455,2094,8,30.826344213296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0011_1580-141083-0001__T1__NBASIC__2094,2094,1580,19,42.03992893797405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0011_1580-141083-0001__T2__NBASIC__1580,1580,2094,19,42.35326358117911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0012_4446-2275-0026__T1__NBASIC__2094,2094,4446,9,33.99421422048751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0012_4446-2275-0026__T2__NBASIC__4446,4446,2094,9,31.936790227131205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0018_1320-122617-0018__T1__NBASIC__2094,2094,1320,5,32.53394769871112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0018_1320-122617-0018__T2__NBASIC__1320,1320,2094,5,45.86992463184043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0023_4507-16021-0002__T1__NBASIC__2094,2094,4507,5,32.91333974242743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0023_4507-16021-0002__T2__NBASIC__4507,4507,2094,5,35.857504389807524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0027_260-123288-0007__T1__NBASIC__2094,2094,260,10,41.98331027812012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0027_260-123288-0007__T2__NBASIC__260,260,2094,10,41.888210040273044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0028_8455-210777-0038__T1__NBASIC__2094,2094,8455,12,46.59413490856368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0028_8455-210777-0038__T2__NBASIC__8455,8455,2094,12,40.60289287543969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0029_1995-1837-0012__T1__NBASIC__2094,2094,1995,15,-27.439052104530433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1
2094-142345-0029_1995-1837-0012__T2__NBASIC__1995,1995,2094,15,31.3266213956631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0030_5142-36377-0009__T1__NBASIC__2094,2094,5142,9,26.04856183631288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0030_5142-36377-0009__T2__NBASIC__5142,5142,2094,9,21.38194380060592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0032_1284-1180-0025__T1__NBASIC__2094,2094,1284,5,-31.918284876446734,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1
2094-142345-0032_1284-1180-0025__T2__NBASIC__1284,1284,2094,5,43.0427703809893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0034_4507-16021-0051__T1__NBASIC__2094,2094,4507,11,34.81682794010975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0034_4507-16021-0051__T2__NBASIC__4507,4507,2094,11,43.301172835728906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0035_4507-16021-0022__T1__NBASIC__2094,2094,4507,6,36.9472046862698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0035_4507-16021-0022__T2__NBASIC__4507,4507,2094,6,33.498447889233866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0039_6930-75918-0001__T1__NBASIC__2094,2094,6930,11,41.98751479461068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0039_6930-75918-0001__T2__NBASIC__6930,6930,2094,11,41.68145695452534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0050_8463-287645-0006__T1__NBASIC__2094,2094,8463,7,30.904335684951324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0050_8463-287645-0006__T2__NBASIC__8463,8463,2094,7,-25.21124190694874,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,1,1,1,1,1,1,1,1
2094-142345-0053_4992-23283-0008__T1__NBASIC__2094,2094,4992,5,27.25071038001205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0053_4992-23283-0008__T2__NBASIC__4992,4992,2094,5,26.067136748918074,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,1,0,0,0,1,0,0,0
2094-142345-0059_237-126133-0024__T1__NBASIC__2094,2094,237,18,45.52717909974927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2094-142345-0059_237-126133-0024__T2__NBASIC__237,237,2094,18,32.01575224782848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0000_3570-5694-0000__T1__NBASIC__2300,2300,3570,9,39.95826588685822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0000_3570-5694-0000__T2__NBASIC__3570,3570,2300,9,38.05514876144872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0001_5683-32879-0012__T1__NBASIC__2300,2300,5683,7,41.14135003499761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0001_5683-32879-0012__T2__NBASIC__5683,5683,2300,7,36.47801231058506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0002_8455-210777-0036__T1__NBASIC__2300,2300,8455,24,39.57791307121303,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0002_8455-210777-0036__T2__NBASIC__8455,8455,2300,24,39.706820055108494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0003_672-122797-0055__T1__NBASIC__2300,2300,672,14,34.52300772644874,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2300-131720-0003_672-122797-0055__T2__NBASIC__672,672,2300,14,24.53249537978757,0.0,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142,0.0,1,0,1,0,0,0,0,0
2300-131720-0006_8455-210777-0043__T1__NBASIC__2300,2300,8455,5,26.92543449671741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0006_8455-210777-0043__T2__NBASIC__8455,8455,2300,5,25.009034133342553,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,1,0,1,0,1,0,1,0
2300-131720-0007_8224-274384-0007__T1__NBASIC__2300,2300,8224,11,33.72752660597038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0007_8224-274384-0007__T2__NBASIC__8224,8224,2300,11,13.80603477175615,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,1,1,1,1,1,0,0,0
2300-131720-0009_908-157963-0010__T1__NBASIC__2300,2300,908,11,29.282874695943757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0009_908-157963-0010__T2__NBASIC__908,908,2300,11,26.902822218797645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0010_8230-279154-0013__T1__NBASIC__2300,2300,8230,20,32.91027789737688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0010_8230-279154-0013__T2__NBASIC__8230,8230,2300,20,29.030696366597635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0018_1188-133604-0018__T1__NBASIC__2300,2300,1188,22,26.20551953340654,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0018_1188-133604-0018__T2__NBASIC__1188,1188,2300,22,23.51949571144594,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0020_61-70968-0061__T1__NBASIC__2300,2300,61,10,30.272149268499135,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0020_61-70968-0061__T2__NBASIC__61,61,2300,10,25.169252863524424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0021_121-121726-0004__T1__NBASIC__2300,2300,121,7,45.49417920159951,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0021_121-121726-0004__T2__NBASIC__121,121,2300,7,38.13795088446078,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,1,0,1,0,0,0,0,0
2300-131720-0022_8555-284447-0019__T1__NBASIC__2300,2300,8555,19,42.47176703597108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0022_8555-284447-0019__T2__NBASIC__8555,8555,2300,19,42.12206687357333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0024_7176-92135-0003__T1__NBASIC__2300,2300,7176,6,25.58511025836003,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0024_7176-92135-0003__T2__NBASIC__7176,7176,2300,6,23.773939166097534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0026_4446-2273-0008__T1__NBASIC__2300,2300,4446,14,42.8880513252144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0026_4446-2273-0008__T2__NBASIC__4446,4446,2300,14,33.917053123563534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0030_1089-134686-0025__T1__NBASIC__2300,2300,1089,12,32.95360900824036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0030_1089-134686-0025__T2__NBASIC__1089,1089,2300,12,14.540098051095272,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,1,0,1,0,0,0,0,0
2300-131720-0031_7176-88083-0020__T1__NBASIC__2300,2300,7176,9,27.579112385350026,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2300-131720-0031_7176-88083-0020__T2__NBASIC__7176,7176,2300,9,30.7635253820098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0036_7176-92135-0006__T1__NBASIC__2300,2300,7176,13,32.441460498428555,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0036_7176-92135-0006__T2__NBASIC__7176,7176,2300,13,23.60498354539763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0041_1284-1180-0023__T1__NBASIC__2300,2300,1284,6,36.174066399619434,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2300-131720-0041_1284-1180-0023__T2__NBASIC__1284,1284,2300,6,46.07653199897595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0001_7729-102255-0000__T1__NBASIC__237,237,7729,5,41.39431682823336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0001_7729-102255-0000__T2__NBASIC__7729,7729,237,5,38.42277555865016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0003_2830-3980-0028__T1__NBASIC__237,237,2830,6,34.52616187857028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0003_2830-3980-0028__T2__NBASIC__2830,2830,237,6,33.52714122615828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0005_1580-141083-0050__T1__NBASIC__237,237,1580,5,35.21357987573619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0005_1580-141083-0050__T2__NBASIC__1580,1580,237,5,26.048694045054624,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0006_5639-40744-0018__T1__NBASIC__237,237,5639,11,41.13194061630176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0006_5639-40744-0018__T2__NBASIC__5639,5639,237,11,36.90326139170448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0010_6829-68769-0003__T1__NBASIC__237,237,6829,7,43.92085744273033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0010_6829-68769-0003__T2__NBASIC__6829,6829,237,7,37.510504757019866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0014_3729-6852-0037__T1__NBASIC__237,237,3729,10,30.498697134473783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0014_3729-6852-0037__T2__NBASIC__3729,3729,237,10,33.26501716386051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0015_1320-122612-0008__T1__NBASIC__237,237,1320,14,49.19487131690652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0015_1320-122612-0008__T2__NBASIC__1320,1320,237,14,41.814635466505564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0019_5639-40744-0024__T1__NBASIC__237,237,5639,13,43.66670922650187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0019_5639-40744-0024__T2__NBASIC__5639,5639,237,13,40.739193713005164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0022_3575-170457-0054__T1__NBASIC__237,237,3575,9,-35.35636097754815,1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,1,1,1,1,1,1,1,1
237-126133-0022_3575-170457-0054__T2__NBASIC__3575,3575,237,9,44.34201755373245,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0023_672-122797-0005__T1__NBASIC__237,237,672,5,36.6293774937139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0023_672-122797-0005__T2__NBASIC__672,672,237,5,34.530583271971004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0025_1995-1826-0016__T1__NBASIC__237,237,1995,6,41.912357707633724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-126133-0025_1995-1826-0016__T2__NBASIC__1995,1995,237,6,37.96968756024438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0000_260-123286-0017__T1__NBASIC__237,237,260,6,35.590957211361626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0000_260-123286-0017__T2__NBASIC__260,260,237,6,39.52332955566817,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0002_4992-41797-0002__T1__NBASIC__237,237,4992,10,27.976071714763197,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0002_4992-41797-0002__T2__NBASIC__4992,4992,237,10,39.73822106504765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0005_5105-28241-0017__T1__NBASIC__237,237,5105,20,38.12526846556666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0005_5105-28241-0017__T2__NBASIC__5105,5105,237,20,37.599517941034,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0006_2961-961-0008__T1__NBASIC__237,237,2961,7,28.53233078203806,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0006_2961-961-0008__T2__NBASIC__2961,2961,237,7,46.617761829811265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0013_4992-23283-0009__T1__NBASIC__237,237,4992,7,-4.900053491734025,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1,1,1,1,1,1,1,1
237-134493-0013_4992-23283-0009__T2__NBASIC__4992,4992,237,7,-0.7677656681367659,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,1,1,1,1,1,1,1,1
237-134493-0014_3570-5694-0009__T1__NBASIC__237,237,3570,6,45.19338655825449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0014_3570-5694-0009__T2__NBASIC__3570,3570,237,6,38.972926876920454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0015_5105-28240-0008__T1__NBASIC__237,237,5105,12,40.38277133240445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0015_5105-28240-0008__T2__NBASIC__5105,5105,237,12,40.26707778701167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
237-134493-0016_7176-92135-0005__T1__NBASIC__237,237,7176,9,37.05730295686511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
