key,usef_sisnri,tfc_sisnri,tfc_sisdr,usef_drift_rate,tfc_drift_rate,usef_low_sisnri,usef_good_sisnri,usef_high_drift,usef_any_drift,usef_low_high_drift,usef_good_high_drift,tfc_low_sisnri,tfc_good_sisnri,tfc_high_drift,tfc_any_drift,tfc_low_high_drift,tfc_good_high_drift
260-123286-0013_3729-6852-0026__T1__SCV3TTSENR__260-260-123286-0013__VOICE__3729,15.703110485408768,15.767800159672657,12.551801729261028,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0013_3729-6852-0026__T2__SCV3TTSENR__3729-3729-6852-0026__VOICE__260,13.072857210430822,12.385696973461872,15.745481112985388,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0015_237-134493-0001__T1__SCV3TTSENR__260-260-123286-0015__VOICE__237,21.611196628890568,18.276829433184247,18.42177272201299,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0015_237-134493-0001__T2__SCV3TTSENR__237-237-134493-0001__VOICE__260,21.504875498389623,18.29404062410714,18.07975483910593,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0016_3575-170457-0009__T1__SCV3TTSENR__260-260-123286-0016__VOICE__3575,16.158737603340068,15.574515091379563,19.017944942118227,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0016_3575-170457-0009__T2__SCV3TTSENR__3575-3575-170457-0009__VOICE__260,19.715747477452325,16.028287337900444,12.706056579205748,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0017_5142-33396-0019__T1__SCV3TTSENR__260-260-123286-0017__VOICE__5142,22.424183508009342,18.546552524787653,14.770165183865435,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0017_5142-33396-0019__T2__SCV3TTSENR__5142-5142-33396-0019__VOICE__260,18.84738759544177,14.625480864824096,18.43779836302341,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0017_5142-33396-0049__T1__SCV3TTSENR__260-260-123286-0017__VOICE__5142,15.718755379470355,13.096174377056396,19.187318927377323,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0017_5142-33396-0049__T2__SCV3TTSENR__5142-5142-33396-0049__VOICE__260,22.351817385651174,18.9482005115368,13.058292705811308,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0018_5105-28240-0019__T1__SCV3TTSENR__260-260-123286-0018__VOICE__5105,18.69639080815893,15.85345845535229,14.276778674769435,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0018_5105-28240-0019__T2__SCV3TTSENR__5105-5105-28240-0019__VOICE__260,17.217913679658547,14.694903027622292,16.220066963997034,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0019_1580-141083-0024__T1__SCV3TTSENR__260-260-123286-0019__VOICE__1580,19.88021073987528,9.159836799164507,9.461211153625191,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False
260-123286-0019_1580-141083-0024__T2__SCV3TTSENR__1580-1580-141083-0024__VOICE__260,21.184347401721745,18.13180156548593,17.74726467645991,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0020_2830-3979-0008__T1__SCV3TTSENR__260-260-123286-0020__VOICE__2830,3.5663770224015643,18.286947530966184,10.890009915567296,0.2,0.0,False,False,True,True,False,False,False,True,False,False,False,False
260-123286-0020_2830-3979-0008__T2__SCV3TTSENR__2830-2830-3979-0008__VOICE__260,-9.983390399392045,12.669258205415284,20.7434979786208,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False
260-123286-0020_4992-23283-0013__T1__SCV3TTSENR__260-260-123286-0020__VOICE__4992,11.833470108606972,14.685986834539923,15.808017404034604,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0020_4992-23283-0013__T2__SCV3TTSENR__4992-4992-23283-0013__VOICE__260,12.997319231579697,13.618228560654858,11.531609319362342,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0022_4446-2271-0010__T1__SCV3TTSENR__260-260-123286-0022__VOICE__4446,15.227386832464903,16.6241479183368,17.678526585493103,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0022_4446-2271-0010__T2__SCV3TTSENR__4446-4446-2271-0010__VOICE__260,16.692841875233633,15.541741546838551,15.140480128416105,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0022_4507-16021-0036__T1__SCV3TTSENR__260-260-123286-0022__VOICE__4507,18.285747557394124,20.05586161385164,17.557710543332707,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0022_4507-16021-0036__T2__SCV3TTSENR__4507-4507-16021-0036__VOICE__260,15.971411793411871,17.39601222075858,19.72433951737484,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0023_2830-3980-0030__T1__SCV3TTSENR__260-260-123286-0023__VOICE__2830,-34.765498554649795,15.66628058030684,17.606359601392857,1.0,0.0,True,False,True,True,True,False,False,True,False,False,False,False
260-123286-0023_2830-3980-0030__T2__SCV3TTSENR__2830-2830-3980-0030__VOICE__260,18.01977103090585,16.35594006705878,14.395984143205636,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0023_4507-16021-0051__T1__SCV3TTSENR__260-260-123286-0023__VOICE__4507,18.042477228587387,17.43231739055851,19.29037464613961,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0023_4507-16021-0051__T2__SCV3TTSENR__4507-4507-16021-0051__VOICE__260,20.082108962034155,19.04172800103367,17.09006034918353,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0024_61-70970-0032__T1__SCV3TTSENR__260-260-123286-0024__VOICE__61,16.497495943897945,14.709090182662116,16.841614345185445,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0024_61-70970-0032__T2__SCV3TTSENR__61-61-70970-0032__VOICE__260,-34.70040923007025,16.655372251403605,14.48304131555144,1.0,0.0,True,False,True,True,True,False,False,True,False,False,False,False
260-123286-0025_1284-1181-0019__T1__SCV3TTSENR__260-260-123286-0025__VOICE__1284,16.927457152897155,15.707346677473293,18.40665472722248,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0025_1284-1181-0019__T2__SCV3TTSENR__1284-1284-1181-0019__VOICE__260,19.73941191117901,18.0192508458466,14.960277520883253,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0025_5142-33396-0003__T1__SCV3TTSENR__260-260-123286-0025__VOICE__5142,21.72989086224065,18.27502042015215,18.77689594317313,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0025_5142-33396-0003__T2__SCV3TTSENR__5142-5142-33396-0003__VOICE__260,22.94586213122897,18.681548076251342,18.075305444351613,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0026_121-121726-0004__T1__SCV3TTSENR__260-260-123286-0026__VOICE__121,19.812121970679776,16.124333578837863,19.907754764437826,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0026_121-121726-0004__T2__SCV3TTSENR__121-121-121726-0004__VOICE__260,23.4371250651608,20.040083131545494,16.202077950786297,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0026_1580-141083-0025__T1__SCV3TTSENR__260-260-123286-0026__VOICE__1580,16.467196102114457,14.679072351536782,20.22314648356204,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0026_1580-141083-0025__T2__SCV3TTSENR__1580-1580-141083-0025__VOICE__260,23.52193039371202,20.20514580759061,14.50764516808566,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0027_6930-75918-0011__T1__SCV3TTSENR__260-260-123286-0027__VOICE__6930,15.495493940040342,13.53247131853768,16.874779500509632,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0027_6930-75918-0011__T2__SCV3TTSENR__6930-6930-75918-0011__VOICE__260,20.04607220687181,17.20517813591382,13.95105531377174,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0027_908-157963-0013__T1__SCV3TTSENR__260-260-123286-0027__VOICE__908,16.530263356815595,12.36743778347557,14.19494498948962,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0027_908-157963-0013__T2__SCV3TTSENR__908-908-157963-0013__VOICE__260,18.0924262812118,15.090018561653746,13.4766019971703,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0028_4446-2273-0035__T1__SCV3TTSENR__260-260-123286-0028__VOICE__4446,21.377107510446496,18.54890508129192,17.621321087592825,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0028_4446-2273-0035__T2__SCV3TTSENR__4446-4446-2273-0035__VOICE__260,-43.30896131717811,-22.19276794662325,-21.25881550831064,1.0,1.0,True,False,True,True,True,False,True,False,True,True,True,False
260-123286-0028_5683-32866-0014__T1__SCV3TTSENR__260-260-123286-0028__VOICE__5683,17.327716367193347,15.39664255038026,18.069043744944647,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0028_5683-32866-0014__T2__SCV3TTSENR__5683-5683-32866-0014__VOICE__260,18.18623014033244,18.406230955280744,15.780062108756084,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0029_1580-141084-0026__T1__SCV3TTSENR__260-260-123286-0029__VOICE__1580,19.339944956746347,16.186293713093317,16.824201337316097,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0029_1580-141084-0026__T2__SCV3TTSENR__1580-1580-141084-0026__VOICE__260,20.94918396042573,17.376190893670294,16.843464250688317,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0030_3729-6852-0004__T1__SCV3TTSENR__260-260-123286-0030__VOICE__3729,14.801402618903166,15.825042671580178,20.22681185752338,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0030_3729-6852-0004__T2__SCV3TTSENR__3729-3729-6852-0004__VOICE__260,18.86999213498157,19.825268627551967,15.422318645858422,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0030_6829-68769-0020__T1__SCV3TTSENR__260-260-123286-0030__VOICE__6829,16.84255713328854,15.30119605575647,17.519897566901133,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0030_6829-68769-0020__T2__SCV3TTSENR__6829-6829-68769-0020__VOICE__260,19.66642902714069,17.78270807187687,15.388152468504426,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0031_2094-142345-0036__T1__SCV3TTSENR__260-260-123286-0031__VOICE__2094,-45.509039379752295,18.16398812489324,18.84979540920432,1.0,0.0,True,False,True,True,True,False,False,True,False,False,False,False
260-123286-0031_2094-142345-0036__T2__SCV3TTSENR__2094-2094-142345-0036__VOICE__260,15.64798808280103,16.642363783676114,15.902229543418096,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0031_237-126133-0009__T1__SCV3TTSENR__260-260-123286-0031__VOICE__237,17.319071380580255,16.34584823967201,24.25462196546909,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123286-0031_237-126133-0009__T2__SCV3TTSENR__237-237-126133-0009__VOICE__260,23.934346757301405,24.24195695116447,16.396308220056635,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0000_61-70968-0039__T1__SCV3TTSENR__260-260-123288-0000__VOICE__61,16.455843900604645,15.099051354788946,18.88269244082777,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0000_61-70968-0039__T2__SCV3TTSENR__61-61-70968-0039__VOICE__260,-26.61040910129588,17.438837502622434,13.87453914298046,0.8,0.0,True,False,True,True,True,False,False,True,False,False,False,False
260-123288-0000_672-122797-0000__T1__SCV3TTSENR__260-260-123288-0000__VOICE__672,20.09103791033048,19.016199564094943,18.66589238916521,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0000_672-122797-0000__T2__SCV3TTSENR__672-672-122797-0000__VOICE__260,21.990146188857672,18.690029894486308,18.971730937950504,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0002_1580-141084-0019__T1__SCV3TTSENR__260-260-123288-0002__VOICE__1580,19.72521175920043,17.394133505747202,18.955819677034583,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0002_1580-141084-0019__T2__SCV3TTSENR__1580-1580-141084-0019__VOICE__260,22.03672824502391,18.86447762845589,17.18844356399105,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0002_2094-142345-0045__T1__SCV3TTSENR__260-260-123288-0002__VOICE__2094,-16.09728244949531,14.718387696007788,19.103904000051205,0.8,0.0,True,False,True,True,True,False,False,True,False,False,False,False
260-123288-0002_2094-142345-0045__T2__SCV3TTSENR__2094-2094-142345-0045__VOICE__260,18.884293965955216,18.288194714571265,13.870970501927369,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0003_1089-134686-0026__T1__SCV3TTSENR__260-260-123288-0003__VOICE__1089,22.92325068928616,19.03452928090479,14.135061402964276,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0003_1089-134686-0026__T2__SCV3TTSENR__1089-1089-134686-0026__VOICE__260,17.5100792302606,13.987404037806384,19.187193594564405,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0004_3729-6852-0007__T1__SCV3TTSENR__260-260-123288-0004__VOICE__3729,19.63837973161918,22.25804372756121,13.174599108089405,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0004_3729-6852-0007__T2__SCV3TTSENR__3729-3729-6852-0007__VOICE__260,14.08455718186414,13.365645231234566,22.367690673128887,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0004_672-122797-0056__T1__SCV3TTSENR__260-260-123288-0004__VOICE__672,-15.05012367322209,17.79853380185567,15.226206157896891,1.0,0.0,True,False,True,True,True,False,False,True,False,False,False,False
260-123288-0004_672-122797-0056__T2__SCV3TTSENR__672-672-122797-0056__VOICE__260,17.056145684948078,9.513887783761298,12.563558954925442,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False
260-123288-0004_908-157963-0025__T1__SCV3TTSENR__260-260-123288-0004__VOICE__908,18.970198605243706,19.136791408694013,15.023105126554643,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0004_908-157963-0025__T2__SCV3TTSENR__908-908-157963-0025__VOICE__260,15.625929633526756,14.683166562028251,18.81587284225593,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0005_5683-32879-0014__T1__SCV3TTSENR__260-260-123288-0005__VOICE__5683,18.04932413154689,16.14189990994477,19.48467345086075,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0005_5683-32879-0014__T2__SCV3TTSENR__5683-5683-32879-0014__VOICE__260,21.44032874483136,19.79736746149469,16.417508614433164,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0005_61-70968-0040__T1__SCV3TTSENR__260-260-123288-0005__VOICE__61,15.740401050662228,13.95256681707913,17.451509692741453,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0005_61-70968-0040__T2__SCV3TTSENR__61-61-70968-0040__VOICE__260,-41.588488779423706,17.54910877900548,13.773696044407364,1.0,0.0,True,False,True,True,True,False,False,True,False,False,False,False
260-123288-0006_237-126133-0001__T1__SCV3TTSENR__260-260-123288-0006__VOICE__237,23.8232969465543,20.36099617490236,15.734513893240145,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0006_237-126133-0001__T2__SCV3TTSENR__237-237-126133-0001__VOICE__260,19.276653927061453,15.669375237826369,20.17380610794553,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0007_6930-75918-0010__T1__SCV3TTSENR__260-260-123288-0007__VOICE__6930,14.539720830102624,15.1067916913721,19.672174819172376,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0007_6930-75918-0010__T2__SCV3TTSENR__6930-6930-75918-0010__VOICE__260,21.0112901692588,19.64035000993608,15.044694124850704,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0008_237-134500-0033__T1__SCV3TTSENR__260-260-123288-0008__VOICE__237,14.684512632523314,19.090448515406745,17.980856960097462,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0008_237-134500-0033__T2__SCV3TTSENR__237-237-134500-0033__VOICE__260,14.694429565334262,17.839949505218673,18.76211013309829,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0008_2830-3980-0056__T1__SCV3TTSENR__260-260-123288-0008__VOICE__2830,13.180554339362835,15.28207551354155,12.47979282659706,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0008_2830-3980-0056__T2__SCV3TTSENR__2830-2830-3980-0056__VOICE__260,11.927203189733378,9.236242875937984,11.73998113182103,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False
260-123288-0009_1320-122617-0023__T1__SCV3TTSENR__260-260-123288-0009__VOICE__1320,-29.74843390382147,-28.093725353360394,-35.34288998574821,1.0,1.0,True,False,True,True,True,False,True,False,True,True,True,False
260-123288-0009_1320-122617-0023__T2__SCV3TTSENR__1320-1320-122617-0023__VOICE__260,17.28749473772643,14.987901243904137,22.397615853413875,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0011_4446-2275-0029__T1__SCV3TTSENR__260-260-123288-0011__VOICE__4446,17.094726971718057,14.410548717004527,19.325939722439934,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0011_4446-2275-0029__T2__SCV3TTSENR__4446-4446-2275-0029__VOICE__260,-31.523383447180173,-19.985191515388504,-24.81224477351713,1.0,1.0,True,False,True,True,True,False,True,False,True,True,True,False
260-123288-0011_6829-68769-0011__T1__SCV3TTSENR__260-260-123288-0011__VOICE__6829,19.48083004137733,16.728091168021397,19.850902399998983,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0011_6829-68769-0011__T2__SCV3TTSENR__6829-6829-68769-0011__VOICE__260,22.659810182703698,19.957613351495343,16.774192898416047,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0012_3729-6852-0024__T1__SCV3TTSENR__260-260-123288-0012__VOICE__3729,15.784584072959568,21.46928817564858,16.431812695494283,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0012_3729-6852-0024__T2__SCV3TTSENR__3729-3729-6852-0024__VOICE__260,-11.369249395713222,15.758806139883564,20.946560311306808,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False
260-123288-0012_4446-2273-0009__T1__SCV3TTSENR__260-260-123288-0012__VOICE__4446,19.5279598030059,18.57416305825972,19.725650359048725,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0012_4446-2273-0009__T2__SCV3TTSENR__4446-4446-2273-0009__VOICE__260,-48.36235134368281,-33.69969525705843,-34.965217523523584,1.0,0.8333333333333334,True,False,True,True,True,False,True,False,True,True,True,False
260-123288-0012_4446-2273-0025__T1__SCV3TTSENR__260-260-123288-0012__VOICE__4446,22.4864530570804,22.18018531687888,16.59264415932532,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0012_4446-2273-0025__T2__SCV3TTSENR__4446-4446-2273-0025__VOICE__260,-40.00489025008901,-37.07700380749823,-31.49869549014777,1.0,1.0,True,False,True,True,True,False,True,False,True,True,True,False
260-123288-0012_7021-85628-0010__T1__SCV3TTSENR__260-260-123288-0012__VOICE__7021,8.29852113549416,15.439395667960111,16.587723279134178,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False
260-123288-0012_7021-85628-0010__T2__SCV3TTSENR__7021-7021-85628-0010__VOICE__260,15.946646176137088,19.045498398714862,17.975299492943858,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0013_6930-76324-0013__T1__SCV3TTSENR__260-260-123288-0013__VOICE__6930,13.954931888633896,17.404057424697854,17.152720739891656,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0013_6930-76324-0013__T2__SCV3TTSENR__6930-6930-76324-0013__VOICE__260,15.280062336876943,16.975490054963892,17.25928474955529,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0017_1580-141084-0049__T1__SCV3TTSENR__260-260-123288-0017__VOICE__1580,18.93424395788192,15.900104594598451,16.823593265356713,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0017_1580-141084-0049__T2__SCV3TTSENR__1580-1580-141084-0049__VOICE__260,20.337064584601432,16.816132667219414,16.02173109241845,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0018_2830-3979-0003__T1__SCV3TTSENR__260-260-123288-0018__VOICE__2830,24.2742864050728,21.55875754276412,16.444945157942335,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0018_2830-3979-0003__T2__SCV3TTSENR__2830-2830-3979-0003__VOICE__260,18.162686664229525,16.76034105610792,21.502427454885968,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0018_3575-170457-0047__T1__SCV3TTSENR__260-260-123288-0018__VOICE__3575,22.709445183799566,20.04013262585087,17.861008210275415,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0018_3575-170457-0047__T2__SCV3TTSENR__3575-3575-170457-0047__VOICE__260,20.69183162970183,17.931605728343406,20.193535127325102,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0025_237-134500-0006__T1__SCV3TTSENR__260-260-123288-0025__VOICE__237,18.69552405700209,16.152120863683503,20.054813540083657,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0025_237-134500-0006__T2__SCV3TTSENR__237-237-134500-0006__VOICE__260,20.226581415291065,20.24960285681392,16.576183211773525,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0027_1995-1826-0001__T1__SCV3TTSENR__260-260-123288-0027__VOICE__1995,23.204761581953026,19.69448327740918,16.134948420794842,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123288-0027_1995-1826-0001__T2__SCV3TTSENR__1995-1995-1826-0001__VOICE__260,19.974890400602803,16.614655828385217,19.93306961764033,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0003_2961-960-0009__T1__SCV3TTSENR__260-260-123440-0003__VOICE__2961,20.04116916459507,20.362238632268387,18.032103493032604,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0003_2961-960-0009__T2__SCV3TTSENR__2961-2961-960-0009__VOICE__260,19.431230243699023,18.286393858217195,20.548131922729965,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0003_7729-102255-0045__T1__SCV3TTSENR__260-260-123440-0003__VOICE__7729,15.884417773461465,14.872796748162653,14.55768974547189,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0003_7729-102255-0045__T2__SCV3TTSENR__7729-7729-102255-0045__VOICE__260,15.982491782103304,14.23995137373684,14.464362069692848,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0004_8455-210777-0061__T1__SCV3TTSENR__260-260-123440-0004__VOICE__8455,-35.65912951041004,17.2392158108271,16.567792584938342,1.0,0.0,True,False,True,True,True,False,False,True,False,False,False,False
260-123440-0004_8455-210777-0061__T2__SCV3TTSENR__8455-8455-210777-0061__VOICE__260,17.074017578324227,17.19050771971615,17.797524698016225,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0005_7127-75947-0026__T1__SCV3TTSENR__260-260-123440-0005__VOICE__7127,19.440994540686347,17.286773281288617,13.261337079856126,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0005_7127-75947-0026__T2__SCV3TTSENR__7127-7127-75947-0026__VOICE__260,15.819602737110312,14.0451291300613,18.27073447514551,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0005_8555-284447-0014__T1__SCV3TTSENR__260-260-123440-0005__VOICE__8555,22.43842636419789,20.096598094756203,16.063126252780165,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0005_8555-284447-0014__T2__SCV3TTSENR__8555-8555-284447-0014__VOICE__260,17.904045507115583,16.216471607527247,20.36600974915814,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0007_1320-122612-0005__T1__SCV3TTSENR__260-260-123440-0007__VOICE__1320,-44.86490850757698,-36.8960228059002,-36.16959904959364,1.0,1.0,True,False,True,True,True,False,True,False,True,True,True,False
260-123440-0007_1320-122612-0005__T2__SCV3TTSENR__1320-1320-122612-0005__VOICE__260,21.95840011970572,19.23082690714373,18.474830225176053,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0008_6930-81414-0012__T1__SCV3TTSENR__260-260-123440-0008__VOICE__6930,14.133742273874754,16.927177284343912,20.736152268068587,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0008_6930-81414-0012__T2__SCV3TTSENR__6930-6930-81414-0012__VOICE__260,18.42900596760237,20.68233568201242,16.878752966629953,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0009_4970-29095-0017__T1__SCV3TTSENR__260-260-123440-0009__VOICE__4970,1.2191093691648982,22.71561824130268,14.937762087455331,0.6,0.0,False,False,True,True,False,False,False,True,False,False,False,False
260-123440-0009_4970-29095-0017__T2__SCV3TTSENR__4970-4970-29095-0017__VOICE__260,17.204156022633967,15.850327908293792,23.57697789572731,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0009_5105-28240-0011__T1__SCV3TTSENR__260-260-123440-0009__VOICE__5105,-36.429315078924,14.849573781665638,17.767912198956225,1.0,0.0,True,False,True,True,True,False,False,True,False,False,False,False
260-123440-0009_5105-28240-0011__T2__SCV3TTSENR__5105-5105-28240-0011__VOICE__260,19.120087883244427,18.61306878688455,15.71621665600074,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0010_237-126133-0018__T1__SCV3TTSENR__260-260-123440-0010__VOICE__237,22.43340998646709,19.308173716153533,14.441075009305406,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0010_237-126133-0018__T2__SCV3TTSENR__237-237-126133-0018__VOICE__260,17.678464293879898,14.74550549847408,19.592258609667567,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0010_4970-29095-0006__T1__SCV3TTSENR__260-260-123440-0010__VOICE__4970,23.025760774480872,20.65932675069436,18.90387207925466,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0010_4970-29095-0006__T2__SCV3TTSENR__4970-4970-29095-0006__VOICE__260,20.70273592169205,18.8196634056297,20.51421567792074,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False
260-123440-0010_908-31957-0023__T1__SCV3TTSENR__260-260-123440-0010__VOICE__908,-6.338712475687436,2.581065596827333,8.11631554727178,0.3333333333333333,0.0666666666666666,True,False,True,True,True,False,False,False,False,True,False,False
260-123440-0010_908-31957-0023__T2__SCV3TTSENR__908-908-31957-0023__VOICE__260,-24.79604406547947,-19.91507174054152,-25.43752525310135,0.9333333333333332,0.9333333333333332,True,False,True,True,True,False,True,False,True,True,True,False
