condition,cue,key,target_spk,mix_path,target_path,est_path,mix_sisnr,est_sisnr,sisnr_i
sirm3db,USEF,2830-3980-0022_8555-292519-0010__T1__2830-2830-3980-0022__HSIMV3__1188-1188-133604-0040__SIRm3,2830,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/2830-3980-0022_8555-292519-0010__T1__2830-2830-3980-0022__HSIMV3__1188-1188-133604-0040__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/2830-3980-0022_8555-292519-0010__T1__2830-2830-3980-0022__HSIMV3__1188-1188-133604-0040__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt2643-2830-3980-0022_8555-292519-0010__T1__2830-2830-3980-0022__HSIMV3__1188-1188-133604-0040__SIRm3-T2830.wav,-2.925073704560239,5.7077189876249275,8.632792692185166
sirm3db,USEF,2830-3980-0022_8555-292519-0010__T2__8555-8555-292519-0010__HSIMV3__4970-4970-29095-0002__SIRm3,8555,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/2830-3980-0022_8555-292519-0010__T2__8555-8555-292519-0010__HSIMV3__4970-4970-29095-0002__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/2830-3980-0022_8555-292519-0010__T2__8555-8555-292519-0010__HSIMV3__4970-4970-29095-0002__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt3795-2830-3980-0022_8555-292519-0010__T2__8555-8555-292519-0010__HSIMV3__4970-4970-29095-0002__SIRm3-T8555.wav,-2.882416107664016,1.2341080856235023,4.1165241932875185
sirm3db,USEF,5639-40744-0034_4507-16021-0058__T1__5639-5639-40744-0034__HSIMV3__1089-1089-134686-0023__SIRm3,5639,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/5639-40744-0034_4507-16021-0058__T1__5639-5639-40744-0034__HSIMV3__1089-1089-134686-0023__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/5639-40744-0034_4507-16021-0058__T1__5639-5639-40744-0034__HSIMV3__1089-1089-134686-0023__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt253-5639-40744-0034_4507-16021-0058__T1__5639-5639-40744-0034__HSIMV3__1089-1089-134686-0023__SIRm3-T5639.wav,-3.1130879876262996,9.702580234901186,12.815668222527485
sirm3db,USEF,5639-40744-0034_4507-16021-0058__T2__4507-4507-16021-0058__HSIMV3__3729-3729-6852-0027__SIRm3,4507,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/5639-40744-0034_4507-16021-0058__T2__4507-4507-16021-0058__HSIMV3__3729-3729-6852-0027__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/5639-40744-0034_4507-16021-0058__T2__4507-4507-16021-0058__HSIMV3__3729-3729-6852-0027__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt3807-5639-40744-0034_4507-16021-0058__T2__4507-4507-16021-0058__HSIMV3__3729-3729-6852-0027__SIRm3-T4507.wav,-2.8677991436837162,9.018455179707523,11.886254323391238
sirm3db,USEF,3729-6852-0046_672-122797-0044__T1__3729-3729-6852-0046__HSIMV3__4507-4507-16021-0023__SIRm3,3729,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/3729-6852-0046_672-122797-0044__T1__3729-3729-6852-0046__HSIMV3__4507-4507-16021-0023__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/3729-6852-0046_672-122797-0044__T1__3729-3729-6852-0046__HSIMV3__4507-4507-16021-0023__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt4649-3729-6852-0046_672-122797-0044__T1__3729-3729-6852-0046__HSIMV3__4507-4507-16021-0023__SIRm3-T3729.wav,-2.9459243815708525,10.904766550206222,13.850690931777075
sirm3db,USEF,3729-6852-0046_672-122797-0044__T2__672-672-122797-0044__HSIMV3__260-260-123288-0022__SIRm3,672,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/3729-6852-0046_672-122797-0044__T2__672-672-122797-0044__HSIMV3__260-260-123288-0022__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/3729-6852-0046_672-122797-0044__T2__672-672-122797-0044__HSIMV3__260-260-123288-0022__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt4677-3729-6852-0046_672-122797-0044__T2__672-672-122797-0044__HSIMV3__260-260-123288-0022__SIRm3-T672.wav,-3.1999270296179487,7.525389328603533,10.725316358221482
sirm3db,USEF,2830-3980-0032_237-134500-0010__T1__2830-2830-3980-0032__HSIMV3__1188-1188-133604-0025__SIRm3,2830,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/2830-3980-0032_237-134500-0010__T1__2830-2830-3980-0032__HSIMV3__1188-1188-133604-0025__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/2830-3980-0032_237-134500-0010__T1__2830-2830-3980-0032__HSIMV3__1188-1188-133604-0025__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt4805-2830-3980-0032_237-134500-0010__T1__2830-2830-3980-0032__HSIMV3__1188-1188-133604-0025__SIRm3-T2830.wav,-2.988348218806487,9.824432020223167,12.812780239029653
sirm3db,USEF,2830-3980-0032_237-134500-0010__T2__237-237-134500-0010__HSIMV3__5683-5683-32866-0007__SIRm3,237,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/2830-3980-0032_237-134500-0010__T2__237-237-134500-0010__HSIMV3__5683-5683-32866-0007__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/2830-3980-0032_237-134500-0010__T2__237-237-134500-0010__HSIMV3__5683-5683-32866-0007__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt3399-2830-3980-0032_237-134500-0010__T2__237-237-134500-0010__HSIMV3__5683-5683-32866-0007__SIRm3-T237.wav,-3.1435309546944197,5.010892115958234,8.154423070652655
sirm3db,USEF,2300-131720-0026_4446-2273-0008__T1__2300-2300-131720-0026__HSIMV3__61-61-70970-0004__SIRm3,2300,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/2300-131720-0026_4446-2273-0008__T1__2300-2300-131720-0026__HSIMV3__61-61-70970-0004__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/2300-131720-0026_4446-2273-0008__T1__2300-2300-131720-0026__HSIMV3__61-61-70970-0004__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt951-2300-131720-0026_4446-2273-0008__T1__2300-2300-131720-0026__HSIMV3__61-61-70970-0004__SIRm3-T2300.wav,-2.8558954145531796,9.059037392437688,11.914932806990867
sirm3db,USEF,2300-131720-0026_4446-2273-0008__T2__4446-4446-2273-0008__HSIMV3__1284-1284-1181-0014__SIRm3,4446,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/2300-131720-0026_4446-2273-0008__T2__4446-4446-2273-0008__HSIMV3__1284-1284-1181-0014__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/2300-131720-0026_4446-2273-0008__T2__4446-4446-2273-0008__HSIMV3__1284-1284-1181-0014__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt3721-2300-131720-0026_4446-2273-0008__T2__4446-4446-2273-0008__HSIMV3__1284-1284-1181-0014__SIRm3-T4446.wav,-3.0819842524262615,-19.022106049457058,-15.940121797030796
sirm3db,USEF,121-121726-0014_7021-79740-0000__T1__121-121-121726-0014__HSIMV3__237-237-134500-0027__SIRm3,121,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/121-121726-0014_7021-79740-0000__T1__121-121-121726-0014__HSIMV3__237-237-134500-0027__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/121-121726-0014_7021-79740-0000__T1__121-121-121726-0014__HSIMV3__237-237-134500-0027__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt197-121-121726-0014_7021-79740-0000__T1__121-121-121726-0014__HSIMV3__237-237-134500-0027__SIRm3-T121.wav,-3.023627865288619,7.524717863122373,10.548345728410991
sirm3db,USEF,121-121726-0014_7021-79740-0000__T2__7021-7021-79740-0000__HSIMV3__5105-5105-28233-0005__SIRm3,7021,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/121-121726-0014_7021-79740-0000__T2__7021-7021-79740-0000__HSIMV3__5105-5105-28233-0005__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/121-121726-0014_7021-79740-0000__T2__7021-7021-79740-0000__HSIMV3__5105-5105-28233-0005__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt4367-121-121726-0014_7021-79740-0000__T2__7021-7021-79740-0000__HSIMV3__5105-5105-28233-0005__SIRm3-T7021.wav,-3.077304367338463,10.883287642619504,13.960592009957967
sirm3db,USEF,1320-122617-0025_260-123440-0019__T1__1320-1320-122617-0025__HSIMV3__5105-5105-28240-0019__SIRm3,1320,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/1320-122617-0025_260-123440-0019__T1__1320-1320-122617-0025__HSIMV3__5105-5105-28240-0019__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/1320-122617-0025_260-123440-0019__T1__1320-1320-122617-0025__HSIMV3__5105-5105-28240-0019__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt225-1320-122617-0025_260-123440-0019__T1__1320-1320-122617-0025__HSIMV3__5105-5105-28240-0019__SIRm3-T1320.wav,-3.2014855060078107,6.690263776845374,9.891749282853183
sirm3db,USEF,1320-122617-0025_260-123440-0019__T2__260-260-123440-0019__HSIMV3__672-672-122797-0057__SIRm3,260,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/1320-122617-0025_260-123440-0019__T2__260-260-123440-0019__HSIMV3__672-672-122797-0057__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/1320-122617-0025_260-123440-0019__T2__260-260-123440-0019__HSIMV3__672-672-122797-0057__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt5753-1320-122617-0025_260-123440-0019__T2__260-260-123440-0019__HSIMV3__672-672-122797-0057__SIRm3-T260.wav,-3.04613334000691,7.9997249308873375,11.045858270894247
sirm3db,USEF,2961-961-0007_6930-76324-0016__T1__2961-2961-961-0007__HSIMV3__3570-3570-5694-0005__SIRm3,2961,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/2961-961-0007_6930-76324-0016__T1__2961-2961-961-0007__HSIMV3__3570-3570-5694-0005__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/2961-961-0007_6930-76324-0016__T1__2961-2961-961-0007__HSIMV3__3570-3570-5694-0005__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt2691-2961-961-0007_6930-76324-0016__T1__2961-2961-961-0007__HSIMV3__3570-3570-5694-0005__SIRm3-T2961.wav,-2.9118127155805107,10.957959033985318,13.869771749565828
sirm3db,USEF,2961-961-0007_6930-76324-0016__T2__6930-6930-76324-0016__HSIMV3__260-260-123288-0011__SIRm3,6930,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/2961-961-0007_6930-76324-0016__T2__6930-6930-76324-0016__HSIMV3__260-260-123288-0011__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/2961-961-0007_6930-76324-0016__T2__6930-6930-76324-0016__HSIMV3__260-260-123288-0011__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt1013-2961-961-0007_6930-76324-0016__T2__6930-6930-76324-0016__HSIMV3__260-260-123288-0011__SIRm3-T6930.wav,-3.0554442159069066,9.30800058624621,12.363444802153117
sirm3db,USEF,3729-6852-0038_8463-294828-0003__T1__3729-3729-6852-0038__HSIMV3__4507-4507-16021-0014__SIRm3,3729,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/3729-6852-0038_8463-294828-0003__T1__3729-3729-6852-0038__HSIMV3__4507-4507-16021-0014__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/3729-6852-0038_8463-294828-0003__T1__3729-3729-6852-0038__HSIMV3__4507-4507-16021-0014__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt947-3729-6852-0038_8463-294828-0003__T1__3729-3729-6852-0038__HSIMV3__4507-4507-16021-0014__SIRm3-T3729.wav,-2.9531634974062198,5.165126732157272,8.118290229563492
sirm3db,USEF,3729-6852-0038_8463-294828-0003__T2__8463-8463-294828-0003__HSIMV3__4992-4992-41806-0003__SIRm3,8463,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/3729-6852-0038_8463-294828-0003__T2__8463-8463-294828-0003__HSIMV3__4992-4992-41806-0003__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/3729-6852-0038_8463-294828-0003__T2__8463-8463-294828-0003__HSIMV3__4992-4992-41806-0003__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt2481-3729-6852-0038_8463-294828-0003__T2__8463-8463-294828-0003__HSIMV3__4992-4992-41806-0003__SIRm3-T8463.wav,-3.0074323811171713,11.319110430449719,14.32654281156689
sirm3db,USEF,4992-41806-0016_8230-279154-0023__T1__4992-4992-41806-0016__HSIMV3__4446-4446-2271-0004__SIRm3,4992,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/4992-41806-0016_8230-279154-0023__T1__4992-4992-41806-0016__HSIMV3__4446-4446-2271-0004__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/4992-41806-0016_8230-279154-0023__T1__4992-4992-41806-0016__HSIMV3__4446-4446-2271-0004__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt157-4992-41806-0016_8230-279154-0023__T1__4992-4992-41806-0016__HSIMV3__4446-4446-2271-0004__SIRm3-T4992.wav,-2.9483973851803738,-9.737730162334886,-6.789332777154512
sirm3db,USEF,4992-41806-0016_8230-279154-0023__T2__8230-8230-279154-0023__HSIMV3__61-61-70970-0000__SIRm3,8230,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/4992-41806-0016_8230-279154-0023__T2__8230-8230-279154-0023__HSIMV3__61-61-70970-0000__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/4992-41806-0016_8230-279154-0023__T2__8230-8230-279154-0023__HSIMV3__61-61-70970-0000__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt2155-4992-41806-0016_8230-279154-0023__T2__8230-8230-279154-0023__HSIMV3__61-61-70970-0000__SIRm3-T8230.wav,-2.973642499194484,9.498812728870442,12.472455228064927
sirm3db,USEF,8555-284447-0001_4077-13751-0003__T1__8555-8555-284447-0001__HSIMV3__4970-4970-29095-0038__SIRm3,8555,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/8555-284447-0001_4077-13751-0003__T1__8555-8555-284447-0001__HSIMV3__4970-4970-29095-0038__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/8555-284447-0001_4077-13751-0003__T1__8555-8555-284447-0001__HSIMV3__4970-4970-29095-0038__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt4967-8555-284447-0001_4077-13751-0003__T1__8555-8555-284447-0001__HSIMV3__4970-4970-29095-0038__SIRm3-T8555.wav,-2.9964512787695226,11.212152803620693,14.208604082390217
sirm3db,USEF,8555-284447-0001_4077-13751-0003__T2__4077-4077-13751-0003__HSIMV3__8455-8455-210777-0022__SIRm3,4077,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/mix_clean/8555-284447-0001_4077-13751-0003__T2__4077-4077-13751-0003__HSIMV3__8455-8455-210777-0022__SIRm3.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sirm3db/test/s1/8555-284447-0001_4077-13751-0003__T2__4077-4077-13751-0003__HSIMV3__8455-8455-210777-0022__SIRm3.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/usef_sirm3db_part0/audio/Utt1519-8555-284447-0001_4077-13751-0003__T2__4077-4077-13751-0003__HSIMV3__8455-8455-210777-0022__SIRm3-T4077.wav,-3.031447996383043,9.70913025246281,12.740578248845853
