condition,cue,key,target_spk,mix_path,target_path,est_path,mix_sisnr,est_sisnr,sisnr_i
sir0db,TFMap,2830-3980-0022_8555-292519-0010__T1__2830-2830-3980-0022__HSIMV3__1188-1188-133604-0040__SIR0,2830,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/2830-3980-0022_8555-292519-0010__T1__2830-2830-3980-0022__HSIMV3__1188-1188-133604-0040__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/2830-3980-0022_8555-292519-0010__T1__2830-2830-3980-0022__HSIMV3__1188-1188-133604-0040__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/tfmap_sir0db_part0/audio/Utt2643-2830-3980-0022_8555-292519-0010__T1__2830-2830-3980-0022__HSIMV3__1188-1188-133604-0040__SIR0-T2830.wav,0.033426229048456865,-0.13575212153890198,-0.16917835058735886
sir0db,TFMap,2830-3980-0022_8555-292519-0010__T2__8555-8555-292519-0010__HSIMV3__4970-4970-29095-0002__SIR0,8555,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/2830-3980-0022_8555-292519-0010__T2__8555-8555-292519-0010__HSIMV3__4970-4970-29095-0002__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/2830-3980-0022_8555-292519-0010__T2__8555-8555-292519-0010__HSIMV3__4970-4970-29095-0002__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/tfmap_sir0db_part0/audio/Utt3795-2830-3980-0022_8555-292519-0010__T2__8555-8555-292519-0010__HSIMV3__4970-4970-29095-0002__SIR0-T8555.wav,0.08351338632048402,-3.0435040669906233,-3.1270174533111073
sir0db,TFMap,5639-40744-0034_4507-16021-0058__T1__5639-5639-40744-0034__HSIMV3__1089-1089-134686-0023__SIR0,5639,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/5639-40744-0034_4507-16021-0058__T1__5639-5639-40744-0034__HSIMV3__1089-1089-134686-0023__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/5639-40744-0034_4507-16021-0058__T1__5639-5639-40744-0034__HSIMV3__1089-1089-134686-0023__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/tfmap_sir0db_part0/audio/Utt253-5639-40744-0034_4507-16021-0058__T1__5639-5639-40744-0034__HSIMV3__1089-1089-134686-0023__SIR0-T5639.wav,-0.07979519635425274,9.169404906449207,9.24920010280346
sir0db,TFMap,5639-40744-0034_4507-16021-0058__T2__4507-4507-16021-0058__HSIMV3__3729-3729-6852-0027__SIR0,4507,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/5639-40744-0034_4507-16021-0058__T2__4507-4507-16021-0058__HSIMV3__3729-3729-6852-0027__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/5639-40744-0034_4507-16021-0058__T2__4507-4507-16021-0058__HSIMV3__3729-3729-6852-0027__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/tfmap_sir0db_part0/audio/Utt3807-5639-40744-0034_4507-16021-0058__T2__4507-4507-16021-0058__HSIMV3__3729-3729-6852-0027__SIR0-T4507.wav,0.09395071062275663,10.176450635063501,10.082499924440745
sir0db,TFMap,3729-6852-0046_672-122797-0044__T1__3729-3729-6852-0046__HSIMV3__4507-4507-16021-0023__SIR0,3729,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/3729-6852-0046_672-122797-0044__T1__3729-3729-6852-0046__HSIMV3__4507-4507-16021-0023__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/3729-6852-0046_672-122797-0044__T1__3729-3729-6852-0046__HSIMV3__4507-4507-16021-0023__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/tfmap_sir0db_part0/audio/Utt4649-3729-6852-0046_672-122797-0044__T1__3729-3729-6852-0046__HSIMV3__4507-4507-16021-0023__SIR0-T3729.wav,0.038253131350037654,10.44854483064331,10.410291699293273
sir0db,TFMap,3729-6852-0046_672-122797-0044__T2__672-672-122797-0044__HSIMV3__260-260-123288-0022__SIR0,672,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/3729-6852-0046_672-122797-0044__T2__672-672-122797-0044__HSIMV3__260-260-123288-0022__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/3729-6852-0046_672-122797-0044__T2__672-672-122797-0044__HSIMV3__260-260-123288-0022__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/tfmap_sir0db_part0/audio/Utt4677-3729-6852-0046_672-122797-0044__T2__672-672-122797-0044__HSIMV3__260-260-123288-0022__SIR0-T672.wav,-0.14072878085284293,4.6451782000478445,4.785906980900688
sir0db,TFMap,2830-3980-0032_237-134500-0010__T1__2830-2830-3980-0032__HSIMV3__1188-1188-133604-0025__SIR0,2830,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/2830-3980-0032_237-134500-0010__T1__2830-2830-3980-0032__HSIMV3__1188-1188-133604-0025__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/2830-3980-0032_237-134500-0010__T1__2830-2830-3980-0032__HSIMV3__1188-1188-133604-0025__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/tfmap_sir0db_part0/audio/Utt4805-2830-3980-0032_237-134500-0010__T1__2830-2830-3980-0032__HSIMV3__1188-1188-133604-0025__SIR0-T2830.wav,-0.001458677216687337,-2.8083135219581106,-2.8068548447414234
sir0db,TFMap,2830-3980-0032_237-134500-0010__T2__237-237-134500-0010__HSIMV3__5683-5683-32866-0007__SIR0,237,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/2830-3980-0032_237-134500-0010__T2__237-237-134500-0010__HSIMV3__5683-5683-32866-0007__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/2830-3980-0032_237-134500-0010__T2__237-237-134500-0010__HSIMV3__5683-5683-32866-0007__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/tfmap_sir0db_part0/audio/Utt3399-2830-3980-0032_237-134500-0010__T2__237-237-134500-0010__HSIMV3__5683-5683-32866-0007__SIR0-T237.wav,-0.10119352141985599,5.445761384395327,5.546954905815183
sir0db,TFMap,2300-131720-0026_4446-2273-0008__T1__2300-2300-131720-0026__HSIMV3__61-61-70970-0004__SIR0,2300,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/2300-131720-0026_4446-2273-0008__T1__2300-2300-131720-0026__HSIMV3__61-61-70970-0004__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/2300-131720-0026_4446-2273-0008__T1__2300-2300-131720-0026__HSIMV3__61-61-70970-0004__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/tfmap_sir0db_part0/audio/Utt951-2300-131720-0026_4446-2273-0008__T1__2300-2300-131720-0026__HSIMV3__61-61-70970-0004__SIR0-T2300.wav,0.10259666960004099,8.281956930292935,8.179360260692894
sir0db,TFMap,2300-131720-0026_4446-2273-0008__T2__4446-4446-2273-0008__HSIMV3__1284-1284-1181-0014__SIR0,4446,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/2300-131720-0026_4446-2273-0008__T2__4446-4446-2273-0008__HSIMV3__1284-1284-1181-0014__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/2300-131720-0026_4446-2273-0008__T2__4446-4446-2273-0008__HSIMV3__1284-1284-1181-0014__SIR0.wav,/data/tse_cue_project/diagnostics/bsrnn_ft13_hard_simspk_v3_20260605/tfmap_sir0db_part0/audio/Utt3721-2300-131720-0026_4446-2273-0008__T2__4446-4446-2273-0008__HSIMV3__1284-1284-1181-0014__SIR0-T4446.wav,-0.0579327812941097,-22.335343581876725,-22.277410800582615
