key,mix_path,target_path,aux_path,est_path,sample_rate,num_samples,sisnr_mix,sisnr_est,sisnr_i
237-126133-0025_1284-1180-0023__T2__1284-1284-1180-0023__HSIMV3__4446-4446-2271-0008__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-126133-0025_1284-1180-0023__T2__1284-1284-1180-0023__HSIMV3__4446-4446-2271-0008__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-126133-0025_1284-1180-0023__T2__1284-1284-1180-0023__HSIMV3__4446-4446-2271-0008__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1284/1181/1284-1181-0013.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-126133-0025_1284-1180-0023__T2__1284-1284-1180-0023__HSIMV3__4446-4446-2271-0008__SIR0.wav,8000,43904,-0.1334003670837472,16.321240171279893,16.45464053836364
237-126133-0025_1995-1826-0016__T1__237-237-126133-0025__HSIMV3__5683-5683-32865-0003__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-126133-0025_1995-1826-0016__T1__237-237-126133-0025__HSIMV3__5683-5683-32865-0003__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-126133-0025_1995-1826-0016__T1__237-237-126133-0025__HSIMV3__5683-5683-32865-0003__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-126133-0025_1995-1826-0016__T1__237-237-126133-0025__HSIMV3__5683-5683-32865-0003__SIR0.wav,8000,28032,0.0390942559432666,-1.8758077530833304,-1.9149020090265971
237-126133-0025_1995-1826-0016__T2__1995-1995-1826-0016__HSIMV3__2094-2094-142345-0049__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-126133-0025_1995-1826-0016__T2__1995-1995-1826-0016__HSIMV3__2094-2094-142345-0049__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-126133-0025_1995-1826-0016__T2__1995-1995-1826-0016__HSIMV3__2094-2094-142345-0049__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1995/1837/1995-1837-0025.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-126133-0025_1995-1826-0016__T2__1995-1995-1826-0016__HSIMV3__2094-2094-142345-0049__SIR0.wav,8000,47168,0.4128275722836771,21.23832000021018,20.825492427926505
237-134493-0000_260-123286-0017__T1__237-237-134493-0000__HSIMV3__5683-5683-32866-0006__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0000_260-123286-0017__T1__237-237-134493-0000__HSIMV3__5683-5683-32866-0006__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0000_260-123286-0017__T1__237-237-134493-0000__HSIMV3__5683-5683-32866-0006__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0000_260-123286-0017__T1__237-237-134493-0000__HSIMV3__5683-5683-32866-0006__SIR0.wav,8000,32832,0.0978985293526003,5.332870304536403,5.234971775183802
237-134493-0000_260-123286-0017__T2__260-260-123286-0017__HSIMV3__672-672-122797-0031__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0000_260-123286-0017__T2__260-260-123286-0017__HSIMV3__672-672-122797-0031__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0000_260-123286-0017__T2__260-260-123286-0017__HSIMV3__672-672-122797-0031__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0000_260-123286-0017__T2__260-260-123286-0017__HSIMV3__672-672-122797-0031__SIR0.wav,8000,31744,-0.0008228058216736,16.521130718624683,16.521953524446356
237-134493-0000_2961-960-0004__T1__237-237-134493-0000__HSIMV3__5683-5683-32866-0006__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0000_2961-960-0004__T1__237-237-134493-0000__HSIMV3__5683-5683-32866-0006__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0000_2961-960-0004__T1__237-237-134493-0000__HSIMV3__5683-5683-32866-0006__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0000_2961-960-0004__T1__237-237-134493-0000__HSIMV3__5683-5683-32866-0006__SIR0.wav,8000,32832,0.0978985293526003,5.332870315161772,5.234971785809171
237-134493-0000_2961-960-0004__T2__2961-2961-960-0004__HSIMV3__3570-3570-5694-0005__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0000_2961-960-0004__T2__2961-2961-960-0004__HSIMV3__3570-3570-5694-0005__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0000_2961-960-0004__T2__2961-2961-960-0004__HSIMV3__3570-3570-5694-0005__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2961/961/2961-961-0007.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0000_2961-960-0004__T2__2961-2961-960-0004__HSIMV3__3570-3570-5694-0005__SIR0.wav,8000,65728,-0.0972938254440704,20.79528504017428,20.892578865618347
237-134493-0000_7729-102255-0042__T1__237-237-134493-0000__HSIMV3__5683-5683-32866-0006__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0000_7729-102255-0042__T1__237-237-134493-0000__HSIMV3__5683-5683-32866-0006__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0000_7729-102255-0042__T1__237-237-134493-0000__HSIMV3__5683-5683-32866-0006__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0000_7729-102255-0042__T1__237-237-134493-0000__HSIMV3__5683-5683-32866-0006__SIR0.wav,8000,32832,0.0978985293526003,5.332870295426644,5.234971766074043
237-134493-0000_7729-102255-0042__T2__7729-7729-102255-0042__HSIMV3__7176-7176-88083-0022__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0000_7729-102255-0042__T2__7729-7729-102255-0042__HSIMV3__7176-7176-88083-0022__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0000_7729-102255-0042__T2__7729-7729-102255-0042__HSIMV3__7176-7176-88083-0022__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/7729/102255/7729-102255-0023.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0000_7729-102255-0042__T2__7729-7729-102255-0042__HSIMV3__7176-7176-88083-0022__SIR0.wav,8000,73792,-0.0703829734211912,16.599062510053148,16.66944548347434
237-134493-0002_4992-41797-0002__T1__237-237-134493-0002__HSIMV3__5683-5683-32879-0013__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0002_4992-41797-0002__T1__237-237-134493-0002__HSIMV3__5683-5683-32879-0013__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0002_4992-41797-0002__T1__237-237-134493-0002__HSIMV3__5683-5683-32879-0013__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0002_4992-41797-0002__T1__237-237-134493-0002__HSIMV3__5683-5683-32879-0013__SIR0.wav,8000,91136,0.2286662636535396,-7.95361665458271,-8.18228291823625
237-134493-0002_4992-41797-0002__T2__4992-4992-41797-0002__HSIMV3__4446-4446-2271-0018__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0002_4992-41797-0002__T2__4992-4992-41797-0002__HSIMV3__4446-4446-2271-0018__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0002_4992-41797-0002__T2__4992-4992-41797-0002__HSIMV3__4446-4446-2271-0018__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4992/23283/4992-23283-0016.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0002_4992-41797-0002__T2__4992-4992-41797-0002__HSIMV3__4446-4446-2271-0018__SIR0.wav,8000,44992,-0.0509005214723417,16.177353234869724,16.228253756342067
237-134493-0004_1320-122617-0039__T1__237-237-134493-0004__HSIMV3__5683-5683-32865-0013__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0004_1320-122617-0039__T1__237-237-134493-0004__HSIMV3__5683-5683-32865-0013__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0004_1320-122617-0039__T1__237-237-134493-0004__HSIMV3__5683-5683-32865-0013__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0004_1320-122617-0039__T1__237-237-134493-0004__HSIMV3__5683-5683-32865-0013__SIR0.wav,8000,54592,0.0644389393369703,23.641654319921894,23.577215380584928
237-134493-0004_1320-122617-0039__T2__1320-1320-122617-0039__HSIMV3__5105-5105-28240-0005__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0004_1320-122617-0039__T2__1320-1320-122617-0039__HSIMV3__5105-5105-28240-0005__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0004_1320-122617-0039__T2__1320-1320-122617-0039__HSIMV3__5105-5105-28240-0005__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1320/122617/1320-122617-0025.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0004_1320-122617-0039__T2__1320-1320-122617-0039__HSIMV3__5105-5105-28240-0005__SIR0.wav,8000,56384,0.0530782207855894,19.32089827044245,19.267820049656866
237-134493-0005_5105-28241-0017__T1__237-237-134493-0005__HSIMV3__5683-5683-32879-0002__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0005_5105-28241-0017__T1__237-237-134493-0005__HSIMV3__5683-5683-32879-0002__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0005_5105-28241-0017__T1__237-237-134493-0005__HSIMV3__5683-5683-32879-0002__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0005_5105-28241-0017__T1__237-237-134493-0005__HSIMV3__5683-5683-32879-0002__SIR0.wav,8000,87552,0.2595682704994633,3.599752911423761,3.340184640924297
237-134493-0005_5105-28241-0017__T2__5105-5105-28241-0017__HSIMV3__1320-1320-122612-0011__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0005_5105-28241-0017__T2__5105-5105-28241-0017__HSIMV3__1320-1320-122612-0011__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0005_5105-28241-0017__T2__5105-5105-28241-0017__HSIMV3__1320-1320-122612-0011__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5105/28233/5105-28233-0005.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0005_5105-28241-0017__T2__5105-5105-28241-0017__HSIMV3__1320-1320-122612-0011__SIR0.wav,8000,102016,0.0546993339044564,23.283588126013747,23.22888879210929
237-134493-0006_2961-961-0008__T1__237-237-134493-0006__HSIMV3__5683-5683-32866-0007__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0006_2961-961-0008__T1__237-237-134493-0006__HSIMV3__5683-5683-32866-0007__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0006_2961-961-0008__T1__237-237-134493-0006__HSIMV3__5683-5683-32866-0007__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0006_2961-961-0008__T1__237-237-134493-0006__HSIMV3__5683-5683-32866-0007__SIR0.wav,8000,32960,-0.053688543009773,12.712750670909394,12.766439213919169
237-134493-0006_2961-961-0008__T2__2961-2961-961-0008__HSIMV3__3570-3570-5695-0008__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0006_2961-961-0008__T2__2961-2961-961-0008__HSIMV3__3570-3570-5695-0008__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0006_2961-961-0008__T2__2961-2961-961-0008__HSIMV3__3570-3570-5695-0008__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2961/961/2961-961-0007.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0006_2961-961-0008__T2__2961-2961-961-0008__HSIMV3__3570-3570-5695-0008__SIR0.wav,8000,54720,-0.1003728193137809,17.473336860805134,17.573709680118913
237-134493-0006_4446-2271-0008__T1__237-237-134493-0006__HSIMV3__5683-5683-32866-0007__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0006_4446-2271-0008__T1__237-237-134493-0006__HSIMV3__5683-5683-32866-0007__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0006_4446-2271-0008__T1__237-237-134493-0006__HSIMV3__5683-5683-32866-0007__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0006_4446-2271-0008__T1__237-237-134493-0006__HSIMV3__5683-5683-32866-0007__SIR0.wav,8000,32960,-0.053688543009773,12.712750693861953,12.766439236871726
237-134493-0006_4446-2271-0008__T2__4446-4446-2271-0008__HSIMV3__1284-1284-1181-0009__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0006_4446-2271-0008__T2__4446-4446-2271-0008__HSIMV3__1284-1284-1181-0009__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0006_4446-2271-0008__T2__4446-4446-2271-0008__HSIMV3__1284-1284-1181-0009__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4446/2273/4446-2273-0008.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0006_4446-2271-0008__T2__4446-4446-2271-0008__HSIMV3__1284-1284-1181-0009__SIR0.wav,8000,41920,0.0722322414675263,-36.95401984944253,-37.02625209091005
237-134493-0011_672-122797-0012__T1__237-237-134493-0011__HSIMV3__1580-1580-141083-0015__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0011_672-122797-0012__T1__237-237-134493-0011__HSIMV3__1580-1580-141083-0015__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0011_672-122797-0012__T1__237-237-134493-0011__HSIMV3__1580-1580-141083-0015__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0011_672-122797-0012__T1__237-237-134493-0011__HSIMV3__1580-1580-141083-0015__SIR0.wav,8000,39872,0.3942755905493819,22.525110533725137,22.13083494317576
237-134493-0011_672-122797-0012__T2__672-672-122797-0012__HSIMV3__260-260-123286-0003__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0011_672-122797-0012__T2__672-672-122797-0012__HSIMV3__260-260-123286-0003__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0011_672-122797-0012__T2__672-672-122797-0012__HSIMV3__260-260-123286-0003__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/672/122797/672-122797-0044.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0011_672-122797-0012__T2__672-672-122797-0012__HSIMV3__260-260-123286-0003__SIR0.wav,8000,58944,-0.5680067654363697,-1.0221200110439113,-0.4541132456075415
237-134493-0011_8224-274384-0013__T1__237-237-134493-0011__HSIMV3__1580-1580-141083-0015__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0011_8224-274384-0013__T1__237-237-134493-0011__HSIMV3__1580-1580-141083-0015__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0011_8224-274384-0013__T1__237-237-134493-0011__HSIMV3__1580-1580-141083-0015__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0011_8224-274384-0013__T1__237-237-134493-0011__HSIMV3__1580-1580-141083-0015__SIR0.wav,8000,39872,0.3942755905493819,22.525110496170814,22.13083490562144
237-134493-0011_8224-274384-0013__T2__8224-8224-274384-0013__HSIMV3__8455-8455-210777-0059__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0011_8224-274384-0013__T2__8224-8224-274384-0013__HSIMV3__8455-8455-210777-0059__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0011_8224-274384-0013__T2__8224-8224-274384-0013__HSIMV3__8455-8455-210777-0059__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/8224/274381/8224-274381-0004.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0011_8224-274384-0013__T2__8224-8224-274384-0013__HSIMV3__8455-8455-210777-0059__SIR0.wav,8000,43520,0.0022168399672321,13.501848803427032,13.4996319634598
237-134493-0013_4992-23283-0009__T1__237-237-134493-0013__HSIMV3__5683-5683-32866-0007__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0013_4992-23283-0009__T1__237-237-134493-0013__HSIMV3__5683-5683-32866-0007__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0013_4992-23283-0009__T1__237-237-134493-0013__HSIMV3__5683-5683-32866-0007__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0013_4992-23283-0009__T1__237-237-134493-0013__HSIMV3__5683-5683-32866-0007__SIR0.wav,8000,32704,-0.065854376910451,24.841444197045995,24.90729857395645
237-134493-0013_4992-23283-0009__T2__4992-4992-23283-0009__HSIMV3__4446-4446-2271-0009__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0013_4992-23283-0009__T2__4992-4992-23283-0009__HSIMV3__4446-4446-2271-0009__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0013_4992-23283-0009__T2__4992-4992-23283-0009__HSIMV3__4446-4446-2271-0009__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/4992/23283/4992-23283-0016.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0013_4992-23283-0009__T2__4992-4992-23283-0009__HSIMV3__4446-4446-2271-0009__SIR0.wav,8000,62528,-0.0818598896872464,14.86221533281717,14.944075222504416
237-134493-0013_672-122797-0025__T1__237-237-134493-0013__HSIMV3__1580-1580-141083-0032__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0013_672-122797-0025__T1__237-237-134493-0013__HSIMV3__1580-1580-141083-0032__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0013_672-122797-0025__T1__237-237-134493-0013__HSIMV3__1580-1580-141083-0032__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0013_672-122797-0025__T1__237-237-134493-0013__HSIMV3__1580-1580-141083-0032__SIR0.wav,8000,32704,0.1581706493836292,23.19610503215505,23.037934382771414
237-134493-0013_672-122797-0025__T2__672-672-122797-0025__HSIMV3__260-260-123288-0007__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0013_672-122797-0025__T2__672-672-122797-0025__HSIMV3__260-260-123288-0007__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0013_672-122797-0025__T2__672-672-122797-0025__HSIMV3__260-260-123288-0007__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/672/122797/672-122797-0044.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0013_672-122797-0025__T2__672-672-122797-0025__HSIMV3__260-260-123288-0007__SIR0.wav,8000,85504,-0.5308782892370066,15.590091062839525,16.12096935207653
237-134493-0013_8463-294825-0015__T1__237-237-134493-0013__HSIMV3__5683-5683-32866-0007__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0013_8463-294825-0015__T1__237-237-134493-0013__HSIMV3__5683-5683-32866-0007__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0013_8463-294825-0015__T1__237-237-134493-0013__HSIMV3__5683-5683-32866-0007__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/134500/237-134500-0010.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0013_8463-294825-0015__T1__237-237-134493-0013__HSIMV3__5683-5683-32866-0007__SIR0.wav,8000,32704,-0.065854376910451,24.84144427572209,24.90729865263254
237-134493-0013_8463-294825-0015__T2__8463-8463-294825-0015__HSIMV3__4992-4992-41797-0016__SIR0,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/mix_clean/237-134493-0013_8463-294825-0015__T2__8463-8463-294825-0015__HSIMV3__4992-4992-41797-0016__SIR0.wav,/data/tse_cue_project/datasets/librimix_similar_speaker_hard_v3_sir0db/test/s1/237-134493-0013_8463-294825-0015__T2__8463-8463-294825-0015__HSIMV3__4992-4992-41797-0016__SIR0.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/8463/294828/8463-294828-0003.flac,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_hard_simspk_v3_20260605/bundles/pretrained_usef_tfgridnet_hsimv3_sir0db/full_infer/est_wavs/237-134493-0013_8463-294825-0015__T2__8463-8463-294825-0015__HSIMV3__4992-4992-41797-0016__SIR0.wav,8000,25984,-0.457181196304824,20.27570686270604,20.732888059010865
