key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position
1089-134686-0032_4507-16021-0049__T1__NBASIC__1089,1089,4507,normal_basic,15.27,7,0.0,0.0,0.0,0.2897714240822098,0.11110375887242718,37.24260389245131,0,0.0,0.0,-1.0
1089-134686-0032_4507-16021-0049__T2__NBASIC__4507,4507,1089,normal_basic,12.55,7,0.0,0.0,0.0,0.37353468356757663,0.19230079266277322,43.92463413024809,0,0.0,0.0,-1.0
1089-134686-0033_1320-122612-0001__T1__NBASIC__1089,1089,1320,normal_basic,13.33,5,0.0,0.0,0.0,0.2311842239227257,0.09426243858478334,37.46609758081736,0,0.0,0.0,-1.0
1089-134686-0033_1320-122612-0001__T2__NBASIC__1320,1320,1089,normal_basic,6.77,5,0.0,0.0,0.0,0.2128704597037192,0.11816092876624407,24.757372751005306,0,0.0,0.0,-1.0
1089-134686-0034_5639-40744-0005__T1__NBASIC__1089,1089,5639,normal_basic,13.78,10,0.1,0.0,0.0,0.15481482186051712,-0.044903415327889884,27.00225783370498,0,0.0,0.0,-1.0
1089-134686-0034_5639-40744-0005__T2__NBASIC__5639,5639,1089,normal_basic,8.47,10,0.0,0.0,0.0,0.24654863277123074,0.07957154353262319,32.32459440691862,0,0.0,0.0,-1.0
1089-134686-0035_2300-131720-0025__T1__NBASIC__1089,1089,2300,normal_basic,5.97,5,0.0,0.0,0.0,0.21747509599599288,0.12372312605770552,20.51758044410116,0,0.0,0.0,-1.0
1089-134686-0035_2300-131720-0025__T2__NBASIC__2300,2300,1089,normal_basic,9.34,5,0.2,0.0,0.0,0.17858157509799016,-0.10682271196738624,25.895018778510554,0,0.0,0.0,-1.0
1089-134686-0036_6930-75918-0008__T1__NBASIC__1089,1089,6930,normal_basic,10.0,5,0.0,0.0,0.0,0.2909875264601116,0.1817946434905583,32.66924040270619,0,0.0,0.0,-1.0
1089-134686-0036_6930-75918-0008__T2__NBASIC__6930,6930,1089,normal_basic,12.8,5,0.0,0.0,0.0,0.3714949990143034,0.30324468692832107,36.190832126142865,0,0.0,0.0,-1.0
1089-134686-0037_4446-2271-0000__T1__NBASIC__1089,1089,4446,normal_basic,9.34,5,0.0,0.0,0.0,0.3859846979333244,0.2861506853169352,34.3713841168798,0,0.0,0.0,-1.0
1089-134686-0037_4446-2271-0000__T2__NBASIC__4446,4446,1089,normal_basic,12.71,5,0.0,0.0,0.0,0.2289339165065239,0.10626336474659348,31.490738684402505,0,0.0,0.0,-1.0
1089-134691-0002_8455-210777-0005__T1__NBASIC__1089,1089,8455,normal_basic,7.12,10,0.0,0.0,0.0,0.23091447602322618,0.056213656197612316,32.51458968093172,0,0.0,0.0,-1.0
1089-134691-0002_8455-210777-0005__T2__NBASIC__8455,8455,1089,normal_basic,-4.42,10,0.5,1.0,0.5,-0.021920821180034057,-0.2648004398315047,-16.123908084970747,2,1.0,1.0,0.0
1089-134691-0006_4446-2275-0012__T1__NBASIC__1089,1089,4446,normal_basic,11.04,10,0.0,0.0,0.0,0.26096078083875485,0.11723536018504754,38.51526050186588,0,0.0,0.0,-1.0
1089-134691-0006_4446-2275-0012__T2__NBASIC__4446,4446,1089,normal_basic,13.95,10,0.0,0.0,0.0,0.21447507318221487,0.059681218016078064,36.06712338544549,0,0.0,0.0,-1.0
1089-134691-0013_4992-23283-0007__T1__NBASIC__1089,1089,4992,normal_basic,13.65,7,0.0,0.0,0.0,0.2748632197025906,0.15349823844389776,34.14267152736082,0,0.0,0.0,-1.0
1089-134691-0013_4992-23283-0007__T2__NBASIC__4992,4992,1089,normal_basic,10.78,7,0.0,0.0,0.0,0.30173567423234443,0.21329928289222255,41.529324766322866,0,0.0,0.0,-1.0
1089-134691-0014_237-134500-0012__T1__NBASIC__1089,1089,237,normal_basic,15.92,8,0.0,0.0,0.0,0.28203664335945466,0.21579141279362624,38.00222458181037,0,0.0,0.0,-1.0
1089-134691-0014_237-134500-0012__T2__NBASIC__237,237,1089,normal_basic,12.45,8,0.0,0.0,0.0,0.30605804735564673,0.18162441972979182,43.68231561022061,0,0.0,0.0,-1.0
1089-134691-0015_3575-170457-0015__T1__NBASIC__1089,1089,3575,normal_basic,12.97,4,0.0,0.0,0.0,0.26398635523354697,0.21408081902546994,37.25270877542175,0,0.0,0.0,-1.0
1089-134691-0015_3575-170457-0015__T2__NBASIC__3575,3575,1089,normal_basic,11.66,4,0.0,0.0,0.0,0.2586579778373612,0.16909790708768757,39.9864692153753,0,0.0,0.0,-1.0
1089-134691-0020_7021-85628-0000__T1__NBASIC__1089,1089,7021,normal_basic,13.19,5,0.0,0.0,0.0,0.33791944839227045,0.21706591072934645,45.415572835510986,0,0.0,0.0,-1.0
1089-134691-0020_7021-85628-0000__T2__NBASIC__7021,7021,1089,normal_basic,14.16,5,0.0,0.0,0.0,0.289456222667755,0.2511333922664529,46.96575256567267,0,0.0,0.0,-1.0
1089-134691-0023_1580-141083-0000__T1__NBASIC__1089,1089,1580,normal_basic,8.08,14,0.0,0.0,0.0,0.2606813928227241,0.15075695213165052,38.72998858865363,0,0.0,0.0,-1.0
1089-134691-0023_1580-141083-0000__T2__NBASIC__1580,1580,1089,normal_basic,14.36,14,0.0,0.0,0.0,0.24389600364111583,0.0972139466473968,30.75279362791292,0,0.0,0.0,-1.0
1089-134691-0025_4970-29095-0012__T1__NBASIC__1089,1089,4970,normal_basic,11.1,8,0.0,0.0,0.0,0.2643889594677146,0.10902005215996158,36.77625458021474,0,0.0,0.0,-1.0
1089-134691-0025_4970-29095-0012__T2__NBASIC__4970,4970,1089,normal_basic,11.39,8,0.0,0.0,0.0,0.21884605425672926,0.07933223088863617,41.86377581613013,0,0.0,0.0,-1.0
1188-133604-0001_1995-1826-0012__T1__NBASIC__1188,1188,1995,normal_basic,14.98,10,0.0,0.0,0.0,0.2692814789246758,0.0696286586681103,41.99076394204822,0,0.0,0.0,-1.0
1188-133604-0001_1995-1826-0012__T2__NBASIC__1995,1995,1188,normal_basic,12.54,10,0.0,0.0,0.0,0.287811963331677,0.1544610899198069,44.51096500594135,0,0.0,0.0,-1.0
1188-133604-0004_672-122797-0017__T1__NBASIC__1188,1188,672,normal_basic,9.07,8,0.0,0.0,0.0,0.26771519054474247,0.11642192362750037,33.58399283529009,0,0.0,0.0,-1.0
1188-133604-0004_672-122797-0017__T2__NBASIC__672,672,1188,normal_basic,9.75,8,0.0,0.0,0.0,0.35991517748220536,0.16881212283610536,29.106383964583927,0,0.0,0.0,-1.0
1188-133604-0005_4446-2271-0003__T1__NBASIC__1188,1188,4446,normal_basic,8.9,6,0.0,0.0,0.0,0.32141252968000106,0.17606338075378447,38.48091373048175,0,0.0,0.0,-1.0
1188-133604-0005_4446-2271-0003__T2__NBASIC__4446,4446,1188,normal_basic,13.58,6,0.0,0.0,0.0,0.17103647038441072,0.09418022444238427,31.686758504712213,0,0.0,0.0,-1.0
1188-133604-0011_4970-29095-0008__T1__NBASIC__1188,1188,4970,normal_basic,8.38,5,0.0,0.0,0.0,0.3454192344245425,0.15203216047181156,34.53972687504645,0,0.0,0.0,-1.0
1188-133604-0011_4970-29095-0008__T2__NBASIC__4970,4970,1188,normal_basic,11.97,5,0.0,0.0,0.0,0.2817403153484367,0.03525827832898942,34.15999211308649,0,0.0,0.0,-1.0
1188-133604-0012_5105-28241-0016__T1__NBASIC__1188,1188,5105,normal_basic,-12.16,11,0.9090909090909091,1.0,0.9090909090909091,-0.14126981451624035,-0.34538363719633114,-20.352002552741677,2,4.0,2.5,0.0
1188-133604-0012_5105-28241-0016__T2__NBASIC__5105,5105,1188,normal_basic,11.98,11,0.0,0.0,0.0,0.2546206881762317,0.1494122713724113,36.89629707923031,0,0.0,0.0,-1.0
1188-133604-0016_7176-88083-0018__T1__NBASIC__1188,1188,7176,normal_basic,1.75,19,0.42105263157894735,0.15789473684210525,0.15789473684210525,0.013589247257575687,-0.2405251669107652,11.176498336942654,2,1.5,1.25,4.5
1188-133604-0016_7176-88083-0018__T2__NBASIC__7176,7176,1188,normal_basic,6.61,19,0.0,0.10526315789473684,0.0,0.18554658005687413,0.06883191924714083,13.34860253274068,0,0.0,0.0,-1.0
1188-133604-0017_6930-81414-0007__T1__NBASIC__1188,1188,6930,normal_basic,10.85,7,0.0,0.0,0.0,0.26473508361487974,0.1464334697046924,46.43466396714553,0,0.0,0.0,-1.0
1188-133604-0017_6930-81414-0007__T2__NBASIC__6930,6930,1188,normal_basic,17.3,7,0.0,0.0,0.0,0.21170939730369168,0.1394629088288154,38.09830409435811,0,0.0,0.0,-1.0
1188-133604-0019_8224-274384-0008__T1__NBASIC__1188,1188,8224,normal_basic,11.48,23,0.0,0.0,0.0,0.2711808307516936,0.0372548414937281,41.2015810243763,0,0.0,0.0,-1.0
