key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position,bundle,layer_idx
1089-134686-0000_121-127105-0031__T1__NBASIC__1089,1089,121,normal_basic,10.84,18,0.0,0.0,0.0,0.4277013601934285,0.15416992321247347,40.08275961533272,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0000_121-127105-0031__T2__NBASIC__121,121,1089,normal_basic,14.79,18,0.0,0.0,0.0,0.40955737995615704,0.24166813986417363,36.48348209511946,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0002_7729-102255-0037__T1__NBASIC__1089,1089,7729,normal_basic,7.63,12,0.0,0.0,0.0,0.3362447210649477,0.1832036935405159,22.335446919714656,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0002_7729-102255-0037__T2__NBASIC__7729,7729,1089,normal_basic,2.13,12,0.25,0.08333333333333333,0.08333333333333333,0.12698501669339723,-0.40595780991215485,12.301025237533652,1,1.0,1.0,3.0,WAVLM_BASE_PLUS,9
1089-134686-0004_1284-1180-0027__T1__NBASIC__1089,1089,1284,normal_basic,11.19,5,0.0,0.0,0.0,0.37594198098412224,0.25651634755395336,35.77981971592051,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0004_1284-1180-0027__T2__NBASIC__1284,1284,1089,normal_basic,13.09,5,0.0,0.0,0.0,0.45347878905901223,0.38465000722306286,38.46036365888324,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0006_1580-141083-0022__T1__NBASIC__1089,1089,1580,normal_basic,12.19,5,0.0,0.0,0.0,0.4069267828965847,0.08696198289515977,46.067957245976146,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0006_1580-141083-0022__T2__NBASIC__1580,1580,1089,normal_basic,15.4,5,0.0,0.0,0.0,0.4544360005800643,0.2866763415221799,37.855518442470554,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0007_1995-1836-0000__T1__NBASIC__1089,1089,1995,normal_basic,14.08,7,0.0,0.0,0.0,0.4076901906427369,0.29545671917902805,39.530562403885774,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0007_1995-1836-0000__T2__NBASIC__1995,1995,1089,normal_basic,13.44,7,0.14285714285714285,0.0,0.0,0.37546321357561074,-0.056589363873705834,38.2577850594352,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0008_672-122797-0007__T1__NBASIC__1089,1089,672,normal_basic,12.08,11,0.0,0.0,0.0,0.42003910858275834,0.12102770563303478,39.028139654541796,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0008_672-122797-0007__T2__NBASIC__672,672,1089,normal_basic,13.46,11,0.0,0.0,0.0,0.4372846968705794,0.2928936566517075,36.85967566714756,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0015_4970-29093-0003__T1__NBASIC__1089,1089,4970,normal_basic,12.65,10,0.0,0.0,0.0,0.4712386515894136,0.1954718193060483,53.4638855355812,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0015_4970-29093-0003__T2__NBASIC__4970,4970,1089,normal_basic,18.74,10,0.0,0.0,0.0,0.35652557760107173,0.13433149188314858,50.13605627166006,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0019_5142-33396-0021__T1__NBASIC__1089,1089,5142,normal_basic,10.74,6,0.0,0.0,0.0,0.4571072050496569,0.35216622840360545,47.126616091260644,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0019_5142-33396-0021__T2__NBASIC__5142,5142,1089,normal_basic,17.92,6,0.0,0.0,0.0,0.4230773172573614,0.3501979042585542,41.38188384628766,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0023_6829-68771-0020__T1__NBASIC__1089,1089,6829,normal_basic,12.62,8,0.0,0.0,0.0,0.43320645735637464,0.35792952060096167,40.53608135689013,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0023_6829-68771-0020__T2__NBASIC__6829,6829,1089,normal_basic,14.14,8,0.0,0.0,0.0,0.4637891799180003,0.38082896901458524,39.93395026663704,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0024_1995-1836-0013__T1__NBASIC__1089,1089,1995,normal_basic,14.55,9,0.0,0.0,0.0,0.4315780474033676,0.3098223211415213,39.83842245219649,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0024_1995-1836-0013__T2__NBASIC__1995,1995,1089,normal_basic,10.83,9,0.0,0.0,0.0,0.4069378513795605,0.32823116887182396,40.50917278792706,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0026_8224-274384-0010__T1__NBASIC__1089,1089,8224,normal_basic,13.07,7,0.0,0.0,0.0,0.33217260609282817,0.2303823340840595,34.896457111121244,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0026_8224-274384-0010__T2__NBASIC__8224,8224,1089,normal_basic,8.62,7,0.14285714285714285,0.0,0.0,0.32202867776760175,-0.07521040906104126,32.4064613424908,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0028_6829-68771-0025__T1__NBASIC__1089,1089,6829,normal_basic,11.66,14,0.0,0.0,0.0,0.43312554594666797,0.11675481028900736,40.015788271891495,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0028_6829-68771-0025__T2__NBASIC__6829,6829,1089,normal_basic,13.39,14,0.0,0.0,0.0,0.4077305574133408,0.2906847975598491,37.67433523145617,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0031_61-70968-0026__T1__NBASIC__1089,1089,61,normal_basic,8.21,8,0.0,0.0,0.0,0.288436669780506,0.16232674989296092,22.815154501721416,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0031_61-70968-0026__T2__NBASIC__61,61,1089,normal_basic,3.29,8,0.0,0.125,0.0,0.346661330436704,0.11997154830192192,19.501309109370272,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0032_4507-16021-0049__T1__NBASIC__1089,1089,4507,normal_basic,15.74,7,0.0,0.0,0.0,0.3590369448626068,0.2016617135292229,38.12232879455093,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0032_4507-16021-0049__T2__NBASIC__4507,4507,1089,normal_basic,12.55,7,0.0,0.0,0.0,0.4431837901192516,0.34618035824826315,43.83572769763424,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
1089-134686-0033_1320-122612-0001__T1__NBASIC__1089,1089,1320,normal_basic,15.53,5,0.0,0.0,0.0,0.3744559591886051,0.19064650441424136,36.82593317516635,0,0.0,0.0,-1.0,WAVLM_BASE_PLUS,9
