chunks_1s,chunks_2s,ecapa_mismatch_rate_1s,ecapa_mismatch_rate_2s,interferer_spk,key,local_sisdr_gap_mean_1s,local_sisdr_gap_mean_2s,mv_mismatch_rate_1s,mv_mismatch_rate_2s,mv_true_swap_rate_1s,mv_true_swap_rate_2s,target_spk,utterance_si_sdr_gap,utterance_si_sdr_interferer,utterance_si_sdr_target,verifier_instability_rate_1s,verifier_instability_rate_2s
8,3,0.0,0.0,1089,1089-134691-0025_4970-29095-0012,36.72767875683416,39.61571623514735,0.0,0.0,0.0,0.0,4970,37.8021535653333,-27.51384256615637,10.288310999176932,0.0,0.0
6,2,0.5,0.5,7176,2300-131720-0024_7176-92135-0003,6.103942952283081,8.940581185057765,0.3333333333333333,0.5,0.3333333333333333,0.0,2300,7.514001605655587,-5.374347132239004,2.1396544734165834,0.16666666666666666,0.0
6,2,0.0,0.0,2300,2300-131720-0024_7176-92135-0003,24.15874835829747,19.130601318912795,0.0,0.0,0.0,0.0,7176,20.281115708514122,-14.99204877954533,5.289066928968791,0.0,0.0
5,2,0.0,0.0,4992,237-134500-0023_4992-41806-0006,26.3061170788854,28.792835519235396,0.0,0.0,0.0,0.0,237,27.743127263215943,-16.95604877997073,10.787078483245214,0.0,0.0
5,2,0.0,0.0,237,237-134500-0023_4992-41806-0006,27.46349722232144,26.418862673740932,0.0,0.0,0.0,0.0,4992,27.45657808348743,-18.16893605626084,9.28764202722659,0.4,0.0
6,2,0.0,0.0,8463,7021-79740-0009_8463-294828-0014,39.13662455674184,42.43548113538861,0.0,0.0,0.0,0.0,7021,39.81853660786028,-26.00572673309006,13.812809874770217,0.0,0.0
6,2,0.0,0.0,7021,7021-79740-0009_8463-294828-0014,35.311037708102056,36.35283012972711,0.0,0.0,0.0,0.0,8463,36.28181703709408,-24.409147872989294,11.872669164104785,0.0,0.0
5,2,0.0,0.0,8555,4077-13751-0006_8555-292519-0011,39.71878310234456,41.598549473288756,0.0,0.0,0.0,0.0,4077,46.47869953024237,-29.36629771409837,17.112401816144004,0.0,0.0
5,2,0.2,0.0,4077,4077-13751-0006_8555-292519-0011,37.85482704946625,39.96578133090236,0.0,0.0,0.0,0.0,8555,39.702320016664665,-25.589371846097922,14.112948170566744,0.2,0.0
5,2,0.0,0.0,5142,8230-279154-0034_5142-33396-0014,34.55655441552959,33.92338725740015,0.0,0.0,0.0,0.0,8230,31.38525289842699,-20.327979000220452,11.05727389820654,0.0,0.0
5,2,0.0,0.0,8230,8230-279154-0034_5142-33396-0014,33.37021297438886,33.98420607032238,0.0,0.0,0.0,0.0,5142,32.085501478352626,-21.614139381648197,10.471362096704432,0.0,0.0
14,6,0.0,0.0,672,61-70968-0035_672-122797-0025,27.95172339985299,29.34182307023855,0.0,0.0,0.0,0.0,61,27.084707077234846,-16.200870324539203,10.883836752695641,0.07142857142857142,0.0
14,6,1.0,1.0,61,61-70968-0035_672-122797-0025,-20.27086083038685,-22.750571765807504,0.8571428571428571,1.0,0.7857142857142857,1.0,672,-13.426796040459358,6.309165789801004,-7.117630250658355,0.14285714285714285,0.0
7,3,0.14285714285714285,0.0,1580,4507-16021-0055_1580-141083-0013,39.11722742070355,38.50352540487082,0.0,0.0,0.0,0.0,4507,41.793897501066795,-25.472660953074783,16.321236547992015,0.14285714285714285,0.0
7,3,0.0,0.0,4507,4507-16021-0055_1580-141083-0013,30.473506583392037,29.499032741544138,0.0,0.0,0.0,0.0,1580,33.87176014736765,-24.31925121583433,9.552508931533318,0.2857142857142857,0.3333333333333333
16,7,0.0,0.0,3729,5683-32879-0000_3729-6852-0002,36.33347485732028,37.58236370177884,0.0,0.0,0.0,0.0,5683,36.70606720744472,-22.976287330711198,13.72977987673352,0.0,0.0
16,7,0.3125,0.14285714285714285,5683,5683-32879-0000_3729-6852-0002,22.434361108215647,24.50122579475849,0.0625,0.0,0.0,0.0,3729,21.509341365140195,-16.13979764317294,5.369543721967254,0.4375,0.2857142857142857
7,3,0.42857142857142855,0.3333333333333333,237,3570-5694-0021_237-134500-0014,9.24460742103727,8.273933390698353,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.3333333333333333,3570,0.6846961495412112,-2.42039879321666,-1.7357026436754488,0.0,0.0
7,3,0.14285714285714285,0.0,3570,3570-5694-0021_237-134500-0014,34.97257740904086,31.465261380857612,0.0,0.0,0.0,0.0,237,29.293137027064553,-18.39873184501229,10.894405182052264,0.14285714285714285,0.0
9,4,0.1111111111111111,0.0,6829,5683-32866-0009_6829-68769-0020,36.94297524813356,38.2478427282156,0.0,0.0,0.0,0.0,5683,37.931982250356654,-27.368950303855314,10.563031946501338,0.4444444444444444,0.25
9,4,0.0,0.0,5683,5683-32866-0009_6829-68769-0020,33.69970691870051,33.924995378603,0.0,0.0,0.0,0.0,6829,34.09600350685914,-22.72382925914144,11.372174247717703,0.0,0.0
5,2,0.0,0.0,2961,5142-33396-0009_2961-961-0021,5.4859109513172,8.629801190542944,0.0,0.0,0.0,0.0,5142,10.824048249421427,-7.451526686247125,3.3725215631743017,0.0,0.0
5,2,0.2,0.0,5142,5142-33396-0009_2961-961-0021,25.727510819905383,26.154332989120633,0.0,0.0,0.0,0.0,2961,29.281585239380057,-20.491854485052798,8.789730754327259,0.2,0.0
8,3,0.0,0.0,1221,5105-28233-0000_1221-135767-0018,33.89707913828457,30.886616212021114,0.0,0.0,0.0,0.0,5105,32.4335025495558,-21.167933342051253,11.26556920750454,0.125,0.0
8,3,0.125,0.0,5105,5105-28233-0000_1221-135767-0018,24.00200973064004,21.382310199008327,0.125,0.0,0.0,0.0,1221,22.61723833642555,-13.579151957418329,9.038086379007224,0.0,0.0
8,3,0.0,0.0,1284,7729-102255-0043_1284-1180-0003,33.41974338908348,34.02953911554348,0.0,0.0,0.0,0.0,7729,34.67582594888023,-20.33236701371986,14.343458935160374,0.0,0.0
8,3,0.125,0.0,7729,7729-102255-0043_1284-1180-0003,27.42666159419438,27.623460454392305,0.125,0.0,0.0,0.0,1284,28.80584948907125,-21.374575740445998,7.431273748625253,0.5,0.3333333333333333
7,3,0.0,0.0,8463,5683-32866-0006_8463-294828-0027,42.267969481204716,41.87993745945385,0.0,0.0,0.0,0.0,5683,41.59383742550719,-26.476908355117693,15.1169290703895,0.2857142857142857,0.0
7,3,0.0,0.0,5683,5683-32866-0006_8463-294828-0027,35.4382649290148,34.1865106423875,0.0,0.0,0.0,0.0,8463,35.936473554961495,-24.17557345566523,11.760900099296263,0.0,0.0
8,3,0.0,0.0,8455,7176-88083-0002_8455-210777-0023,15.0998360787008,9.565558255638615,0.0,0.0,0.0,0.0,7176,13.306084117105208,-10.65912440175332,2.646959715351886,0.0,0.0
8,3,0.0,0.0,7176,7176-88083-0002_8455-210777-0023,24.049394422796514,21.677428068183527,0.0,0.0,0.0,0.0,8455,24.030310659653104,-14.811706003744366,9.218604655908738,0.0,0.0
16,7,0.0,0.0,2300,2830-3980-0073_2300-131720-0015,28.739319432583375,29.296353538195394,0.0,0.0,0.0,0.0,2830,29.780829188457055,-16.69206668665122,13.088762501805833,0.0625,0.0
16,7,0.0,0.0,2830,2830-3980-0073_2300-131720-0015,17.765625296599847,17.707102216817113,0.0,0.0,0.0,0.0,2300,16.294975802047496,-11.378334982861027,4.916640819186469,0.1875,0.0
5,2,0.0,0.0,8463,6930-81414-0019_8463-287645-0005,40.47588843280367,38.57727400857807,0.0,0.0,0.0,0.0,6930,40.48174503298732,-26.98184530655758,13.499899726429742,0.0,0.0
5,2,1.0,1.0,6930,6930-81414-0019_8463-287645-0005,-35.96618223096069,-34.2395886240438,1.0,1.0,1.0,1.0,8463,-35.909039309207486,10.829303552560784,-25.0797357566467,0.0,0.0
5,2,0.0,0.0,7127,5142-33396-0036_7127-75946-0011,22.864141785935118,20.66334459206651,0.0,0.0,0.0,0.0,5142,21.853118548255694,-13.098874295170857,8.754244253084838,0.2,0.0
5,2,0.0,0.0,5142,5142-33396-0036_7127-75946-0011,35.83669990277537,34.13328475806665,0.0,0.0,0.0,0.0,7127,34.289601865292,-24.110182948345987,10.179418916946016,0.2,0.0
17,8,0.0,0.0,5683,4992-41806-0003_5683-32879-0016,34.62683136936861,35.02739963598035,0.0,0.0,0.0,0.0,4992,28.344503665408734,-16.8737678937425,11.470735771666234,0.058823529411764705,0.0
17,8,0.058823529411764705,0.0,4992,4992-41806-0003_5683-32879-0016,37.7084329648147,38.67595294577977,0.0,0.0,0.0,0.0,5683,38.87247904624957,-26.575329425150336,12.297149621099235,0.11764705882352941,0.0
5,2,0.0,0.0,8463,1995-1836-0011_8463-294825-0015,39.75480390273966,36.4641298511756,0.0,0.0,0.0,0.0,1995,39.702220137457125,-26.05566513744389,13.646555000013237,0.0,0.0
5,2,0.0,0.0,1995,1995-1836-0011_8463-294825-0015,28.785846985483808,23.874180043557487,0.0,0.0,0.0,0.0,8463,27.66074677846025,-18.741130419313855,8.919616359146394,0.0,0.0
7,3,0.0,0.0,6930,61-70968-0025_6930-76324-0006,26.347884174982692,26.200451419539494,0.0,0.0,0.0,0.0,61,23.12741685414045,-13.814930190737902,9.312486663402547,0.0,0.0
7,3,0.14285714285714285,0.0,61,61-70968-0025_6930-76324-0006,27.942594884755035,28.155741527922135,0.0,0.0,0.0,0.0,6930,26.69684640791108,-20.39926279681896,6.29758361109212,0.14285714285714285,0.0
10,4,0.0,0.0,4446,1089-134691-0006_4446-2275-0012,35.491593941291704,36.13414403273457,0.0,0.0,0.0,0.0,1089,35.637985321640805,-22.266499867629882,13.371485454010921,0.1,0.0
10,4,0.0,0.0,1089,1089-134691-0006_4446-2275-0012,34.06442931689085,34.34847905186259,0.0,0.0,0.0,0.0,4446,34.03390643397102,-23.978163144608217,10.055743289362802,0.0,0.0
9,4,0.0,0.0,3570,1320-122612-0010_3570-5695-0003,38.49209390364403,38.67881353272532,0.0,0.0,0.0,0.0,1320,38.35229437900615,-26.161443605137574,12.190850773868577,0.0,0.0
9,4,0.0,0.0,1320,1320-122612-0010_3570-5695-0003,37.65149839406238,36.86777730576091,0.0,0.0,0.0,0.0,3570,38.55363879722654,-25.302622363935562,13.251016433290978,0.0,0.0
22,10,0.0,0.0,6829,1320-122612-0000_6829-68769-0000,38.42480308523366,37.043449237473,0.0,0.0,0.0,0.0,1320,36.93666511974419,-23.862272008141936,13.074393111602252,0.045454545454545456,0.0
22,10,0.0,0.0,1320,1320-122612-0000_6829-68769-0000,37.27833074516466,35.929287264451105,0.0,0.0,0.0,0.0,6829,35.73109570085695,-23.853356374829954,11.877739326026992,0.0,0.0
12,5,0.08333333333333333,0.0,237,6930-75918-0005_237-134493-0004,34.02744853045906,32.04245296774826,0.0,0.0,0.0,0.0,6930,30.64967861532577,-20.350838711952868,10.298839903372903,0.08333333333333333,0.0
12,5,0.0,0.0,6930,6930-75918-0005_237-134493-0004,36.43963112794541,36.46843865475008,0.0,0.0,0.0,0.0,237,34.981076680896855,-24.131434917312767,10.84964176358409,0.08333333333333333,0.0
14,6,0.0,0.0,4446,6930-75918-0016_4446-2271-0020,34.18809923189566,35.35252927471132,0.0,0.0,0.0,0.0,6930,32.89958481644755,-23.55737588399137,9.34220893245618,0.0,0.0
14,6,1.0,1.0,6930,6930-75918-0016_4446-2271-0020,-27.6708515144916,-28.831714495973472,1.0,1.0,1.0,1.0,4446,-26.20826893862028,7.145088270007383,-19.063180668612894,0.0,0.0
6,2,0.0,0.0,908,1320-122612-0014_908-31957-0016,27.28661333781029,30.980572989581184,0.0,0.0,0.0,0.0,1320,25.305462507901524,-17.720258397960645,7.585204109940877,0.0,0.0
6,2,0.0,0.0,1320,1320-122612-0014_908-31957-0016,27.036271787885237,28.577962739048523,0.0,0.0,0.0,0.0,908,29.50397251279305,-17.1166448687585,12.387327644034553,0.16666666666666666,0.5
10,4,0.0,0.0,8463,7729-102255-0027_8463-294828-0017,43.162759139561594,44.32993011483104,0.0,0.0,0.0,0.0,7729,42.769151136451455,-25.967858808757494,16.80129232769396,0.0,0.0
10,4,0.0,0.0,7729,7729-102255-0027_8463-294828-0017,33.58813186191933,34.35959253900784,0.0,0.0,0.0,0.0,8463,34.345807527194864,-24.510943528065102,9.834863999129764,0.0,0.0
26,12,0.0,0.0,908,6930-75918-0014_908-157963-0004,33.539489530688726,33.234444353640704,0.0,0.0,0.0,0.0,6930,33.118114391714926,-22.343295827836556,10.774818563878366,0.0,0.0
26,12,0.0,0.0,6930,6930-75918-0014_908-157963-0004,31.72135405636682,31.31190802060105,0.0,0.0,0.0,0.0,908,30.599985995661225,-20.091765254959626,10.5082207407016,0.07692307692307693,0.08333333333333333
8,3,0.0,0.0,8455,7021-79730-0006_8455-210777-0037,20.073247369100272,21.455704744485995,0.0,0.0,0.0,0.0,7021,19.728146701979345,-13.339192774122882,6.3889539278564635,0.25,0.0
8,3,0.125,0.0,7021,7021-79730-0006_8455-210777-0037,20.312435024939248,23.24431733815818,0.0,0.0,0.0,0.0,8455,21.024412638827187,-13.38675902426342,7.637653614563767,0.375,0.0
8,3,0.0,0.0,1284,6829-68769-0026_1284-1180-0030,16.869641766749048,14.93954888043263,0.0,0.0,0.0,0.0,6829,16.057944900126692,-10.634654277994782,5.423290622131908,0.0,0.0
8,3,0.25,0.0,6829,6829-68769-0026_1284-1180-0030,11.076969146183863,11.731274635098899,0.125,0.0,0.0,0.0,1284,10.84846219682041,-7.210471264892282,3.6379909319281287,0.5,0.3333333333333333
9,4,0.0,0.0,5639,7729-102255-0025_5639-40744-0026,35.9329786651756,33.74193109310218,0.0,0.0,0.0,0.0,7729,34.888449517797845,-22.47600692799324,12.412442589804604,0.0,0.0
9,4,0.0,0.0,7729,7729-102255-0025_5639-40744-0026,31.07049735057465,29.78477070081317,0.0,0.0,0.0,0.0,5639,33.16406174055925,-22.235124313371955,10.928937427187293,0.3333333333333333,0.25
21,10,0.0,0.0,7127,6829-68771-0012_7127-75947-0038,35.18700676926185,34.04340965716047,0.0,0.0,0.0,0.0,6829,33.25826049611448,-21.429084700844818,11.829175795269663,0.0,0.0
21,10,0.0,0.0,6829,6829-68771-0012_7127-75947-0038,33.200129310060966,31.83857210673841,0.0,0.0,0.0,0.0,7127,32.30711203324266,-22.457608991388135,9.849503041854529,0.09523809523809523,0.0
9,4,0.2222222222222222,0.0,8463,5683-32866-0018_8463-294825-0012,34.594320071448195,33.94600323769015,0.2222222222222222,0.0,0.0,0.0,5683,34.063036967895854,-22.881226682795266,11.181810285100592,0.0,0.0
9,4,0.0,0.0,5683,5683-32866-0018_8463-294825-0012,33.129300482654656,32.44535016721356,0.0,0.0,0.0,0.0,8463,31.110680424133992,-20.431764643098887,10.678915781035105,0.0,0.0
7,3,0.0,0.0,2961,672-122797-0052_2961-960-0004,23.99887825309935,21.938976001408676,0.0,0.0,0.0,0.0,672,22.887756095371227,-15.671850734709295,7.2159053606619326,0.14285714285714285,0.0
7,3,0.42857142857142855,0.0,672,672-122797-0052_2961-960-0004,3.2454098500788473,1.7681585188764621,0.14285714285714285,0.0,0.14285714285714285,0.0,2961,2.1724480169231972,-2.164238648801315,0.008209368121882056,0.2857142857142857,0.6666666666666666
5,2,0.0,0.0,908,5683-32865-0006_908-157963-0020,32.10212304437927,30.46795504846236,0.0,0.0,0.0,0.0,5683,30.773280169190926,-21.42525580028572,9.348024368905206,0.2,0.0
5,2,0.0,0.0,5683,5683-32865-0006_908-157963-0020,38.5997036833091,39.239629469519244,0.0,0.0,0.0,0.0,908,40.75006351595214,-25.05592492031584,15.694138595636302,0.0,0.0
11,5,0.0,0.0,5639,237-126133-0006_5639-40744-0018,35.01142929322823,33.0910520542525,0.0,0.0,0.0,0.0,237,32.26118865719141,-21.890495080617505,10.370693576573903,0.0,0.0
11,5,0.0,0.0,237,237-126133-0006_5639-40744-0018,34.54202617452887,33.99316304830828,0.0,0.0,0.0,0.0,5639,31.92749851522191,-21.24938433258873,10.67811418263318,0.0,0.0
8,3,0.0,0.0,260,1580-141084-0032_260-123440-0016,34.91570933271146,33.86560724284713,0.0,0.0,0.0,0.0,1580,36.589062991047825,-24.745178480647603,11.843884510400223,0.125,0.0
8,3,0.0,0.0,1580,1580-141084-0032_260-123440-0016,38.392331119895076,36.31828494110743,0.0,0.0,0.0,0.0,260,38.422509050176004,-24.082935974210255,14.33957307596575,0.125,0.0
6,2,0.0,0.0,5142,5683-32879-0003_5142-33396-0035,44.49864663250594,39.31581483276446,0.0,0.0,0.0,0.0,5683,35.12875215100251,-28.0949345997133,7.033817551289206,0.0,0.0
6,2,0.8333333333333334,0.5,5683,5683-32879-0003_5142-33396-0035,-2.741881920014704,-8.195407499754438,0.8333333333333334,0.5,0.3333333333333333,0.5,5142,-4.469277997988959,0.7358165978362545,-3.7334614001527044,0.0,0.5
7,3,0.0,0.0,6930,1188-133604-0017_6930-81414-0007,45.97954198310425,44.699546094461795,0.0,0.0,0.0,0.0,1188,45.45927941461926,-27.90259694359477,17.556682471024487,0.14285714285714285,0.0
7,3,0.0,0.0,1188,1188-133604-0017_6930-81414-0007,38.51042730235635,37.82191095482023,0.0,0.0,0.0,0.0,6930,38.534531539854285,-27.897812546902006,10.636718992952275,0.0,0.0
6,2,1.0,1.0,1188,61-70968-0004_1188-133604-0014,-13.76431020799798,-13.191150831337737,0.3333333333333333,0.5,0.3333333333333333,0.5,61,-13.476499697490265,4.405399803445736,-9.07109989404453,0.6666666666666666,0.5
6,2,0.0,0.0,61,61-70968-0004_1188-133604-0014,20.136593693407672,20.602544304539258,0.0,0.0,0.0,0.0,1188,19.332705943880637,-12.798655845058517,6.534050098822119,0.3333333333333333,0.0
13,6,0.3076923076923077,0.0,2830,7176-92135-0020_2830-3980-0029,14.492170097016874,14.23440761624794,0.15384615384615385,0.0,0.07692307692307693,0.0,7176,9.20772737190993,-7.4861857715499,1.7215416003600303,0.3076923076923077,0.0
13,6,0.23076923076923078,0.16666666666666666,7176,7176-92135-0020_2830-3980-0029,16.7882174830435,16.78165295608287,0.15384615384615385,0.16666666666666666,0.0,0.0,2830,16.692306439044117,-9.860294168143419,6.832012270900697,0.3076923076923077,0.0
14,6,0.0,0.0,908,3575-170457-0013_908-31957-0014,36.236218019909984,33.21070898209592,0.0,0.0,0.0,0.0,3575,34.79459449835246,-22.800616294779502,11.99397820357296,0.07142857142857142,0.0
14,6,0.0,0.0,3575,3575-170457-0013_908-31957-0014,36.80321911368111,37.60292308118071,0.0,0.0,0.0,0.0,908,36.13941276450089,-24.820537451451465,11.318875313049428,0.0,0.0
7,3,0.0,0.0,4507,61-70970-0007_4507-16021-0035,34.69438878297835,34.787003573307636,0.0,0.0,0.0,0.0,61,35.34822727247152,-24.195799097835618,11.152428174635897,0.0,0.0
7,3,0.0,0.0,61,61-70970-0007_4507-16021-0035,38.31752362300193,38.98830267041812,0.0,0.0,0.0,0.0,4507,39.206039459896886,-25.495331318457865,13.710708141439023,0.14285714285714285,0.0
8,3,0.625,0.6666666666666666,1320,7021-79740-0003_1320-122617-0010,2.8455216754416894,1.4788766926484522,0.5,0.6666666666666666,0.375,0.6666666666666666,7021,4.1251925298574506,-5.806390523832466,-1.6811979939750148,0.5,0.3333333333333333
8,3,0.0,0.0,7021,7021-79740-0003_1320-122617-0010,26.743727760711703,27.606973153324798,0.0,0.0,0.0,0.0,1320,27.961876818247454,-15.595180322031334,12.366696496216118,0.0,0.0
15,7,0.06666666666666667,0.0,5105,6930-76324-0015_5105-28241-0005,24.025210620975113,23.296990708851776,0.0,0.0,0.0,0.0,6930,26.413038897767123,-15.82057248110969,10.592466416657434,0.06666666666666667,0.0
15,7,0.2,0.0,6930,6930-76324-0015_5105-28241-0005,21.410238554595555,20.99874233664441,0.0,0.0,0.0,0.0,5105,22.377155951114027,-15.481679246551302,6.895476704562727,0.3333333333333333,0.2857142857142857
5,2,0.0,0.0,6930,1089-134686-0036_6930-75918-0008,32.873899880177916,34.20169489247012,0.0,0.0,0.0,0.0,1089,31.35488309753811,-20.030985897738397,11.323897199799713,0.0,0.0
5,2,0.0,0.0,1089,1089-134686-0036_6930-75918-0008,35.71667224566045,36.081940371618,0.0,0.0,0.0,0.0,6930,35.18946863651067,-25.27258069711044,9.916887939400226,0.0,0.0
8,3,0.125,0.0,1580,7127-75946-0009_1580-141083-0010,28.65043506543239,29.316799615785825,0.125,0.0,0.0,0.0,7127,28.578402250650484,-20.07650257532633,8.501899675324154,0.125,0.0
8,3,0.0,0.0,7127,7127-75946-0009_1580-141083-0010,24.48002163995814,24.661307141976206,0.0,0.0,0.0,0.0,1580,23.218257052435415,-14.681345219710753,8.536911832724662,0.0,0.0
6,2,0.0,0.0,7021,7127-75946-0025_7021-85628-0002,28.368442233933006,27.8267279517813,0.0,0.0,0.0,0.0,7127,25.416546422153107,-15.922692013802102,9.493854408351005,0.16666666666666666,0.0
6,2,0.0,0.0,7127,7127-75946-0025_7021-85628-0002,26.724447243233158,27.98856289662627,0.0,0.0,0.0,0.0,7021,27.633766078088435,-20.242081382350108,7.391684695738326,0.0,0.0
11,5,0.09090909090909091,0.0,2094,7021-79759-0005_2094-142345-0049,30.50119158871531,25.46206518187763,0.0,0.0,0.0,0.0,7021,27.140250400171055,-17.357117862040447,9.783132538130609,0.36363636363636365,0.0
11,5,0.0,0.0,7021,7021-79759-0005_2094-142345-0049,29.913928885298812,26.478530724959846,0.0,0.0,0.0,0.0,2094,29.00662512531581,-19.567966305102026,9.438658820213785,0.0,0.0
5,2,0.0,0.0,4446,1995-1836-0012_4446-2275-0034,53.52461640883739,52.66223419014501,0.0,0.0,0.0,0.0,1995,49.41574580193524,-34.423594207701434,14.992151594233803,0.2,0.0
5,2,0.0,0.0,1995,1995-1836-0012_4446-2275-0034,39.8009966326518,40.261717021839374,0.0,0.0,0.0,0.0,4446,37.29195458245472,-24.407628460885704,12.884326121569018,0.4,0.0
6,2,0.0,0.0,6829,2830-3980-0007_6829-68769-0014,34.49910255009781,33.95330543644015,0.0,0.0,0.0,0.0,2830,36.325688128148016,-23.05769204285803,13.267996085289983,0.0,0.0
6,2,0.0,0.0,2830,2830-3980-0007_6829-68769-0014,37.47123343232054,36.07182698821286,0.0,0.0,0.0,0.0,6829,38.16318656571518,-25.01995637214696,13.143230193568215,0.0,0.0
5,2,0.0,0.0,121,1284-1181-0000_121-121726-0008,42.67713280543956,43.315857655646965,0.0,0.0,0.0,0.0,1284,31.616373465913227,-18.34974519089618,13.266628275017048,0.0,0.0
5,2,0.0,0.5,1284,1284-1181-0000_121-121726-0008,32.86971238166642,32.093868608771146,0.0,0.5,0.0,0.0,121,27.395322402940852,-19.025253658428223,8.37006874451263,1.0,0.5
7,3,0.0,0.0,8555,7021-85628-0016_8555-284449-0002,41.21875698780094,43.21155095987147,0.0,0.0,0.0,0.0,7021,41.24419684064304,-28.404483024041717,12.839713816601323,0.0,0.0
7,3,0.0,0.0,7021,7021-85628-0016_8555-284449-0002,23.020521903771733,20.11584489581387,0.0,0.0,0.0,0.0,8555,22.618939506996973,-12.497978359327684,10.120961147669291,0.0,0.0
8,3,0.0,0.0,1995,4970-29093-0007_1995-1826-0002,40.234280994575485,40.64842928740293,0.0,0.0,0.0,0.0,4970,38.15000900313768,-24.555622717906274,13.594386285231408,0.0,0.0
8,3,0.0,0.0,4970,4970-29093-0007_1995-1826-0002,47.954950122944716,50.2981768939073,0.0,0.0,0.0,0.0,1995,47.405748451138585,-31.164331315366795,16.24141713577179,0.0,0.0
7,3,0.14285714285714285,0.0,1284,237-134500-0040_1284-134647-0007,26.47968346742304,27.47528744206714,0.0,0.0,0.0,0.0,237,26.970888094380527,-18.876962533124157,8.093925561256368,0.14285714285714285,0.0
7,3,0.0,0.0,237,237-134500-0040_1284-134647-0007,31.998646628606668,32.493634754980235,0.0,0.0,0.0,0.0,1284,31.743115733428244,-19.97351417712964,11.769601556298603,0.0,0.0
12,5,0.0,0.0,5105,3575-170457-0047_5105-28240-0009,32.14802190620255,32.13461738757731,0.0,0.0,0.0,0.0,3575,32.05052049356922,-21.884846011370524,10.165674482198702,0.0,0.0
12,5,0.0,0.0,3575,3575-170457-0047_5105-28240-0009,34.652107777505286,35.41880926643539,0.0,0.0,0.0,0.0,5105,32.80104851382242,-20.378483821427395,12.422564692395028,0.0,0.0
17,8,0.11764705882352941,0.25,1089,4077-13751-0008_1089-134691-0016,9.204943451152495,7.788380103225637,0.11764705882352941,0.125,0.11764705882352941,0.125,4077,5.973129578335336,-5.375267043126457,0.5978625352088789,0.058823529411764705,0.125
17,8,0.11764705882352941,0.0,4077,4077-13751-0008_1089-134691-0016,30.64052653926749,29.738836990082326,0.11764705882352941,0.0,0.0,0.0,1089,30.14262393897657,-18.610069125094167,11.5325548138824,0.11764705882352941,0.25
6,2,0.0,0.0,8455,4970-29093-0004_8455-210777-0070,33.97373219709176,35.19335140627124,0.0,0.0,0.0,0.0,4970,34.820751217087675,-23.762553255593303,11.058197961494368,0.0,0.0
6,2,0.0,0.0,4970,4970-29093-0004_8455-210777-0070,36.81370082776882,37.1240140836959,0.0,0.0,0.0,0.0,8455,38.1869113121825,-25.898021440177097,12.288889872005406,0.3333333333333333,0.0
11,5,0.09090909090909091,0.0,7127,6930-76324-0020_7127-75946-0015,18.97594658030445,19.2379743083822,0.0,0.0,0.0,0.0,6930,20.267601153179594,-12.909848900479108,7.357752252700486,0.2727272727272727,0.0
11,5,0.36363636363636365,0.6,6930,6930-76324-0020_7127-75946-0015,9.81106880246096,9.471052045826829,0.36363636363636365,0.6,0.18181818181818182,0.2,7127,9.31502572743846,-6.2527457400863975,3.0622799873520616,0.36363636363636365,0.2
7,3,0.0,0.0,5105,7176-88083-0009_5105-28241-0002,36.39857359137782,37.27246789862963,0.0,0.0,0.0,0.0,7176,36.831591605836095,-23.75632852074756,13.075263085088535,0.0,0.0
7,3,0.0,0.0,7176,7176-88083-0009_5105-28241-0002,35.724900237602775,35.64051393684334,0.0,0.0,0.0,0.0,5105,36.36139953171806,-25.12736754508478,11.234031986633276,0.14285714285714285,0.0
9,4,0.0,0.0,4992,7176-92135-0012_4992-41797-0000,39.97595489449646,39.78533815825943,0.0,0.0,0.0,0.0,7176,40.90000128389143,-26.961654163411186,13.938347120480241,0.0,0.0
9,4,0.0,0.0,7176,7176-92135-0012_4992-41797-0000,44.96140981260751,43.39348936721447,0.0,0.0,0.0,0.0,4992,43.88250930027416,-29.64177059180562,14.240738708468538,0.0,0.0
7,3,0.2857142857142857,0.3333333333333333,2961,672-122797-0046_2961-961-0003,0.46719021445518955,-0.7704107131596466,0.0,0.0,0.0,0.0,672,-1.94716337111349,-2.8543915214006326,-4.8015548925141225,0.5714285714285714,0.6666666666666666
7,3,0.5714285714285714,0.6666666666666666,672,672-122797-0046_2961-961-0003,8.544038061384384,2.3749634923824927,0.2857142857142857,0.0,0.2857142857142857,0.0,2961,6.139010851452843,-4.451510800383141,1.6875000510697027,0.42857142857142855,1.0
7,3,0.0,0.0,3575,2830-3980-0072_3575-170457-0021,34.23602349843726,32.22703766931227,0.0,0.0,0.0,0.0,2830,34.69957023533442,-23.46985036366501,11.229719871669408,0.0,0.0
7,3,0.0,0.0,2830,2830-3980-0072_3575-170457-0021,34.428554650353625,34.01246474349451,0.0,0.0,0.0,0.0,3575,35.61734187152167,-22.24719120083214,13.370150670689526,0.0,0.0
6,2,1.0,1.0,5142,8463-287645-0013_5142-33396-0037,-35.34659140835273,-35.67665787944888,0.3333333333333333,1.0,0.3333333333333333,1.0,8463,-38.47564695261835,15.3357255020133,-23.13992145060505,0.6666666666666666,0.0
6,2,0.0,0.0,8463,8463-287645-0013_5142-33396-0037,34.83368228165076,34.78116300995079,0.0,0.0,0.0,0.0,5142,37.92176969682637,-22.929441144021688,14.992328552804677,0.3333333333333333,0.0
