key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1284-1180-0002_61-70970-0009__T1__SCV3FIX__VOICE-1284_CONTENT-61-61-70970-0009,1284,61,5,0.6,0.8,0.4,0.4,0.4,0.4,0.2,0.2,0.8077643763384662,-2.53
1284-1180-0002_61-70970-0009__T2__SCV3FIX__VOICE-61_CONTENT-1284-1284-1180-0002,61,1284,5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,16.78879962480913,7.99
1284-1180-0002_7021-79759-0003__T1__SCV3FIX__VOICE-1284_CONTENT-7021-7021-79759-0003,1284,7021,8,1.0,0.875,1.0,0.875,0.875,0.875,0.75,0.75,-42.00351927485061,-28.86
1284-1180-0002_7021-79759-0003__T2__SCV3FIX__VOICE-7021_CONTENT-1284-1284-1180-0002,7021,1284,8,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,41.65629513622645,12.26
1284-1180-0003_237-134493-0014__T1__SCV3FIX__VOICE-1284_CONTENT-237-237-134493-0014,1284,237,6,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5516721055491821,-3.16
1284-1180-0004_8455-210777-0031__T1__SCV3FIX__VOICE-1284_CONTENT-8455-8455-210777-0031,1284,8455,7,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,6.677805820050486,2.14
1284-1180-0004_8455-210777-0031__T2__SCV3FIX__VOICE-8455_CONTENT-1284-1284-1180-0004,8455,1284,7,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.5714285714285714,-7.77845673395129,-3.14
1284-1180-0005_6829-68771-0000__T2__SCV3FIX__VOICE-6829_CONTENT-1284-1284-1180-0005,6829,1284,12,1.0,1.0,0.9166666666666666,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,-38.01383534482928,-19.61
1284-1180-0006_121-127105-0022__T1__SCV3FIX__VOICE-1284_CONTENT-121-121-127105-0022,1284,121,9,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,40.49118087539164,8.49
1284-1180-0006_121-127105-0022__T2__SCV3FIX__VOICE-121_CONTENT-1284-1284-1180-0006,121,1284,9,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,30.710922764280504,16.31
1284-1180-0006_1320-122612-0004__T1__SCV3FIX__VOICE-1284_CONTENT-1320-1320-122612-0004,1284,1320,11,1.0,0.9090909090909091,0.8181818181818182,1.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,-36.596118690393546,-27.8
1284-1180-0006_1320-122612-0004__T2__SCV3FIX__VOICE-1320_CONTENT-1284-1284-1180-0006,1320,1284,11,0.0,0.2727272727272727,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,37.37815280011932,14.41
1284-1180-0006_6829-68769-0002__T1__SCV3FIX__VOICE-1284_CONTENT-6829-6829-68769-0002,1284,6829,5,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,11.231970538522052,-2.01
1284-1180-0006_6829-68769-0002__T2__SCV3FIX__VOICE-6829_CONTENT-1284-1284-1180-0006,6829,1284,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-33.06405632042422,-14.48
1284-1180-0007_2094-142345-0002__T2__SCV3FIX__VOICE-2094_CONTENT-1284-1284-1180-0007,2094,1284,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.18005655809919,16.37
1284-1180-0007_260-123286-0015__T1__SCV3FIX__VOICE-1284_CONTENT-260-260-123286-0015,1284,260,9,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-30.459416630094488,-19.15
1284-1180-0007_260-123286-0015__T2__SCV3FIX__VOICE-260_CONTENT-1284-1284-1180-0007,260,1284,9,0.0,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0,30.0134199957987,9.54
1284-1180-0008_2830-3980-0008__T1__SCV3FIX__VOICE-1284_CONTENT-2830-2830-3980-0008,1284,2830,8,0.75,0.75,0.875,0.75,0.75,0.75,0.75,0.75,-17.542725406304395,-5.21
1284-1180-0009_1580-141083-0045__T1__SCV3FIX__VOICE-1284_CONTENT-1580-1580-141083-0045,1284,1580,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.84388437893123,9.83
1284-1180-0009_1580-141083-0045__T2__SCV3FIX__VOICE-1580_CONTENT-1284-1284-1180-0009,1580,1284,7,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,29.444483240827456,15.86
1284-1180-0009_2830-3980-0022__T1__SCV3FIX__VOICE-1284_CONTENT-2830-2830-3980-0022,1284,2830,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.190404796167744,6.4
1284-1180-0009_2830-3980-0022__T2__SCV3FIX__VOICE-2830_CONTENT-1284-1284-1180-0009,2830,1284,5,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,6.2150814441565965,4.46
1284-1180-0010_1580-141084-0008__T1__SCV3FIX__VOICE-1284_CONTENT-1580-1580-141084-0008,1284,1580,12,0.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,42.090282214511824,14.86
1284-1180-0010_1580-141084-0008__T2__SCV3FIX__VOICE-1580_CONTENT-1284-1284-1180-0010,1580,1284,12,1.0,0.8333333333333334,0.8333333333333334,0.75,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.5833333333333334,-39.6028582547281,-26.65
1284-1180-0010_4507-16021-0024__T1__SCV3FIX__VOICE-1284_CONTENT-4507-4507-16021-0024,1284,4507,9,1.0,0.5555555555555556,0.8888888888888888,1.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,-21.45258113950126,-15.48
1284-1180-0010_4507-16021-0024__T2__SCV3FIX__VOICE-4507_CONTENT-1284-1284-1180-0010,4507,1284,9,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,29.730461816932625,11.41
1284-1180-0010_4992-41806-0003__T1__SCV3FIX__VOICE-1284_CONTENT-4992-4992-41806-0003,1284,4992,16,0.375,0.125,0.5625,0.5625,0.125,0.0625,0.125,0.0625,6.460210764370546,-0.21
1284-1180-0010_4992-41806-0003__T2__SCV3FIX__VOICE-4992_CONTENT-1284-1284-1180-0010,4992,1284,16,0.0,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,22.781945584212274,8.9
1284-1180-0011_3570-5695-0007__T1__SCV3FIX__VOICE-1284_CONTENT-3570-3570-5695-0007,1284,3570,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-32.85854637589353,-21.09
1284-1180-0011_3570-5695-0007__T2__SCV3FIX__VOICE-3570_CONTENT-1284-1284-1180-0011,3570,1284,7,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,31.644909941091875,11.41
1284-1180-0011_4446-2275-0043__T1__SCV3FIX__VOICE-1284_CONTENT-4446-4446-2275-0043,1284,4446,7,0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,29.06204334122798,9.81
1284-1180-0011_4446-2275-0043__T2__SCV3FIX__VOICE-4446_CONTENT-1284-1284-1180-0011,4446,1284,7,1.0,0.8571428571428571,1.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,-24.203906196973897,-15.05
1284-1180-0012_5683-32866-0008__T1__SCV3FIX__VOICE-1284_CONTENT-5683-5683-32866-0008,1284,5683,5,1.0,0.8,1.0,0.8,0.8,0.8,0.8,0.8,-27.0939074270491,-20.14
1284-1180-0012_5683-32866-0008__T2__SCV3FIX__VOICE-5683_CONTENT-1284-1284-1180-0012,5683,1284,5,0.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,7.225448883912162,5.02
1284-1180-0013_1089-134691-0006__T1__SCV3FIX__VOICE-1284_CONTENT-1089-1089-134691-0006,1284,1089,6,0.8333333333333334,0.3333333333333333,0.5,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,-4.810160668561934,1.18
1284-1180-0013_1089-134691-0006__T2__SCV3FIX__VOICE-1089_CONTENT-1284-1284-1180-0013,1089,1284,6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,34.98711753935694,7.77
1284-1180-0014_1320-122612-0003__T1__SCV3FIX__VOICE-1284_CONTENT-1320-1320-122612-0003,1284,1320,6,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,-40.606882514538235,-23.22
1284-1180-0014_1320-122612-0003__T2__SCV3FIX__VOICE-1320_CONTENT-1284-1284-1180-0014,1320,1284,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.50450620208226,12.15
1284-1180-0014_260-123440-0008__T1__SCV3FIX__VOICE-1284_CONTENT-260-260-123440-0008,1284,260,6,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,20.19659707140432,4.67
1284-1180-0014_260-123440-0008__T2__SCV3FIX__VOICE-260_CONTENT-1284-1284-1180-0014,260,1284,6,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,14.463947618820526,5.76
1284-1180-0014_4077-13754-0002__T2__SCV3FIX__VOICE-4077_CONTENT-1284-1284-1180-0014,4077,1284,6,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.9216622808012982,-1.83
1284-1180-0014_6829-68769-0006__T1__SCV3FIX__VOICE-1284_CONTENT-6829-6829-68769-0006,1284,6829,6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,41.62349614804685,13.4
1284-1180-0014_6829-68769-0006__T2__SCV3FIX__VOICE-6829_CONTENT-1284-1284-1180-0014,6829,1284,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-33.887346075937984,-20.45
1284-1180-0015_260-123288-0001__T1__SCV3FIX__VOICE-1284_CONTENT-260-260-123288-0001,1284,260,8,1.0,0.875,1.0,1.0,0.875,0.875,0.875,0.875,-48.054839690142416,-31.93
1284-1180-0015_260-123288-0001__T2__SCV3FIX__VOICE-260_CONTENT-1284-1284-1180-0015,260,1284,8,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,48.593351691348616,16.19
1284-1180-0015_6829-68771-0023__T1__SCV3FIX__VOICE-1284_CONTENT-6829-6829-68771-0023,1284,6829,9,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-5.447909770576043,-14.09
1284-1180-0015_6829-68771-0023__T2__SCV3FIX__VOICE-6829_CONTENT-1284-1284-1180-0015,6829,1284,9,1.0,0.8888888888888888,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,-18.981638382103466,-4.0
1284-1180-0017_1580-141084-0031__T1__SCV3FIX__VOICE-1284_CONTENT-1580-1580-141084-0031,1284,1580,11,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,44.486409881615664,10.63
1284-1180-0017_2094-142345-0001__T1__SCV3FIX__VOICE-1284_CONTENT-2094-2094-142345-0001,1284,2094,15,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.6,0.4,0.6,0.4,-8.447666785347398,-7.5
1284-1180-0017_7127-75947-0016__T1__SCV3FIX__VOICE-1284_CONTENT-7127-7127-75947-0016,1284,7127,13,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,26.068912325866734,10.89
1284-1180-0018_1320-122617-0019__T1__SCV3FIX__VOICE-1284_CONTENT-1320-1320-122617-0019,1284,1320,15,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,-37.83294061876813,-28.26
1284-1180-0018_4446-2275-0035__T1__SCV3FIX__VOICE-1284_CONTENT-4446-4446-2275-0035,1284,4446,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.70814631102082,7.33
1284-1180-0019_672-122797-0057__T1__SCV3FIX__VOICE-1284_CONTENT-672-672-122797-0057,1284,672,11,1.0,0.6363636363636364,0.9090909090909091,0.9090909090909091,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6363636363636364,-13.83151283486286,-9.83
1284-1180-0020_3570-5696-0005__T2__SCV3FIX__VOICE-3570_CONTENT-1284-1284-1180-0020,3570,1284,10,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,45.16915456705425,11.16
1284-1180-0020_8555-284447-0005__T1__SCV3FIX__VOICE-1284_CONTENT-8555-8555-284447-0005,1284,8555,10,0.4,0.2,0.1,0.3,0.1,0.1,0.1,0.1,1.133893395570609,-0.63
1284-1180-0020_8555-284447-0005__T2__SCV3FIX__VOICE-8555_CONTENT-1284-1284-1180-0020,8555,1284,10,0.4,0.7,0.8,0.7,0.6,0.4,0.4,0.3,0.7598823639993784,-0.66
1284-1180-0021_2961-961-0007__T1__SCV3FIX__VOICE-1284_CONTENT-2961-2961-961-0007,1284,2961,16,0.8125,0.875,0.875,0.75,0.875,0.8125,0.75,0.75,-14.858885625456393,-7.81
1284-1180-0021_2961-961-0007__T2__SCV3FIX__VOICE-2961_CONTENT-1284-1284-1180-0021,2961,1284,16,0.1875,0.1875,0.0625,0.1875,0.0625,0.0625,0.0625,0.0625,21.178088605485215,5.83
1284-1180-0021_8455-210777-0062__T1__SCV3FIX__VOICE-1284_CONTENT-8455-8455-210777-0062,1284,8455,5,1.0,0.8,1.0,1.0,0.8,0.8,0.8,0.8,-23.32994395681411,-15.54
1284-1180-0021_8455-210777-0062__T2__SCV3FIX__VOICE-8455_CONTENT-1284-1284-1180-0021,8455,1284,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.34344859463579,12.28
1284-1180-0023_5142-36377-0013__T1__SCV3FIX__VOICE-1284_CONTENT-5142-5142-36377-0013,1284,5142,10,1.0,1.0,0.8,1.0,0.8,0.8,0.8,0.8,-35.688928817784955,-24.27
1284-1180-0023_5142-36377-0013__T2__SCV3FIX__VOICE-5142_CONTENT-1284-1284-1180-0023,5142,1284,10,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,35.88809325269833,12.38
1284-1180-0024_6930-81414-0006__T1__SCV3FIX__VOICE-1284_CONTENT-6930-6930-81414-0006,1284,6930,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.44075044574498,14.32
1284-1180-0024_6930-81414-0006__T2__SCV3FIX__VOICE-6930_CONTENT-1284-1284-1180-0024,6930,1284,9,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,40.676041193951036,15.07
1284-1180-0026_1580-141084-0009__T1__SCV3FIX__VOICE-1284_CONTENT-1580-1580-141084-0009,1284,1580,8,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,37.437809734601046,12.04
1284-1180-0026_1580-141084-0009__T2__SCV3FIX__VOICE-1580_CONTENT-1284-1284-1180-0026,1580,1284,8,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,22.933322866652123,9.59
1284-1180-0027_8230-279154-0013__T2__SCV3FIX__VOICE-8230_CONTENT-1284-1284-1180-0027,8230,1284,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,34.95982565126116,11.43
1284-1180-0028_3570-5696-0000__T1__SCV3FIX__VOICE-1284_CONTENT-3570-3570-5696-0000,1284,3570,11,1.0,0.5454545454545454,0.7272727272727273,0.7272727272727273,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.36363636363636365,-15.642842571774834,-2.2
1284-1180-0028_3570-5696-0000__T2__SCV3FIX__VOICE-3570_CONTENT-1284-1284-1180-0028,3570,1284,11,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,41.074240903516994,8.59
1284-1180-0028_4446-2273-0028__T1__SCV3FIX__VOICE-1284_CONTENT-4446-4446-2273-0028,1284,4446,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.35488316164118,11.3
1284-1180-0028_4446-2273-0028__T2__SCV3FIX__VOICE-4446_CONTENT-1284-1284-1180-0028,4446,1284,9,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,0.8888888888888888,-38.00627416517804,-20.59
1284-1180-0028_5683-32879-0001__T1__SCV3FIX__VOICE-1284_CONTENT-5683-5683-32879-0001,1284,5683,6,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,-10.271340591510613,-12.64
1284-1180-0028_5683-32879-0001__T2__SCV3FIX__VOICE-5683_CONTENT-1284-1284-1180-0028,5683,1284,6,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,21.888275406463148,10.74
1284-1180-0029_5683-32879-0010__T1__SCV3FIX__VOICE-1284_CONTENT-5683-5683-32879-0010,1284,5683,9,0.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,18.775885713485334,8.61
1284-1180-0029_5683-32879-0010__T2__SCV3FIX__VOICE-5683_CONTENT-1284-1284-1180-0029,5683,1284,9,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,20.444262781478983,4.58
1284-1180-0031_5142-33396-0048__T1__SCV3FIX__VOICE-1284_CONTENT-5142-5142-33396-0048,1284,5142,6,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-5.6078617525479935,-5.76
1284-1180-0031_5142-33396-0048__T2__SCV3FIX__VOICE-5142_CONTENT-1284-1284-1180-0031,5142,1284,6,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.5,-2.94243002674367,-0.02
1284-1180-0031_7127-75947-0007__T1__SCV3FIX__VOICE-1284_CONTENT-7127-7127-75947-0007,1284,7127,8,0.625,0.5,0.5,0.375,0.25,0.125,0.25,0.125,-2.772399670290015,-4.2
1284-1180-0031_7127-75947-0007__T2__SCV3FIX__VOICE-7127_CONTENT-1284-1284-1180-0031,7127,1284,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.583156423037586,9.9
1284-1180-0031_8230-279154-0021__T1__SCV3FIX__VOICE-1284_CONTENT-8230-8230-279154-0021,1284,8230,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-32.73558474205343,-29.75
1284-1180-0031_8230-279154-0021__T2__SCV3FIX__VOICE-8230_CONTENT-1284-1284-1180-0031,8230,1284,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.07530806463778,16.18
1284-1180-0032_260-123440-0008__T1__SCV3FIX__VOICE-1284_CONTENT-260-260-123440-0008,1284,260,6,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,-10.623218526569085,0.44
1284-1180-0032_260-123440-0008__T2__SCV3FIX__VOICE-260_CONTENT-1284-1284-1180-0032,260,1284,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1881353616162,2.51
1284-1180-0032_2830-3979-0003__T1__SCV3FIX__VOICE-1284_CONTENT-2830-2830-3979-0003,1284,2830,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-31.549935242833765,-16.93
1284-1180-0032_4992-23283-0004__T1__SCV3FIX__VOICE-1284_CONTENT-4992-4992-23283-0004,1284,4992,10,0.2,0.5,0.7,0.7,0.4,0.2,0.4,0.2,6.496214259640891,4.48
1284-1180-0032_4992-23283-0004__T2__SCV3FIX__VOICE-4992_CONTENT-1284-1284-1180-0032,4992,1284,10,1.0,0.9,0.8,0.8,0.8,0.8,0.8,0.8,-21.577436600289303,-20.52
1284-1181-0000_121-121726-0008__T1__SCV3FIX__VOICE-1284_CONTENT-121-121-121726-0008,1284,121,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.89132837615441,10.42
1284-1181-0000_121-121726-0008__T2__SCV3FIX__VOICE-121_CONTENT-1284-1284-1181-0000,121,1284,5,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,37.0931521620344,13.94
1284-1181-0000_3570-5696-0008__T1__SCV3FIX__VOICE-1284_CONTENT-3570-3570-5696-0008,1284,3570,6,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,32.05301232714547,5.41
1284-1181-0000_3570-5696-0008__T2__SCV3FIX__VOICE-3570_CONTENT-1284-1284-1181-0000,3570,1284,6,0.5,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,7.730713002569278,1.08
1284-1181-0001_61-70968-0026__T1__SCV3FIX__VOICE-1284_CONTENT-61-61-70968-0026,1284,61,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.786769646180428,9.99
1284-1181-0001_61-70968-0026__T2__SCV3FIX__VOICE-61_CONTENT-1284-1284-1181-0001,61,1284,8,0.75,0.375,0.5,0.5,0.375,0.25,0.25,0.25,-8.145557902910458,-5.93
1284-1181-0002_3570-5694-0002__T1__SCV3FIX__VOICE-1284_CONTENT-3570-3570-5694-0002,1284,3570,6,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,29.07757128205805,9.5
1284-1181-0002_3570-5694-0002__T2__SCV3FIX__VOICE-3570_CONTENT-1284-1284-1181-0002,3570,1284,6,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-17.16081422046561,-13.01
1284-1181-0003_237-126133-0016__T1__SCV3FIX__VOICE-1284_CONTENT-237-237-126133-0016,1284,237,7,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,24.736847427697732,10.7
1284-1181-0003_8463-294825-0015__T1__SCV3FIX__VOICE-1284_CONTENT-8463-8463-294825-0015,1284,8463,5,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,11.719169345911745,0.59
1284-1181-0003_8463-294825-0015__T2__SCV3FIX__VOICE-8463_CONTENT-1284-1284-1181-0003,8463,1284,5,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,6.604669198191091,2.7
1284-1181-0004_2830-3980-0049__T1__SCV3FIX__VOICE-1284_CONTENT-2830-2830-3980-0049,1284,2830,5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,25.416863629204556,8.5
1284-1181-0004_2830-3980-0049__T2__SCV3FIX__VOICE-2830_CONTENT-1284-1284-1181-0004,2830,1284,5,0.6,0.6,0.8,1.0,0.6,0.2,0.6,0.2,-7.207740552202982,-3.2
1284-1181-0004_61-70970-0038__T2__SCV3FIX__VOICE-61_CONTENT-1284-1284-1181-0004,61,1284,13,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,19.177742030863524,6.6
1284-1181-0004_7176-92135-0016__T1__SCV3FIX__VOICE-1284_CONTENT-7176-7176-92135-0016,1284,7176,13,0.6923076923076923,0.3076923076923077,0.38461538461538464,0.5384615384615384,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.15384615384615385,-1.0494291370381394,-4.37
1284-1181-0004_7176-92135-0016__T2__SCV3FIX__VOICE-7176_CONTENT-1284-1284-1181-0004,7176,1284,13,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,25.85300295368507,10.95
1284-1181-0006_61-70968-0004__T1__SCV3FIX__VOICE-1284_CONTENT-61-61-70968-0004,1284,61,6,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,13.189656573234258,5.99
1284-1181-0006_61-70968-0004__T2__SCV3FIX__VOICE-61_CONTENT-1284-1284-1181-0006,61,1284,6,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,13.59116835034127,3.21
1284-1181-0007_1089-134686-0007__T1__SCV3FIX__VOICE-1284_CONTENT-1089-1089-134686-0007,1284,1089,7,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,26.71091455199254,5.45
1284-1181-0007_1089-134686-0007__T2__SCV3FIX__VOICE-1089_CONTENT-1284-1284-1181-0007,1089,1284,7,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,38.19159676669766,14.67
1284-1181-0007_1580-141084-0045__T1__SCV3FIX__VOICE-1284_CONTENT-1580-1580-141084-0045,1284,1580,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.10978715231547,12.22
1284-1181-0007_1580-141084-0045__T2__SCV3FIX__VOICE-1580_CONTENT-1284-1284-1181-0007,1580,1284,6,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-25.107386079255722,-10.98
1284-1181-0008_2300-131720-0030__T1__SCV3FIX__VOICE-1284_CONTENT-2300-2300-131720-0030,1284,2300,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-34.76482712209634,-19.54
1284-1181-0008_2300-131720-0030__T2__SCV3FIX__VOICE-2300_CONTENT-1284-1284-1181-0008,2300,1284,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.160529572998314,11.2
1284-1181-0008_4970-29095-0030__T1__SCV3FIX__VOICE-1284_CONTENT-4970-4970-29095-0030,1284,4970,8,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,12.785781770427235,3.1
1284-1181-0008_4970-29095-0030__T2__SCV3FIX__VOICE-4970_CONTENT-1284-1284-1181-0008,4970,1284,8,1.0,1.0,0.625,0.875,0.625,0.625,0.5,0.5,-12.26974417335844,-9.28
1284-1181-0009_2830-3980-0013__T1__SCV3FIX__VOICE-1284_CONTENT-2830-2830-3980-0013,1284,2830,7,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,20.18279171198605,4.92
1284-1181-0009_2830-3980-0013__T2__SCV3FIX__VOICE-2830_CONTENT-1284-1284-1181-0009,2830,1284,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.166447039676648,8.54
1284-1181-0009_4446-2271-0003__T1__SCV3FIX__VOICE-1284_CONTENT-4446-4446-2271-0003,1284,4446,6,1.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-15.084848734102977,-9.52
1284-1181-0009_4446-2271-0003__T2__SCV3FIX__VOICE-4446_CONTENT-1284-1284-1181-0009,4446,1284,6,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,27.27683002020918,9.05
1284-1181-0011_4446-2273-0036__T1__SCV3FIX__VOICE-1284_CONTENT-4446-4446-2273-0036,1284,4446,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.639352213525854,13.53
