key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134686-0028_8224-274384-0005__T2__SCV3FIX__VOICE-8224_CONTENT-1089-1089-134686-0028,8224,1089,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.00220839128298,13.554577799152014
1089-134686-0029_121-127105-0007__T1__SCV3FIX__VOICE-1089_CONTENT-121-121-127105-0007,1089,121,8,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,48.3028756288705,18.276804187024403
1089-134686-0029_121-127105-0007__T2__SCV3FIX__VOICE-121_CONTENT-1089-1089-134686-0029,121,1089,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.36712851617375,13.547876879759867
1089-134686-0031_1320-122612-0008__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122612-0008,1089,1320,12,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,58.68386199315481,15.866147354777912
1089-134686-0031_1320-122612-0008__T2__SCV3FIX__VOICE-1320_CONTENT-1089-1089-134686-0031,1320,1089,12,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,51.35683096132545,19.43566395475661
1089-134686-0031_61-70968-0026__T1__SCV3FIX__VOICE-1089_CONTENT-61-61-70968-0026,1089,61,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.004142816021385,16.782023327925945
1089-134686-0031_61-70968-0026__T2__SCV3FIX__VOICE-61_CONTENT-1089-1089-134686-0031,61,1089,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.543918566420444,15.604045105152665
1089-134686-0032_4507-16021-0049__T1__SCV3FIX__VOICE-1089_CONTENT-4507-4507-16021-0049,1089,4507,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.172851663370245,22.907703006064136
1089-134686-0032_4507-16021-0049__T2__SCV3FIX__VOICE-4507_CONTENT-1089-1089-134686-0032,4507,1089,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.26052255486855,19.535041684659383
1089-134686-0032_6829-68771-0030__T1__SCV3FIX__VOICE-1089_CONTENT-6829-6829-68771-0030,1089,6829,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.715765332058155,17.07463522962228
1089-134686-0032_6829-68771-0030__T2__SCV3FIX__VOICE-6829_CONTENT-1089-1089-134686-0032,6829,1089,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7867901600003,20.97079571281618
1089-134686-0033_1320-122612-0001__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122612-0001,1089,1320,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.65608728951795,19.40617020341587
1089-134686-0033_1320-122612-0001__T2__SCV3FIX__VOICE-1320_CONTENT-1089-1089-134686-0033,1320,1089,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-46.04122070939561,-21.67127531218273
1089-134686-0034_5639-40744-0005__T1__SCV3FIX__VOICE-1089_CONTENT-5639-5639-40744-0005,1089,5639,10,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,49.20605071543586,20.47583455316945
1089-134686-0034_5639-40744-0005__T2__SCV3FIX__VOICE-5639_CONTENT-1089-1089-134686-0034,5639,1089,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9225844948902,15.07295331356519
1089-134686-0034_8455-210777-0067__T1__SCV3FIX__VOICE-1089_CONTENT-8455-8455-210777-0067,1089,8455,6,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,51.27661146783321,17.023219539095713
1089-134686-0034_8463-294828-0036__T1__SCV3FIX__VOICE-1089_CONTENT-8463-8463-294828-0036,1089,8463,10,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,55.63718865512253,19.44465288086476
1089-134686-0034_8463-294828-0036__T2__SCV3FIX__VOICE-8463_CONTENT-1089-1089-134686-0034,8463,1089,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.88855578068334,15.93570340213801
1089-134686-0035_2300-131720-0025__T2__SCV3FIX__VOICE-2300_CONTENT-1089-1089-134686-0035,2300,1089,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,51.559053048899194,17.854015728270387
1089-134686-0035_5683-32866-0010__T2__SCV3FIX__VOICE-5683_CONTENT-1089-1089-134686-0035,5683,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.85769101216472,14.43089453100434
1089-134686-0036_6930-75918-0008__T1__SCV3FIX__VOICE-1089_CONTENT-6930-6930-75918-0008,1089,6930,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,46.50378062016025,15.451708927011952
1089-134686-0036_6930-75918-0008__T2__SCV3FIX__VOICE-6930_CONTENT-1089-1089-134686-0036,6930,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.01929175133394,15.946931505883654
1089-134686-0037_2094-142345-0001__T1__SCV3FIX__VOICE-1089_CONTENT-2094-2094-142345-0001,1089,2094,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.377966948414176,15.119669020493111
1089-134686-0037_4446-2271-0000__T1__SCV3FIX__VOICE-1089_CONTENT-4446-4446-2271-0000,1089,4446,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.582603021925685,15.215292875453375
1089-134686-0037_4446-2271-0000__T2__SCV3FIX__VOICE-4446_CONTENT-1089-1089-134686-0037,4446,1089,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,61.1635718897499,19.37791588987572
1089-134691-0001_1320-122617-0013__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122617-0013,1089,1320,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.692995560998455,19.09628670359294
1089-134691-0001_1320-122617-0013__T2__SCV3FIX__VOICE-1320_CONTENT-1089-1089-134691-0001,1320,1089,9,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,47.92113342372015,15.090063144673438
1089-134691-0002_4507-16021-0036__T1__SCV3FIX__VOICE-1089_CONTENT-4507-4507-16021-0036,1089,4507,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.014130395640414,16.63416599815908
1089-134691-0002_4507-16021-0036__T2__SCV3FIX__VOICE-4507_CONTENT-1089-1089-134691-0002,4507,1089,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7275763638673,19.522553375490208
1089-134691-0002_8455-210777-0005__T1__SCV3FIX__VOICE-1089_CONTENT-8455-8455-210777-0005,1089,8455,10,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,51.663379387785234,15.205124429374456
1089-134691-0005_908-157963-0011__T1__SCV3FIX__VOICE-1089_CONTENT-908-908-157963-0011,1089,908,9,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,39.61482674788411,16.657570793376124
1089-134691-0005_908-157963-0011__T2__SCV3FIX__VOICE-908_CONTENT-1089-1089-134691-0005,908,1089,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.72767136848782,12.93906998954372
1089-134691-0006_4446-2275-0012__T1__SCV3FIX__VOICE-1089_CONTENT-4446-4446-2275-0012,1089,4446,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.36210907778769,14.922230255519484
1089-134691-0006_4446-2275-0012__T2__SCV3FIX__VOICE-4446_CONTENT-1089-1089-134691-0006,4446,1089,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.37993810869638,17.57432845889238
1089-134691-0006_4446-2275-0026__T1__SCV3FIX__VOICE-1089_CONTENT-4446-4446-2275-0026,1089,4446,9,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,50.940148841336196,16.159323001526502
1089-134691-0006_4446-2275-0026__T2__SCV3FIX__VOICE-4446_CONTENT-1089-1089-134691-0006,4446,1089,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.09303725226342,16.363866865728518
1089-134691-0012_1320-122612-0015__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122612-0015,1089,1320,11,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,49.99810641034476,19.066430612215708
1089-134691-0013_4992-23283-0007__T1__SCV3FIX__VOICE-1089_CONTENT-4992-4992-23283-0007,1089,4992,7,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,48.87974006751896,18.31627527059389
1089-134691-0014_237-134500-0012__T1__SCV3FIX__VOICE-1089_CONTENT-237-237-134500-0012,1089,237,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.23092911344499,21.354546466593906
1089-134691-0014_2830-3980-0041__T1__SCV3FIX__VOICE-1089_CONTENT-2830-2830-3980-0041,1089,2830,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.657696334004726,17.93418261669985
1089-134691-0014_2830-3980-0041__T2__SCV3FIX__VOICE-2830_CONTENT-1089-1089-134691-0014,2830,1089,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.65534892341695,16.73524704083282
1089-134691-0014_7127-75947-0023__T1__SCV3FIX__VOICE-1089_CONTENT-7127-7127-75947-0023,1089,7127,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.32768757415701,15.076247141785627
1089-134691-0014_7127-75947-0023__T2__SCV3FIX__VOICE-7127_CONTENT-1089-1089-134691-0014,7127,1089,8,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,43.76293179265016,15.13344426722358
1089-134691-0015_3575-170457-0015__T2__SCV3FIX__VOICE-3575_CONTENT-1089-1089-134691-0015,3575,1089,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.389368726303296,19.35575193161699
1089-134691-0015_5683-32879-0011__T1__SCV3FIX__VOICE-1089_CONTENT-5683-5683-32879-0011,1089,5683,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.01086243821145,18.7783957772756
1089-134691-0015_5683-32879-0011__T2__SCV3FIX__VOICE-5683_CONTENT-1089-1089-134691-0015,5683,1089,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.24582115442402,22.54391708305112
1089-134691-0015_672-122797-0050__T1__SCV3FIX__VOICE-1089_CONTENT-672-672-122797-0050,1089,672,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.06632144285102,18.47511306920496
1089-134691-0015_672-122797-0050__T2__SCV3FIX__VOICE-672_CONTENT-1089-1089-134691-0015,672,1089,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-54.01039780245024,-31.862903912945008
1089-134691-0016_260-123286-0009__T1__SCV3FIX__VOICE-1089_CONTENT-260-260-123286-0009,1089,260,10,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,41.66375286807836,19.2323418269819
1089-134691-0016_260-123286-0009__T2__SCV3FIX__VOICE-260_CONTENT-1089-1089-134691-0016,260,1089,10,1.0,0.7,0.9,1.0,0.6,0.6,0.6,0.6,-41.03179689824062,-39.01440606432831
1089-134691-0017_5142-36586-0004__T1__SCV3FIX__VOICE-1089_CONTENT-5142-5142-36586-0004,1089,5142,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.55031616072851,14.574147512676564
1089-134691-0017_5142-36586-0004__T2__SCV3FIX__VOICE-5142_CONTENT-1089-1089-134691-0017,5142,1089,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.61515017353125,19.941068208234988
