key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position,bundle,layer_idx
1580-141084-0010_3570-5696-0002__T1__SCV3FIX__VOICE-1580_CONTENT-3570-3570-5696-0002,1580,3570,,17.41,7,0.0,0.0,0.0,0.052848994093083794,0.010539167664225912,49.405916302431066,0,0.0,0.0,-1.0,HUBERT_BASE,6
5142-33396-0024_121-127105-0000__T2__SCV3FIX__VOICE-121_CONTENT-5142-5142-33396-0024,121,5142,,4.5,9,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.010255402867051289,-0.29944290188630107,8.767800450727488,1,1.5,1.5,2.0,HUBERT_BASE,6
2094-142345-0058_6930-76324-0008__T2__SCV3FIX__VOICE-6930_CONTENT-2094-2094-142345-0058,6930,2094,,10.81,8,0.0,0.0,0.0,0.07429506613485035,0.039419459995087225,28.218594165331538,0,0.0,0.0,-1.0,HUBERT_BASE,6
2961-960-0012_6829-68771-0015__T1__SCV3FIX__VOICE-2961_CONTENT-6829-6829-68771-0015,2961,6829,,14.03,8,0.0,0.0,0.0,0.06633576432360268,0.025878304493104243,30.574099221663907,0,0.0,0.0,-1.0,HUBERT_BASE,6
5683-32865-0013_3570-5694-0001__T1__SCV3FIX__VOICE-5683_CONTENT-3570-3570-5694-0001,5683,3570,,10.27,9,0.0,0.0,0.0,0.07121068971770905,0.04365813905053728,42.62142368727207,0,0.0,0.0,-1.0,HUBERT_BASE,6
121-127105-0026_5683-32879-0020__T1__SCV3FIX__VOICE-121_CONTENT-5683-5683-32879-0020,121,5683,,-8.97,12,0.6666666666666666,0.9166666666666666,0.6666666666666666,-0.028404283955582022,-0.13841093402246363,-12.48343802099611,2,2.5,2.0,0.5,HUBERT_BASE,6
7021-85628-0022_2300-131720-0014__T2__SCV3FIX__VOICE-2300_CONTENT-7021-7021-85628-0022,2300,7021,,-11.08,6,1.0,1.0,1.0,-0.060520979927308115,-0.11028724389570055,-27.912220337196757,1,3.0,3.0,0.0,HUBERT_BASE,6
260-123288-0018_3575-170457-0047__T1__SCV3FIX__VOICE-260_CONTENT-3575-3575-170457-0047,260,3575,,12.47,5,0.0,0.0,0.0,0.08739009047065194,0.06360328449377795,33.831791802417726,0,0.0,0.0,-1.0,HUBERT_BASE,6
6829-68769-0051_4446-2275-0026__T1__SCV3FIX__VOICE-6829_CONTENT-4446-4446-2275-0026,6829,4446,,-2.97,6,0.16666666666666666,1.0,0.16666666666666666,0.005464378175012256,-0.1265640925943673,-13.100657507905966,0,0.0,0.0,-1.0,HUBERT_BASE,6
8230-279154-0026_2300-131720-0034__T2__SCV3FIX__VOICE-2300_CONTENT-8230-8230-279154-0026,2300,8230,,7.65,16,0.0,0.0,0.0,0.1411483576229468,0.026938863648169442,33.8918872642538,0,0.0,0.0,-1.0,HUBERT_BASE,6
3570-5695-0006_1284-1181-0015__T1__SCV3FIX__VOICE-3570_CONTENT-1284-1284-1181-0015,3570,1284,,11.52,9,0.0,0.0,0.0,0.05959752119561544,0.005975777092836698,27.175801421223614,0,0.0,0.0,-1.0,HUBERT_BASE,6
8455-210777-0058_1188-133604-0039__T1__SCV3FIX__VOICE-8455_CONTENT-1188-1188-133604-0039,8455,1188,,-14.69,12,0.9166666666666666,1.0,0.9166666666666666,-0.06976172323682289,-0.1906775311646921,-14.68183479805988,2,3.0,2.75,0.0,HUBERT_BASE,6
121-127105-0028_4507-16021-0025__T1__SCV3FIX__VOICE-121_CONTENT-4507-4507-16021-0025,121,4507,,12.83,12,0.0,0.0,0.0,0.07596121224409784,0.008728147939190967,36.7458405521563,0,0.0,0.0,-1.0,HUBERT_BASE,6
2830-3979-0007_3575-170457-0045__T1__SCV3FIX__VOICE-2830_CONTENT-3575-3575-170457-0045,2830,3575,,14.84,11,0.09090909090909091,0.0,0.0,0.06590121258064707,-0.006463162216349905,33.24571891202085,0,0.0,0.0,-1.0,HUBERT_BASE,6
8224-274381-0011_1580-141083-0050__T2__SCV3FIX__VOICE-1580_CONTENT-8224-8224-274381-0011,1580,8224,,-19.32,5,1.0,1.0,1.0,-0.05690240761858771,-0.09353256038520819,-31.15078023167,1,2.5,2.5,0.0,HUBERT_BASE,6
1089-134686-0031_1320-122612-0008__T2__SCV3FIX__VOICE-1320_CONTENT-1089-1089-134686-0031,1320,1089,,-0.28,12,0.75,0.8333333333333334,0.75,-0.014733893463034007,-0.06387670371419318,-5.583084066607186,3,2.5,1.5,0.0,HUBERT_BASE,6
2094-142345-0032_5639-40744-0012__T2__SCV3FIX__VOICE-5639_CONTENT-2094-2094-142345-0032,5639,2094,,8.0,5,0.0,0.0,0.0,0.05889775668649981,0.02122920198808098,33.812285273843784,0,0.0,0.0,-1.0,HUBERT_BASE,6
4077-13751-0012_2094-142345-0051__T1__SCV3FIX__VOICE-4077_CONTENT-2094-2094-142345-0051,4077,2094,,8.29,9,0.0,0.0,0.0,0.07673796651023905,0.006184578186832601,35.51145026341892,0,0.0,0.0,-1.0,HUBERT_BASE,6
8230-279154-0003_2300-131720-0011__T2__SCV3FIX__VOICE-2300_CONTENT-8230-8230-279154-0003,2300,8230,,-2.61,5,0.4,1.0,0.4,0.01787055830585573,-0.0246037239876008,-4.229518448057232,0,0.0,0.0,-1.0,HUBERT_BASE,6
908-31957-0005_2830-3979-0012__T2__SCV3FIX__VOICE-2830_CONTENT-908-908-31957-0005,2830,908,,-9.79,6,0.6666666666666666,0.8333333333333334,0.6666666666666666,-0.006379466044175534,-0.14859950707191394,-20.05124396855454,1,1.5,1.5,1.5,HUBERT_BASE,6
260-123286-0004_5142-33396-0011__T2__SCV3FIX__VOICE-5142_CONTENT-260-260-123286-0004,5142,260,,-20.59,5,1.0,1.0,1.0,-0.10645027152625944,-0.192029127668791,-35.958059991996244,1,2.5,2.5,0.0,HUBERT_BASE,6
4970-29093-0009_672-122797-0032__T2__SCV3FIX__VOICE-672_CONTENT-4970-4970-29093-0009,672,4970,,9.21,7,0.0,0.0,0.0,0.09190194990212212,0.029666542413566033,31.159959844399857,0,0.0,0.0,-1.0,HUBERT_BASE,6
4970-29095-0032_1188-133604-0041__T1__SCV3FIX__VOICE-4970_CONTENT-1188-1188-133604-0041,4970,1188,,-26.54,12,1.0,1.0,1.0,-0.12078910267453219,-0.22753712347608568,-35.055771964241764,1,6.0,6.0,0.0,HUBERT_BASE,6
1320-122617-0022_1284-1180-0025__T1__SCV3FIX__VOICE-1320_CONTENT-1284-1284-1180-0025,1320,1284,,10.71,6,0.0,0.0,0.0,0.11280315428397708,0.03646331662204527,37.62801274068199,0,0.0,0.0,-1.0,HUBERT_BASE,6
2830-3980-0050_260-123286-0000__T1__SCV3FIX__VOICE-2830_CONTENT-260-260-123286-0000,2830,260,,-15.13,13,0.7692307692307693,1.0,0.7692307692307693,-0.09180471443474633,-0.20446670440730463,-28.03718220330753,2,3.5,2.5,0.5,HUBERT_BASE,6
