key,mix_path,target_path,interferer_path,aux_path,est_path,sample_rate,num_samples,si_snr_mix,si_snr_est,si_snri,si_sdr_mix,si_sdr_est,si_sdri,error
2830-3980-0052_8455-210777-0035__T1__NORMAL__2830,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0052_8455-210777-0035.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0052_8455-210777-0035.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0052_8455-210777-0035.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0052_8455-210777-0035__T1__NORMAL__2830.wav,16000,78080,-0.3560721711065916,15.6814660563304,16.037538227436993,-0.3560721711065916,15.6814660563304,16.037538227436993,
2830-3980-0052_8455-210777-0035__T2__NORMAL__8455,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0052_8455-210777-0035.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0052_8455-210777-0035.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0052_8455-210777-0035.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/8455/210777/8455-210777-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0052_8455-210777-0035__T2__NORMAL__8455.wav,16000,78080,0.1268995802535515,16.212633024272858,16.085733444019308,0.1268995802535515,16.212633024272858,16.085733444019308,
2830-3980-0053_1284-1180-0009__T1__NORMAL__2830,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0053_1284-1180-0009.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0053_1284-1180-0009.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0053_1284-1180-0009.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0053_1284-1180-0009__T1__NORMAL__2830.wav,16000,80128,-1.0035881056949816,12.589292843682925,13.592880949377909,-1.0035881056949816,12.589292843682925,13.592880949377909,
2830-3980-0053_1284-1180-0009__T2__NORMAL__1284,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0053_1284-1180-0009.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0053_1284-1180-0009.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0053_1284-1180-0009.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1284/1180/1284-1180-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0053_1284-1180-0009__T2__NORMAL__1284.wav,16000,80128,1.1306820619010078,17.0258655005263,15.895183438625294,1.1306820619010078,17.0258655005263,15.895183438625294,
2830-3980-0053_1995-1837-0007__T1__NORMAL__2830,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0053_1995-1837-0007.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0053_1995-1837-0007.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0053_1995-1837-0007.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0053_1995-1837-0007__T1__NORMAL__2830.wav,16000,80128,2.873001131610416,17.234294019199353,14.361292887588938,2.873001131610416,17.234294019199353,14.361292887588938,
2830-3980-0053_1995-1837-0007__T2__NORMAL__1995,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0053_1995-1837-0007.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0053_1995-1837-0007.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0053_1995-1837-0007.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1995/1826/1995-1826-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0053_1995-1837-0007__T2__NORMAL__1995.wav,16000,80128,-3.0166883890383165,17.386431241015316,20.40311963005363,-3.0166883890383165,17.386431241015316,20.40311963005363,
2830-3980-0053_6930-81414-0020__T1__NORMAL__2830,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0053_6930-81414-0020.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0053_6930-81414-0020.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0053_6930-81414-0020.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0053_6930-81414-0020__T1__NORMAL__2830.wav,16000,80000,1.843378056208971,12.48613118779196,10.642753131582989,1.843378056208971,12.48613118779196,10.642753131582989,
2830-3980-0053_6930-81414-0020__T2__NORMAL__6930,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0053_6930-81414-0020.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0053_6930-81414-0020.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0053_6930-81414-0020.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/6930/75918/6930-75918-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0053_6930-81414-0020__T2__NORMAL__6930.wav,16000,80000,-1.8764425749426377,15.280331722525473,17.15677429746811,-1.8764425749426377,15.280331722525473,17.15677429746811,
2830-3980-0053_7127-75946-0008__T1__NORMAL__2830,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0053_7127-75946-0008.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0053_7127-75946-0008.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0053_7127-75946-0008.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0053_7127-75946-0008__T1__NORMAL__2830.wav,16000,71296,1.9586865738128088,13.13352809721514,11.174841523402332,1.9586865738128088,13.13352809721514,11.174841523402332,
2830-3980-0053_7127-75946-0008__T2__NORMAL__7127,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0053_7127-75946-0008.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0053_7127-75946-0008.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0053_7127-75946-0008.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/7127/75946/7127-75946-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0053_7127-75946-0008__T2__NORMAL__7127.wav,16000,71296,-2.0476003468953943,15.954444540326485,18.002044887221878,-2.0476003468953943,15.954444540326485,18.002044887221878,
2830-3980-0054_237-134500-0034__T1__NORMAL__2830,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0054_237-134500-0034.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0054_237-134500-0034.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0054_237-134500-0034.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0054_237-134500-0034__T1__NORMAL__2830.wav,16000,49152,10.25108799714905,16.65548789966712,6.404399902518069,10.25108799714905,16.65548789966712,6.404399902518069,
2830-3980-0054_237-134500-0034__T2__NORMAL__237,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0054_237-134500-0034.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0054_237-134500-0034.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0054_237-134500-0034.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/237/126133/237-126133-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0054_237-134500-0034__T2__NORMAL__237.wav,16000,49152,-10.436779414392854,13.82027845819782,24.257057872590675,-10.436779414392854,13.82027845819782,24.257057872590675,
2830-3980-0054_3575-170457-0020__T1__NORMAL__2830,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0054_3575-170457-0020.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0054_3575-170457-0020.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0054_3575-170457-0020.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0054_3575-170457-0020__T1__NORMAL__2830.wav,16000,138240,1.3622655692137242,13.08196560224017,11.719700033026443,1.3622655692137242,13.08196560224017,11.719700033026443,
2830-3980-0054_3575-170457-0020__T2__NORMAL__3575,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0054_3575-170457-0020.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0054_3575-170457-0020.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0054_3575-170457-0020.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/3575/170457/3575-170457-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0054_3575-170457-0020__T2__NORMAL__3575.wav,16000,138240,-1.3361016987923535,16.159997135195084,17.49609883398744,-1.3361016987923535,16.159997135195084,17.49609883398744,
2830-3980-0056_2961-961-0012__T1__NORMAL__2830,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0056_2961-961-0012.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0056_2961-961-0012.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0056_2961-961-0012.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0056_2961-961-0012__T1__NORMAL__2830.wav,16000,85504,0.3961846035534922,13.096380663567286,12.700196060013797,0.3961846035534922,13.096380663567286,12.700196060013797,
2830-3980-0056_2961-961-0012__T2__NORMAL__2961,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0056_2961-961-0012.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0056_2961-961-0012.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0056_2961-961-0012.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2961/960/2961-960-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0056_2961-961-0012__T2__NORMAL__2961.wav,16000,85504,-0.4887499665282043,17.87435280209439,18.363102768622596,-0.4887499665282043,17.87435280209439,18.363102768622596,
2830-3980-0061_5639-40744-0019__T1__NORMAL__2830,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0061_5639-40744-0019.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0061_5639-40744-0019.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0061_5639-40744-0019.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0061_5639-40744-0019__T1__NORMAL__2830.wav,16000,113920,-1.6165464573346937,11.247276151047869,12.86382260838256,-1.6165464573346937,11.247276151047869,12.86382260838256,
2830-3980-0061_5639-40744-0019__T2__NORMAL__5639,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0061_5639-40744-0019.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0061_5639-40744-0019.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0061_5639-40744-0019.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/5639/40744/5639-40744-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0061_5639-40744-0019__T2__NORMAL__5639.wav,16000,113920,1.7920103512806933,16.06377905496926,14.271768703688569,1.7920103512806933,16.06377905496926,14.271768703688569,
2830-3980-0061_908-31957-0018__T1__NORMAL__2830,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0061_908-31957-0018.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0061_908-31957-0018.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0061_908-31957-0018.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0061_908-31957-0018__T1__NORMAL__2830.wav,16000,62592,1.7338837514559458,10.951198746685392,9.217314995229447,1.7338837514559458,10.951198746685392,9.217314995229447,
2830-3980-0061_908-31957-0018__T2__NORMAL__908,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0061_908-31957-0018.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0061_908-31957-0018.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0061_908-31957-0018.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/908/157963/908-157963-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0061_908-31957-0018__T2__NORMAL__908.wav,16000,62592,-1.833917525301028,-16.521198164683245,-14.687280639382218,-1.833917525301028,-16.521198164683245,-14.687280639382218,
2830-3980-0062_1995-1836-0013__T1__NORMAL__2830,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0062_1995-1836-0013.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0062_1995-1836-0013.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0062_1995-1836-0013.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0062_1995-1836-0013__T1__NORMAL__2830.wav,16000,84736,-3.961547560256266,13.540149766438375,17.501697326694643,-3.961547560256266,13.540149766438375,17.501697326694643,
2830-3980-0062_1995-1836-0013__T2__NORMAL__1995,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0062_1995-1836-0013.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0062_1995-1836-0013.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0062_1995-1836-0013.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/1995/1826/1995-1826-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0062_1995-1836-0013__T2__NORMAL__1995.wav,16000,84736,4.196452101853251,21.346673723082333,17.150221621229083,4.196452101853251,21.346673723082333,17.150221621229083,
2830-3980-0062_6829-68769-0034__T1__NORMAL__2830,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0062_6829-68769-0034.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0062_6829-68769-0034.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0062_6829-68769-0034.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0062_6829-68769-0034__T1__NORMAL__2830.wav,16000,87040,1.6867318623055303,13.499427997021291,11.81269613471576,1.6867318623055303,13.499427997021291,11.81269613471576,
2830-3980-0062_6829-68769-0034__T2__NORMAL__6829,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0062_6829-68769-0034.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0062_6829-68769-0034.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0062_6829-68769-0034.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/6829/68769/6829-68769-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0062_6829-68769-0034__T2__NORMAL__6829.wav,16000,87040,-1.8023107728603385,15.279078303980995,17.081389076841333,-1.8023107728603385,15.279078303980995,17.081389076841333,
2830-3980-0062_7021-79730-0009__T1__NORMAL__2830,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0062_7021-79730-0009.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0062_7021-79730-0009.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0062_7021-79730-0009.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0062_7021-79730-0009__T1__NORMAL__2830.wav,16000,87040,4.9257404649745045,12.24373008855466,7.317989623580155,4.9257404649745045,12.24373008855466,7.317989623580155,
2830-3980-0062_7021-79730-0009__T2__NORMAL__7021,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/mix_clean/2830-3980-0062_7021-79730-0009.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s2/2830-3980-0062_7021-79730-0009.wav,/data/tse_cue_project/diagnostics/pretrained_usef_tfgridnet_completion_20260604/bundles/pretrained_usef_tfgridnet_normal_easy/wav16k/min/test/s1/2830-3980-0062_7021-79730-0009.wav,/data/tse_cue_project/raw_data/LibriSpeech/test-clean/7021/79730/7021-79730-0000.flac,/data/tse_cue_project/diagnostics/real_tse_tfmap_context_20260607/bundles/tfmap_context_normal_easy/full_infer/est_wavs/2830-3980-0062_7021-79730-0009__T2__NORMAL__7021.wav,16000,87040,-4.900893204582003,6.519158031908301,11.420051236490304,-4.900893204582003,6.519158031908301,11.420051236490304,
