key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134686-0013_7127-75946-0007__T2__SCV3FIX__VOICE-7127_CONTENT-1089-1089-134686-0013,7127,1089,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-25.448265632991692,-10.17
1089-134686-0015_4970-29093-0003__T2__SCV3FIX__VOICE-4970_CONTENT-1089-1089-134686-0015,4970,1089,10,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,37.51466570011246,19.3
1089-134686-0015_5142-33396-0067__T1__SCV3FIX__VOICE-1089_CONTENT-5142-5142-33396-0067,1089,5142,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7177546154828,12.83
1089-134686-0015_5142-33396-0067__T2__SCV3FIX__VOICE-5142_CONTENT-1089-1089-134686-0015,5142,1089,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-45.96624621403747,-22.25
1089-134686-0016_672-122797-0004__T1__SCV3FIX__VOICE-1089_CONTENT-672-672-122797-0004,1089,672,5,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.0,6.2360187111823855,-6.04
1089-134686-0016_672-122797-0004__T2__SCV3FIX__VOICE-672_CONTENT-1089-1089-134686-0016,672,1089,5,1.0,1.0,0.8,1.0,0.8,0.8,0.8,0.8,-29.376127896003215,-14.58
1089-134686-0017_1580-141084-0045__T1__SCV3FIX__VOICE-1089_CONTENT-1580-1580-141084-0045,1089,1580,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.859001780292694,10.83
1089-134686-0017_1580-141084-0045__T2__SCV3FIX__VOICE-1580_CONTENT-1089-1089-134686-0017,1580,1089,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-34.42324168123812,-19.71
1089-134686-0019_5142-33396-0021__T1__SCV3FIX__VOICE-1089_CONTENT-5142-5142-33396-0021,1089,5142,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.19641967150932,11.42
1089-134686-0021_4992-41797-0018__T1__SCV3FIX__VOICE-1089_CONTENT-4992-4992-41797-0018,1089,4992,12,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,37.95631026624118,14.54
1089-134686-0021_4992-41797-0018__T2__SCV3FIX__VOICE-4992_CONTENT-1089-1089-134686-0021,4992,1089,12,1.0,0.9166666666666666,1.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,-35.06070035139473,-24.37
1089-134686-0022_1580-141083-0044__T1__SCV3FIX__VOICE-1089_CONTENT-1580-1580-141083-0044,1089,1580,10,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,42.73229908968848,15.72
1089-134686-0022_1580-141083-0044__T2__SCV3FIX__VOICE-1580_CONTENT-1089-1089-134686-0022,1580,1089,10,1.0,0.9,1.0,1.0,0.9,0.9,0.9,0.9,-38.18917620149486,-24.82
1089-134686-0022_8455-210777-0023__T1__SCV3FIX__VOICE-1089_CONTENT-8455-8455-210777-0023,1089,8455,8,0.0,0.25,0.125,0.0,0.125,0.0,0.0,0.0,18.777656592337593,6.87
1089-134686-0022_8455-210777-0023__T2__SCV3FIX__VOICE-8455_CONTENT-1089-1089-134686-0022,8455,1089,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-21.323818312306873,-13.3
1089-134686-0023_6829-68771-0020__T1__SCV3FIX__VOICE-1089_CONTENT-6829-6829-68771-0020,1089,6829,8,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,41.64508508584335,13.23
1089-134686-0024_1995-1836-0013__T1__SCV3FIX__VOICE-1089_CONTENT-1995-1995-1836-0013,1089,1995,9,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,37.960769077666384,14.26
1089-134686-0024_1995-1836-0013__T2__SCV3FIX__VOICE-1995_CONTENT-1089-1089-134686-0024,1995,1089,9,1.0,0.7777777777777778,1.0,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,-40.36164027244157,-29.14
1089-134686-0024_5683-32865-0016__T1__SCV3FIX__VOICE-1089_CONTENT-5683-5683-32865-0016,1089,5683,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.93215337617679,11.36
1089-134686-0024_5683-32865-0016__T2__SCV3FIX__VOICE-5683_CONTENT-1089-1089-134686-0024,5683,1089,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.83333272989908,15.44
1089-134686-0024_7176-92135-0042__T1__SCV3FIX__VOICE-1089_CONTENT-7176-7176-92135-0042,1089,7176,13,0.0,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,26.49963298410191,14.24
1089-134686-0024_7176-92135-0042__T2__SCV3FIX__VOICE-7176_CONTENT-1089-1089-134686-0024,7176,1089,13,1.0,0.7692307692307693,0.7692307692307693,0.8461538461538461,0.6923076923076923,0.6923076923076923,0.5384615384615384,0.5384615384615384,-25.102977543003686,-26.1
1089-134686-0025_7127-75947-0035__T1__SCV3FIX__VOICE-1089_CONTENT-7127-7127-75947-0035,1089,7127,7,1.0,0.8571428571428571,0.8571428571428571,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,-28.392082662671065,-24.97
1089-134686-0025_7127-75947-0035__T2__SCV3FIX__VOICE-7127_CONTENT-1089-1089-134686-0025,7127,1089,7,0.8571428571428571,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,-6.826968775989653,-0.26
1089-134686-0026_8224-274384-0010__T1__SCV3FIX__VOICE-1089_CONTENT-8224-8224-274384-0010,1089,8224,7,1.0,0.8571428571428571,0.8571428571428571,1.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,-32.960645501360105,-17.32
1089-134686-0026_8224-274384-0010__T2__SCV3FIX__VOICE-8224_CONTENT-1089-1089-134686-0026,8224,1089,7,0.42857142857142855,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.9674090199032224,-3.2
1089-134686-0028_6829-68771-0025__T1__SCV3FIX__VOICE-1089_CONTENT-6829-6829-68771-0025,1089,6829,14,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,40.55872094262283,11.95
1089-134686-0028_6829-68771-0025__T2__SCV3FIX__VOICE-6829_CONTENT-1089-1089-134686-0028,6829,1089,14,1.0,0.9285714285714286,0.8571428571428571,1.0,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,-41.4663121249265,-23.44
1089-134686-0028_8224-274384-0005__T1__SCV3FIX__VOICE-1089_CONTENT-8224-8224-274384-0005,1089,8224,14,0.0,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,16.344225562215936,8.75
1089-134686-0028_8224-274384-0005__T2__SCV3FIX__VOICE-8224_CONTENT-1089-1089-134686-0028,8224,1089,14,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.5714285714285714,-15.541595414205489,-12.31
1089-134686-0029_121-127105-0007__T1__SCV3FIX__VOICE-1089_CONTENT-121-121-127105-0007,1089,121,8,0.0,0.0,0.375,0.125,0.0,0.0,0.0,0.0,29.172551860974117,13.31
1089-134686-0029_121-127105-0007__T2__SCV3FIX__VOICE-121_CONTENT-1089-1089-134686-0029,121,1089,8,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,37.7217454346015,9.63
1089-134686-0031_1320-122612-0008__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122612-0008,1089,1320,12,1.0,0.8333333333333334,0.75,0.9166666666666666,0.5833333333333334,0.5833333333333334,0.5,0.5,-16.469079511578997,-15.4
1089-134686-0031_1320-122612-0008__T2__SCV3FIX__VOICE-1320_CONTENT-1089-1089-134686-0031,1320,1089,12,0.3333333333333333,0.25,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0,7.541742926869818,5.3
1089-134686-0031_61-70968-0026__T1__SCV3FIX__VOICE-1089_CONTENT-61-61-70968-0026,1089,61,8,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,16.48807780319556,7.29
1089-134686-0031_61-70968-0026__T2__SCV3FIX__VOICE-61_CONTENT-1089-1089-134686-0031,61,1089,8,1.0,0.875,1.0,0.75,0.875,0.875,0.75,0.75,-20.794561918554116,-14.39
1089-134686-0032_4507-16021-0049__T1__SCV3FIX__VOICE-1089_CONTENT-4507-4507-16021-0049,1089,4507,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.51715512566717,15.49
1089-134686-0032_4507-16021-0049__T2__SCV3FIX__VOICE-4507_CONTENT-1089-1089-134686-0032,4507,1089,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.69197625102721,11.47
1089-134686-0032_6829-68771-0030__T1__SCV3FIX__VOICE-1089_CONTENT-6829-6829-68771-0030,1089,6829,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.044053988956215,10.76
1089-134686-0032_6829-68771-0030__T2__SCV3FIX__VOICE-6829_CONTENT-1089-1089-134686-0032,6829,1089,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-36.64125028278048,-18.96
1089-134686-0033_1320-122612-0001__T1__SCV3FIX__VOICE-1089_CONTENT-1320-1320-122612-0001,1089,1320,5,0.0,0.2,0.8,0.2,0.2,0.0,0.2,0.0,16.83123105814407,8.47
1089-134686-0033_1320-122612-0001__T2__SCV3FIX__VOICE-1320_CONTENT-1089-1089-134686-0033,1320,1089,5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,13.21657280702451,2.21
1089-134686-0034_5639-40744-0005__T1__SCV3FIX__VOICE-1089_CONTENT-5639-5639-40744-0005,1089,5639,10,0.0,0.2,0.1,0.1,0.0,0.0,0.0,0.0,27.356723273361887,13.93
1089-134686-0034_5639-40744-0005__T2__SCV3FIX__VOICE-5639_CONTENT-1089-1089-134686-0034,5639,1089,10,1.0,0.7,1.0,1.0,0.7,0.7,0.7,0.7,-27.472265651478672,-25.47
1089-134686-0034_8455-210777-0067__T1__SCV3FIX__VOICE-1089_CONTENT-8455-8455-210777-0067,1089,8455,6,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,3.3966811704944875,0.63
1089-134686-0034_8463-294828-0036__T1__SCV3FIX__VOICE-1089_CONTENT-8463-8463-294828-0036,1089,8463,10,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,36.92771297589694,14.72
1089-134686-0034_8463-294828-0036__T2__SCV3FIX__VOICE-8463_CONTENT-1089-1089-134686-0034,8463,1089,10,1.0,0.8,1.0,1.0,0.8,0.8,0.8,0.8,-31.666345566747104,-24.25
1089-134686-0035_2300-131720-0025__T2__SCV3FIX__VOICE-2300_CONTENT-1089-1089-134686-0035,2300,1089,5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,18.82081671601824,8.2
