key,mix_path,target_path,aux_path,est_path,sample_rate,num_samples,sisnr_mix,sisnr_est,sisnr_i
1089-134686-0004_6829-68771-0005__T1__SCV3FIX__VOICE-1089_CONTENT-6829-6829-68771-0005,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0004_6829-68771-0005.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1089-134686-0004_6829-68771-0005.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0004_6829-68771-0005__T1__SCV3FIX__VOICE-1089_CONTENT-6829-6829-68771-0005.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0004_6829-68771-0005__T1__SCV3FIX__VOICE-1089_CONTENT-6829-6829-68771-0005.wav,8000,41664,-5.145364030321506,18.16592514931724,23.31128917963874
1089-134686-0004_6829-68771-0005__T2__SCV3FIX__VOICE-6829_CONTENT-1089-1089-134686-0004,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0004_6829-68771-0005.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1089-134686-0004_6829-68771-0005.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0004_6829-68771-0005__T2__SCV3FIX__VOICE-6829_CONTENT-1089-1089-134686-0004.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0004_6829-68771-0005__T2__SCV3FIX__VOICE-6829_CONTENT-1089-1089-134686-0004.wav,8000,41664,5.557453941134817,21.043308670221275,15.48585472908646
1089-134686-0004_8463-294828-0016__T1__SCV3FIX__VOICE-1089_CONTENT-8463-8463-294828-0016,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0004_8463-294828-0016.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1089-134686-0004_8463-294828-0016.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0004_8463-294828-0016__T1__SCV3FIX__VOICE-1089_CONTENT-8463-8463-294828-0016.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0004_8463-294828-0016__T1__SCV3FIX__VOICE-1089_CONTENT-8463-8463-294828-0016.wav,8000,26304,-1.3253933673184013,22.688982806536934,24.01437617385534
1089-134686-0004_8463-294828-0016__T2__SCV3FIX__VOICE-8463_CONTENT-1089-1089-134686-0004,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0004_8463-294828-0016.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1089-134686-0004_8463-294828-0016.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0004_8463-294828-0016__T2__SCV3FIX__VOICE-8463_CONTENT-1089-1089-134686-0004.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0004_8463-294828-0016__T2__SCV3FIX__VOICE-8463_CONTENT-1089-1089-134686-0004.wav,8000,26304,1.1520096864446856,24.00418611759538,22.852176431150696
1089-134686-0005_7176-92135-0020__T1__SCV3FIX__VOICE-1089_CONTENT-7176-7176-92135-0020,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0005_7176-92135-0020.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1089-134686-0005_7176-92135-0020.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0005_7176-92135-0020__T1__SCV3FIX__VOICE-1089_CONTENT-7176-7176-92135-0020.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0005_7176-92135-0020__T1__SCV3FIX__VOICE-1089_CONTENT-7176-7176-92135-0020.wav,8000,57280,-1.6701384285951622,21.594727462995724,23.264865891590887
1089-134686-0005_7176-92135-0020__T2__SCV3FIX__VOICE-7176_CONTENT-1089-1089-134686-0005,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0005_7176-92135-0020.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1089-134686-0005_7176-92135-0020.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0005_7176-92135-0020__T2__SCV3FIX__VOICE-7176_CONTENT-1089-1089-134686-0005.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0005_7176-92135-0020__T2__SCV3FIX__VOICE-7176_CONTENT-1089-1089-134686-0005.wav,8000,57280,1.781764692920584,23.804935357884133,22.023170664963548
1089-134686-0006_1580-141083-0022__T1__SCV3FIX__VOICE-1089_CONTENT-1580-1580-141083-0022,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0006_1580-141083-0022.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1089-134686-0006_1580-141083-0022.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0006_1580-141083-0022__T1__SCV3FIX__VOICE-1089_CONTENT-1580-1580-141083-0022.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0006_1580-141083-0022__T1__SCV3FIX__VOICE-1089_CONTENT-1580-1580-141083-0022.wav,8000,26304,3.5529433495875637,25.818015960213337,22.26507261062577
1089-134686-0006_1580-141083-0022__T2__SCV3FIX__VOICE-1580_CONTENT-1089-1089-134686-0006,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0006_1580-141083-0022.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1089-134686-0006_1580-141083-0022.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0006_1580-141083-0022__T2__SCV3FIX__VOICE-1580_CONTENT-1089-1089-134686-0006.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0006_1580-141083-0022__T2__SCV3FIX__VOICE-1580_CONTENT-1089-1089-134686-0006.wav,8000,26304,-4.025083191895728,22.53933033066771,26.56441352256344
1089-134686-0006_4446-2271-0018__T1__SCV3FIX__VOICE-1089_CONTENT-4446-4446-2271-0018,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0006_4446-2271-0018.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1089-134686-0006_4446-2271-0018.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0006_4446-2271-0018__T1__SCV3FIX__VOICE-1089_CONTENT-4446-4446-2271-0018.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0006_4446-2271-0018__T1__SCV3FIX__VOICE-1089_CONTENT-4446-4446-2271-0018.wav,8000,45696,1.245636376049539,22.463832090701917,21.21819571465237
1089-134686-0006_4446-2271-0018__T2__SCV3FIX__VOICE-4446_CONTENT-1089-1089-134686-0006,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0006_4446-2271-0018.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1089-134686-0006_4446-2271-0018.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0006_4446-2271-0018__T2__SCV3FIX__VOICE-4446_CONTENT-1089-1089-134686-0006.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0006_4446-2271-0018__T2__SCV3FIX__VOICE-4446_CONTENT-1089-1089-134686-0006.wav,8000,45696,-1.0851550637657967,21.39535187130528,22.48050693507108
1089-134686-0007_1995-1836-0000__T1__SCV3FIX__VOICE-1089_CONTENT-1995-1995-1836-0000,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0007_1995-1836-0000.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1089-134686-0007_1995-1836-0000.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0007_1995-1836-0000__T1__SCV3FIX__VOICE-1089_CONTENT-1995-1995-1836-0000.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0007_1995-1836-0000__T1__SCV3FIX__VOICE-1089_CONTENT-1995-1995-1836-0000.wav,8000,34176,-0.4094293204663637,24.210807886685327,24.62023720715169
1089-134686-0007_1995-1836-0000__T2__SCV3FIX__VOICE-1995_CONTENT-1089-1089-134686-0007,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0007_1995-1836-0000.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1089-134686-0007_1995-1836-0000.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0007_1995-1836-0000__T2__SCV3FIX__VOICE-1995_CONTENT-1089-1089-134686-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0007_1995-1836-0000__T2__SCV3FIX__VOICE-1995_CONTENT-1089-1089-134686-0007.wav,8000,34176,0.6303986187222744,24.929423865416567,24.29902524669429
1089-134686-0007_7021-85628-0018__T1__SCV3FIX__VOICE-1089_CONTENT-7021-7021-85628-0018,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0007_7021-85628-0018.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1089-134686-0007_7021-85628-0018.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0007_7021-85628-0018__T1__SCV3FIX__VOICE-1089_CONTENT-7021-7021-85628-0018.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0007_7021-85628-0018__T1__SCV3FIX__VOICE-1089_CONTENT-7021-7021-85628-0018.wav,8000,34176,-1.1547957351901568,20.07086687098063,21.225662606170783
1089-134686-0007_7021-85628-0018__T2__SCV3FIX__VOICE-7021_CONTENT-1089-1089-134686-0007,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0007_7021-85628-0018.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1089-134686-0007_7021-85628-0018.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0007_7021-85628-0018__T2__SCV3FIX__VOICE-7021_CONTENT-1089-1089-134686-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0007_7021-85628-0018__T2__SCV3FIX__VOICE-7021_CONTENT-1089-1089-134686-0007.wav,8000,34176,0.7731982436609441,21.316192052945357,20.54299380928441
1089-134686-0007_8455-210777-0052__T1__SCV3FIX__VOICE-1089_CONTENT-8455-8455-210777-0052,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0007_8455-210777-0052.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1089-134686-0007_8455-210777-0052.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0007_8455-210777-0052__T1__SCV3FIX__VOICE-1089_CONTENT-8455-8455-210777-0052.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0007_8455-210777-0052__T1__SCV3FIX__VOICE-1089_CONTENT-8455-8455-210777-0052.wav,8000,34176,3.721867849994478,-29.219745558833377,-32.941613408827855
1089-134686-0007_8455-210777-0052__T2__SCV3FIX__VOICE-8455_CONTENT-1089-1089-134686-0007,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0007_8455-210777-0052.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1089-134686-0007_8455-210777-0052.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0007_8455-210777-0052__T2__SCV3FIX__VOICE-8455_CONTENT-1089-1089-134686-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0007_8455-210777-0052__T2__SCV3FIX__VOICE-8455_CONTENT-1089-1089-134686-0007.wav,8000,34176,-3.428658100289461,18.230602569110047,21.659260669399508
1089-134686-0008_672-122797-0007__T1__SCV3FIX__VOICE-1089_CONTENT-672-672-122797-0007,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0008_672-122797-0007.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1089-134686-0008_672-122797-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0008_672-122797-0007__T1__SCV3FIX__VOICE-1089_CONTENT-672-672-122797-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0008_672-122797-0007__T1__SCV3FIX__VOICE-1089_CONTENT-672-672-122797-0007.wav,8000,51328,1.914799645269504,19.78049598755935,17.865696342289844
1089-134686-0008_672-122797-0007__T2__SCV3FIX__VOICE-672_CONTENT-1089-1089-134686-0008,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0008_672-122797-0007.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s2/1089-134686-0008_672-122797-0007.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0008_672-122797-0007__T2__SCV3FIX__VOICE-672_CONTENT-1089-1089-134686-0008.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0008_672-122797-0007__T2__SCV3FIX__VOICE-672_CONTENT-1089-1089-134686-0008.wav,8000,51328,-1.9510314393982693,17.893341838616642,19.844373278014917
1089-134686-0008_8230-279154-0012__T1__SCV3FIX__VOICE-1089_CONTENT-8230-8230-279154-0012,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/mix_clean/1089-134686-0008_8230-279154-0012.wav,/data/tse_cue_project/datasets/Libri2Mix_basic_clean/wav16k/min/test/s1/1089-134686-0008_8230-279154-0012.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/quality_first_scv3_content/final_enrollment/1089-134686-0008_8230-279154-0012__T1__SCV3FIX__VOICE-1089_CONTENT-8230-8230-279154-0012.wav,/data/tse_cue_project/diagnostics/similar_content_v3_quality_first_full_pipeline_20260609/bundles/pretrained_usef_tfgridnet_scv3_quality/full_infer/est_wavs/1089-134686-0008_8230-279154-0012__T1__SCV3FIX__VOICE-1089_CONTENT-8230-8230-279154-0012.wav,8000,29120,0.283396868056579,21.855470073803502,21.57207320574693
