key,target_spk,interferer_spk,num_chunks,ecapa_mismatch_rate,xvector_mismatch_rate,mv_speaker_mismatch_rate,waveform_interferer_rate,mv_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
4077-13754-0001_5142-33396-0065__T1__4077-4077-13754-0001__HSIMV3__8455-8455-210777-0049__SIRm3,4077,8455,6,0.0,0.0,0.0,0.0,0.0,40.06559204511849,17.474902220325433
4077-13754-0001_5142-33396-0065__T2__5142-5142-33396-0065__HSIMV3__4970-4970-29095-0002__SIRm3,5142,4970,9,0.0,0.0,0.0,0.0,0.0,59.76270338809354,24.63379219643684
6930-76324-0027_5683-32879-0011__T1__6930-6930-76324-0027__HSIMV3__260-260-123440-0010__SIRm3,6930,260,15,0.0,0.0,0.0,0.0,0.0,51.10095517046273,15.3055834454961
6930-76324-0027_5683-32879-0011__T2__5683-5683-32879-0011__HSIMV3__237-237-134500-0041__SIRm3,5683,237,16,0.125,0.125,0.0,0.0,0.0,53.657620967517815,20.984345900397084
1188-133604-0025_4992-23283-0016__T1__1188-1188-133604-0025__HSIMV3__2830-2830-3980-0050__SIRm3,1188,2830,13,0.0,0.07692307692307693,0.0,0.0,0.0,34.78830787340344,14.140311970603223
1188-133604-0025_4992-23283-0016__T2__4992-4992-23283-0016__HSIMV3__4446-4446-2275-0041__SIRm3,4992,4446,7,0.0,0.14285714285714285,0.0,0.0,0.0,49.50736537893287,17.83587889082496
5683-32866-0012_121-121726-0001__T1__5683-5683-32866-0012__HSIMV3__237-237-134500-0037__SIRm3,5683,237,13,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.0,0.0,40.406029499527435,19.40669520038857
5683-32866-0012_121-121726-0001__T2__121-121-121726-0001__HSIMV3__237-237-134500-0000__SIRm3,121,237,9,0.1111111111111111,1.0,0.1111111111111111,0.0,0.0,54.41173953997446,26.05415718919585
1995-1837-0025_5142-36377-0017__T1__1995-1995-1837-0025__HSIMV3__2094-2094-142345-0037__SIRm3,1995,2094,18,0.2222222222222222,0.0,0.0,0.0,0.0,62.80292307941308,23.643701675390083
1995-1837-0025_5142-36377-0017__T2__5142-5142-36377-0017__HSIMV3__4970-4970-29095-0035__SIRm3,5142,4970,8,0.0,0.125,0.0,0.0,0.0,53.39674194207525,20.23892482664164
2830-3980-0022_8555-292519-0010__T1__2830-2830-3980-0022__HSIMV3__1188-1188-133604-0040__SIRm3,2830,1188,5,0.0,0.0,0.0,0.0,0.0,41.34497139434051,16.303838869295525
2830-3980-0022_8555-292519-0010__T2__8555-8555-292519-0010__HSIMV3__4970-4970-29095-0002__SIRm3,8555,4970,9,0.0,0.0,0.0,0.0,0.0,48.19425241330425,21.867693675362275
5639-40744-0034_4507-16021-0058__T1__5639-5639-40744-0034__HSIMV3__1089-1089-134686-0023__SIRm3,5639,1089,24,0.0,0.0,0.0,0.0,0.0,60.96823262291921,24.44373438162739
5639-40744-0034_4507-16021-0058__T2__4507-4507-16021-0058__HSIMV3__3729-3729-6852-0027__SIRm3,4507,3729,5,0.0,0.0,0.0,0.0,0.0,38.51345919886866,14.302119098229012
3729-6852-0046_672-122797-0044__T1__3729-3729-6852-0046__HSIMV3__4507-4507-16021-0023__SIRm3,3729,4507,23,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.0,0.0,37.93238399036462,16.79160578274157
3729-6852-0046_672-122797-0044__T2__672-672-122797-0044__HSIMV3__260-260-123288-0022__SIRm3,672,260,6,0.0,0.0,0.0,0.0,0.0,47.00816550711604,18.966312954463007
2830-3980-0032_237-134500-0010__T1__2830-2830-3980-0032__HSIMV3__1188-1188-133604-0025__SIRm3,2830,1188,13,0.07692307692307693,0.0,0.0,0.0,0.0,48.2227074868302,18.62171889413837
2830-3980-0032_237-134500-0010__T2__237-237-134500-0010__HSIMV3__5683-5683-32866-0007__SIRm3,237,5683,6,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,39.41192480254613,5.34831646999104
2300-131720-0026_4446-2273-0008__T1__2300-2300-131720-0026__HSIMV3__61-61-70970-0004__SIRm3,2300,61,20,0.4,0.1,0.1,0.0,0.0,44.388415182468414,19.496819405208825
2300-131720-0026_4446-2273-0008__T2__4446-4446-2273-0008__HSIMV3__1284-1284-1181-0014__SIRm3,4446,1284,14,0.7142857142857143,1.0,0.7142857142857143,1.0,0.7142857142857143,-60.498413880395226,-46.85589548583263
121-121726-0014_7021-79740-0000__T1__121-121-121726-0014__HSIMV3__237-237-134500-0027__SIRm3,121,237,5,0.2,0.8,0.2,0.0,0.0,54.652910892205206,24.86729013609704
121-121726-0014_7021-79740-0000__T2__7021-7021-79740-0000__HSIMV3__5105-5105-28233-0005__SIRm3,7021,5105,21,0.23809523809523808,0.23809523809523808,0.0,0.0,0.0,52.60058910088943,20.58911907846484
1320-122617-0025_260-123440-0019__T1__1320-1320-122617-0025__HSIMV3__5105-5105-28240-0019__SIRm3,1320,5105,11,0.0,0.0,0.0,0.0,0.0,54.41093904273182,18.520151666996576
1320-122617-0025_260-123440-0019__T2__260-260-123440-0019__HSIMV3__672-672-122797-0057__SIRm3,260,672,12,0.0,0.0,0.0,0.0,0.0,54.0771673793053,15.424239453513682
2961-961-0007_6930-76324-0016__T1__2961-2961-961-0007__HSIMV3__3570-3570-5694-0005__SIRm3,2961,3570,15,0.26666666666666666,0.0,0.0,0.0,0.0,56.45768152745782,20.95548544561496
2961-961-0007_6930-76324-0016__T2__6930-6930-76324-0016__HSIMV3__260-260-123288-0011__SIRm3,6930,260,16,0.0625,0.0,0.0,0.0,0.0,45.46035376664811,17.503260341345197
3729-6852-0038_8463-294828-0003__T1__3729-3729-6852-0038__HSIMV3__4507-4507-16021-0014__SIRm3,3729,4507,10,0.2,0.2,0.1,0.0,0.0,34.69796820523673,10.859360248582194
3729-6852-0038_8463-294828-0003__T2__8463-8463-294828-0003__HSIMV3__4992-4992-41806-0003__SIRm3,8463,4992,17,0.058823529411764705,0.0,0.0,0.0,0.0,53.31908099983419,22.98614243671472
4992-41806-0016_8230-279154-0023__T1__4992-4992-41806-0016__HSIMV3__4446-4446-2271-0004__SIRm3,4992,4446,23,0.2608695652173913,0.30434782608695654,0.043478260869565216,0.0,0.0,48.905464563337134,19.130808775315863
4992-41806-0016_8230-279154-0023__T2__8230-8230-279154-0023__HSIMV3__61-61-70970-0000__SIRm3,8230,61,11,0.0,0.0,0.0,0.0,0.0,48.66264077317212,19.45754988248441
8555-284447-0001_4077-13751-0003__T1__8555-8555-284447-0001__HSIMV3__4970-4970-29095-0038__SIRm3,8555,4970,16,0.3125,0.0,0.0,0.0,0.0,46.83194304935054,23.569243663186164
8555-284447-0001_4077-13751-0003__T2__4077-4077-13751-0003__HSIMV3__8455-8455-210777-0022__SIRm3,4077,8455,31,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0,46.983394381285954,16.522210454734456
260-123286-0015_237-134493-0001__T1__260-260-123286-0015__HSIMV3__672-672-122797-0034__SIRm3,260,672,9,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,43.03996455721339,13.504296701678404
260-123286-0015_237-134493-0001__T2__237-237-134493-0001__HSIMV3__5683-5683-32879-0018__SIRm3,237,5683,13,0.8461538461538461,0.9230769230769231,0.8461538461538461,0.9230769230769231,0.8461538461538461,-40.93029710695527,-17.971380719304385
