key,target_spk,interferer_spk,num_chunks,ecapa_mismatch_rate,xvector_mismatch_rate,mv_speaker_mismatch_rate,waveform_interferer_rate,mv_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134686-0000_121-127105-0031__T1__1089-1089-134686-0000__HSIMV3__8230-8230-279154-0016__SIR0,1089,121,19,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,43.17368817410726,6.406675200434084
1089-134686-0000_121-127105-0031__T2__121-121-127105-0031__HSIMV3__237-237-126133-0024__SIR0,121,121,17,0.0,0.0,0.0,0.0,0.0,49.71416106665373,17.57166612606195
1089-134686-0000_260-123440-0016__T1__1089-1089-134686-0000__HSIMV3__8230-8230-279154-0016__SIR0,1089,260,19,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,43.18823267723308,6.448001812232346
1089-134686-0000_260-123440-0016__T2__260-260-123440-0016__HSIMV3__672-672-122797-0017__SIR0,260,260,8,0.0,0.0,0.0,0.0,0.0,61.73507174603987,17.89361019094697
