key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position
5683-32866-0009_6829-68769-0020__T2__NBASIC__6829,6829,5683,normal_basic,12.88,9,0.0,0.0,0.0,0.22894387725812582,0.12131830513327035,33.699657879335675,0,0.0,0.0,-1.0
5683-32866-0010_7127-75946-0004__T1__NBASIC__5683,5683,7127,normal_basic,9.98,7,0.0,0.0,0.0,0.3120612243763303,0.2099113422373201,38.40879550499331,0,0.0,0.0,-1.0
5683-32866-0010_7127-75946-0004__T2__NBASIC__7127,7127,5683,normal_basic,11.39,7,0.0,0.0,0.0,0.1933902566293874,0.000254856580950924,21.074647952953388,0,0.0,0.0,-1.0
5683-32866-0011_3575-170457-0034__T2__NBASIC__3575,3575,5683,normal_basic,3.57,5,0.2,0.0,0.0,0.20471568816261393,-0.03749769851075768,22.300730818906782,0,0.0,0.0,-1.0
5683-32866-0011_3575-170457-0034__T1__NBASIC__5683,5683,3575,normal_basic,2.84,5,1.0,1.0,1.0,-0.23287636607826503,-0.38553802023595163,-7.766715366052551,1,2.5,2.5,0.0
5683-32866-0012_121-121726-0001__T2__NBASIC__121,121,5683,normal_basic,15.22,9,0.2222222222222222,0.0,0.0,0.19375630366303886,-0.13483544315491613,35.25075829202714,0,0.0,0.0,-1.0
5683-32866-0012_121-121726-0001__T1__NBASIC__5683,5683,121,normal_basic,6.23,9,0.1111111111111111,0.0,0.0,0.20833338303887983,-0.008661866014812003,26.69404619675149,0,0.0,0.0,-1.0
5683-32866-0013_6829-68771-0005__T1__NBASIC__5683,5683,6829,normal_basic,12.85,11,0.0,0.0,0.0,0.17679020500923393,0.06814294917196162,27.47132957129628,0,0.0,0.0,-1.0
5683-32866-0013_6829-68771-0005__T2__NBASIC__6829,6829,5683,normal_basic,8.8,11,0.0,0.0,0.0,0.2787661439166417,0.1024900654321933,36.15302029530705,0,0.0,0.0,-1.0
5683-32866-0018_8463-294825-0012__T1__NBASIC__5683,5683,8463,normal_basic,9.18,9,0.0,0.0,0.0,0.30209395199149364,0.12597781167798405,34.59428015051061,0,0.0,0.0,-1.0
5683-32866-0018_8463-294825-0012__T2__NBASIC__8463,8463,5683,normal_basic,12.72,9,0.0,0.0,0.0,0.3775511623517372,0.2494415535919724,33.12940238142042,0,0.0,0.0,-1.0
5683-32866-0020_8463-294828-0032__T1__NBASIC__5683,5683,8463,normal_basic,14.55,6,0.0,0.0,0.0,0.2768510654387243,0.10454273940011027,33.4638252237599,0,0.0,0.0,-1.0
5683-32866-0020_8463-294828-0032__T2__NBASIC__8463,8463,5683,normal_basic,11.33,6,0.0,0.0,0.0,0.3202268846154564,0.1736217106427086,36.495291174019044,0,0.0,0.0,-1.0
5683-32866-0021_8463-294828-0037__T1__NBASIC__5683,5683,8463,normal_basic,8.48,9,0.0,0.0,0.0,0.27431727363331593,0.046616553327922805,36.42849449861054,0,0.0,0.0,-1.0
5683-32866-0021_8463-294828-0037__T2__NBASIC__8463,8463,5683,normal_basic,10.14,9,0.0,0.0,0.0,0.3479824535329821,0.2042667228853382,35.09464085798962,0,0.0,0.0,-1.0
5683-32866-0022_3729-6852-0027__T2__NBASIC__3729,3729,5683,normal_basic,4.67,5,0.0,0.0,0.0,0.09789251577316313,0.015245736249096087,14.891011480427744,0,0.0,0.0,-1.0
5683-32866-0022_3729-6852-0027__T1__NBASIC__5683,5683,3729,normal_basic,6.83,5,0.0,0.0,0.0,0.21137531496967718,0.14163112704819553,21.428746047158672,0,0.0,0.0,-1.0
5683-32866-0025_2830-3980-0063__T2__NBASIC__2830,2830,5683,normal_basic,9.81,5,0.0,0.0,0.0,0.3382670011642698,0.2711226885930492,43.35723342101146,0,0.0,0.0,-1.0
5683-32866-0025_2830-3980-0063__T1__NBASIC__5683,5683,2830,normal_basic,14.14,5,0.0,0.0,0.0,0.2642357647269819,0.20775317730245602,30.99033111203777,0,0.0,0.0,-1.0
5683-32866-0027_5639-40744-0000__T2__NBASIC__5639,5639,5683,normal_basic,14.19,8,0.0,0.0,0.0,0.21042329545606592,0.05090849292046706,36.6191822872077,0,0.0,0.0,-1.0
