key,target_spk,interferer_spk,num_chunks,ecapa_mismatch_rate,xvector_mismatch_rate,mv_speaker_mismatch_rate,waveform_interferer_rate,mv_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1188-133604-0025_6829-68769-0005__T2__6829-6829-68769-0005__HSIMV2__4970-4970-29093-0003__SIRm3,6829,1188,12,0.0,0.0,0.0,0.0,0.0,57.19547544963916,20.091015476107632
1188-133604-0027_4446-2275-0032__T1__1188-1188-133604-0027__HSIMV2__2830-2830-3980-0013__SIRm3,1188,4446,7,0.0,0.0,0.0,0.0,0.0,45.424793410407645,18.220186252586352
1188-133604-0027_4446-2275-0032__T2__4446-4446-2275-0032__HSIMV2__1284-1284-1180-0002__SIRm3,4446,1188,5,0.0,0.0,0.0,0.0,0.0,42.174440747588584,17.58336670256214
1188-133604-0029_1284-1180-0013__T1__1188-1188-133604-0029__HSIMV2__2830-2830-3980-0070__SIRm3,1188,1284,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,-17.039281955110912,-7.726759236829194
1188-133604-0029_1284-1180-0013__T2__1284-1284-1180-0013__HSIMV2__1580-1580-141083-0002__SIRm3,1284,1188,6,0.0,0.0,0.0,0.0,0.0,53.262634443036006,21.70500986372602
1188-133604-0029_4077-13751-0006__T1__1188-1188-133604-0029__HSIMV2__2830-2830-3980-0032__SIRm3,1188,4077,6,0.0,0.0,0.0,0.0,0.0,36.786115961081094,14.178182900236951
1188-133604-0029_4077-13751-0006__T2__4077-4077-13751-0006__HSIMV2__8455-8455-210777-0034__SIRm3,4077,1188,14,0.0,0.07142857142857142,0.0,0.0,0.0,42.87987482954503,15.381107747817987
1188-133604-0029_8455-210777-0003__T1__1188-1188-133604-0029__HSIMV2__2830-2830-3980-0005__SIRm3,1188,8455,6,0.0,0.0,0.0,0.0,0.0,41.2821879908642,17.332006279721824
1188-133604-0029_8455-210777-0003__T2__8455-8455-210777-0003__HSIMV2__1320-1320-122617-0018__SIRm3,8455,1188,18,0.1111111111111111,0.0,0.0,0.0,0.0,51.51149339776951,19.07952505745282
1188-133604-0031_5142-33396-0054__T1__1188-1188-133604-0031__HSIMV2__61-61-70968-0007__SIRm3,1188,5142,6,0.0,0.0,0.0,0.0,0.0,37.30843257781219,15.337743220576776
1188-133604-0031_5142-33396-0054__T2__5142-5142-33396-0054__HSIMV2__4970-4970-29093-0002__SIRm3,5142,1188,10,0.0,0.0,0.0,0.0,0.0,51.399379806266516,18.1444734304592
1188-133604-0032_8224-274384-0000__T1__1188-1188-133604-0032__HSIMV2__2830-2830-3980-0001__SIRm3,1188,8224,6,0.0,0.0,0.0,0.0,0.0,48.65849209291853,17.85011314982578
1188-133604-0032_8224-274384-0000__T2__8224-8224-274384-0000__HSIMV2__8455-8455-210777-0030__SIRm3,8224,1188,14,0.0,0.0,0.0,0.0,0.0,53.46861125256124,17.93832138666732
1188-133604-0033_7127-75947-0027__T1__1188-1188-133604-0033__HSIMV2__2830-2830-3980-0009__SIRm3,1188,7127,6,0.0,0.16666666666666666,0.0,0.0,0.0,50.55676115562702,17.943694646555947
1188-133604-0033_7127-75947-0027__T2__7127-7127-75947-0027__HSIMV2__8455-8455-210777-0025__SIRm3,7127,1188,6,0.0,0.0,0.0,0.0,0.0,43.67809717171312,17.194730609613423
1188-133604-0036_2961-960-0007__T1__1188-1188-133604-0036__HSIMV2__2830-2830-3980-0071__SIRm3,1188,2961,6,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.0693612215526316,3.116881982294041
1188-133604-0036_2961-960-0007__T2__2961-2961-960-0007__HSIMV2__3570-3570-5695-0011__SIRm3,2961,1188,14,0.0,0.0,0.0,0.0,0.0,58.13901085422538,20.49157635350536
1188-133604-0036_4507-16021-0015__T1__1188-1188-133604-0036__HSIMV2__2830-2830-3980-0020__SIRm3,1188,4507,5,0.0,0.0,0.0,0.0,0.0,12.10997870366474,4.563403950316569
1188-133604-0036_4507-16021-0015__T2__4507-4507-16021-0015__HSIMV2__3729-3729-6852-0024__SIRm3,4507,1188,6,0.0,0.0,0.0,0.0,0.0,64.26683276881751,19.371167348656165
1188-133604-0038_1995-1837-0012__T1__1188-1188-133604-0038__HSIMV2__2830-2830-3980-0071__SIRm3,1188,1995,6,0.16666666666666666,0.0,0.0,0.0,0.0,32.60917041191058,14.097893292630411
1188-133604-0038_1995-1837-0012__T2__1995-1995-1837-0012__HSIMV2__2094-2094-142345-0033__SIRm3,1995,1188,15,0.0,0.0,0.0,0.0,0.0,53.87705785091989,21.12553919488209
1188-133604-0038_5142-33396-0043__T1__1188-1188-133604-0038__HSIMV2__2830-2830-3979-0011__SIRm3,1188,5142,9,0.0,0.0,0.0,0.0,0.0,52.92482453484308,19.82034283291048
1188-133604-0038_5142-33396-0043__T2__5142-5142-33396-0043__HSIMV2__4970-4970-29093-0010__SIRm3,5142,1188,6,0.0,0.0,0.0,0.0,0.0,49.944403619557136,20.139408264228216
1188-133604-0038_61-70970-0012__T1__1188-1188-133604-0038__HSIMV2__2830-2830-3980-0076__SIRm3,1188,61,8,1.0,1.0,1.0,1.0,1.0,-40.9772083986132,-22.15948051059277
1188-133604-0038_61-70970-0012__T2__61-61-70970-0012__HSIMV2__8230-8230-279154-0028__SIRm3,61,1188,5,0.0,0.0,0.0,0.0,0.0,41.28519715143547,16.70973788453515
1188-133604-0040_2094-142345-0057__T1__1188-1188-133604-0040__HSIMV2__2830-2830-3980-0069__SIRm3,1188,2094,5,0.0,0.0,0.0,0.0,0.0,41.10739118502512,16.315888588767322
1188-133604-0040_2094-142345-0057__T2__2094-2094-142345-0057__HSIMV2__3729-3729-6852-0027__SIRm3,2094,1188,5,0.0,0.0,0.0,0.0,0.0,49.44507552827286,17.504770970738395
1188-133604-0040_4970-29093-0002__T1__1188-1188-133604-0040__HSIMV2__2830-2830-3980-0069__SIRm3,1188,4970,5,0.0,0.0,0.0,0.0,0.0,41.073397159681406,16.316783080436007
1188-133604-0040_4970-29093-0002__T2__4970-4970-29093-0002__HSIMV2__6829-6829-68769-0052__SIRm3,4970,1188,8,0.0,0.0,0.0,0.0,0.0,52.88472589543264,17.92653073827032
1188-133604-0041_61-70968-0003__T1__1188-1188-133604-0041__HSIMV2__2830-2830-3980-0042__SIRm3,1188,61,5,0.0,0.0,0.0,0.0,0.0,44.16848149618918,17.117260829059877
1188-133604-0041_61-70968-0003__T2__61-61-70968-0003__HSIMV2__8230-8230-279154-0027__SIRm3,61,1188,7,1.0,1.0,1.0,1.0,1.0,-42.76397116625829,-23.64989408813773
121-121726-0000_3570-5694-0022__T1__121-121-121726-0000__HSIMV2__237-237-126133-0022__SIRm3,121,3570,9,0.0,0.0,0.0,0.0,0.0,47.59376784590605,19.41153134621776
121-121726-0000_3570-5694-0022__T2__3570-3570-5694-0022__HSIMV2__4507-4507-16021-0050__SIRm3,3570,121,6,0.0,0.16666666666666666,0.0,0.0,0.0,54.90324669143314,21.553319837180467
121-121726-0001_3729-6852-0018__T1__121-121-121726-0001__HSIMV2__237-237-126133-0005__SIRm3,121,3729,9,0.0,0.8888888888888888,0.0,0.0,0.0,46.9239637642423,15.889666134531296
121-121726-0001_3729-6852-0018__T2__3729-3729-6852-0018__HSIMV2__4507-4507-16021-0037__SIRm3,3729,121,9,0.0,0.0,0.0,0.0,0.0,48.8457756557326,19.204177418730133
121-121726-0001_672-122797-0015__T1__121-121-121726-0001__HSIMV2__237-237-134500-0012__SIRm3,121,672,9,0.0,1.0,0.0,0.0,0.0,58.70191179111752,21.980417852850803
121-121726-0001_672-122797-0015__T2__672-672-122797-0015__HSIMV2__1320-1320-122612-0013__SIRm3,672,121,7,1.0,1.0,1.0,1.0,1.0,-49.86336594688788,-29.01591172207479
121-121726-0002_260-123286-0011__T1__121-121-121726-0002__HSIMV2__237-237-134500-0015__SIRm3,121,260,7,0.0,0.0,0.0,0.0,0.0,54.439793173521096,22.0686952796981
121-121726-0002_260-123286-0011__T2__260-260-123286-0011__HSIMV2__6930-6930-81414-0019__SIRm3,260,121,5,0.0,0.0,0.0,0.0,0.0,70.88864554322234,19.04045787878144
121-121726-0002_8455-210777-0041__T1__121-121-121726-0002__HSIMV2__237-237-126133-0016__SIRm3,121,8455,7,0.0,0.0,0.0,0.0,0.0,35.59321571825525,10.088078144286603
121-121726-0002_8455-210777-0041__T2__8455-8455-210777-0041__HSIMV2__1320-1320-122617-0024__SIRm3,8455,121,11,0.0,0.0,0.0,0.0,0.0,47.78823157665825,16.823920561903158
121-121726-0003_1089-134691-0014__T1__121-121-121726-0003__HSIMV2__237-237-134500-0011__SIRm3,121,1089,5,0.2,0.6,0.2,0.0,0.0,50.18918899896748,21.25240800042158
121-121726-0003_1089-134691-0014__T2__1089-1089-134691-0014__HSIMV2__8230-8230-279154-0003__SIRm3,1089,121,5,0.2,0.0,0.0,0.0,0.0,42.55852553594799,18.20835829960807
