key,target_spk,interferer_spk,num_chunks,ecapa_mismatch_rate,xvector_mismatch_rate,mv_speaker_mismatch_rate,waveform_interferer_rate,mv_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134686-0000_121-127105-0031__T1__1089-1089-134686-0000__HSIMV3__8230-8230-279154-0016__SIRm3,1089,121,19,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,41.29514272265164,7.521629549152465
1089-134686-0000_121-127105-0031__T2__121-121-127105-0031__HSIMV3__237-237-126133-0024__SIRm3,121,1089,17,0.0,0.0,0.0,0.0,0.0,48.49344647586041,19.165272773766333
1089-134686-0000_260-123440-0016__T1__1089-1089-134686-0000__HSIMV3__8230-8230-279154-0016__SIRm3,1089,260,19,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,41.298317512082484,7.526754122443554
1089-134686-0000_260-123440-0016__T2__260-260-123440-0016__HSIMV3__672-672-122797-0017__SIRm3,260,1089,8,0.0,0.0,0.0,0.0,0.0,55.78393299293214,19.52962658473946
1089-134686-0000_61-70968-0047__T1__1089-1089-134686-0000__HSIMV3__8230-8230-279154-0016__SIRm3,1089,61,19,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,41.29283449197718,7.522495236583666
1089-134686-0000_61-70968-0047__T2__61-61-70968-0047__HSIMV3__8230-8230-279154-0039__SIRm3,61,1089,8,0.0,0.0,0.0,0.0,0.0,47.74678762984499,17.7444060201174
1089-134686-0002_7729-102255-0037__T1__1089-1089-134686-0002__HSIMV3__8230-8230-279154-0021__SIRm3,1089,7729,12,0.0,0.0,0.0,0.0,0.0,49.06237505198569,16.70925168775698
1089-134686-0002_7729-102255-0037__T2__7729-7729-102255-0037__HSIMV3__7176-7176-88083-0018__SIRm3,7729,1089,19,0.0,0.0,0.0,0.0,0.0,43.74517555908231,15.901059708368964
1089-134686-0004_1284-1180-0027__T1__1089-1089-134686-0004__HSIMV3__8230-8230-279154-0039__SIRm3,1089,1284,8,0.0,0.0,0.0,0.0,0.0,56.657148743881194,21.236824280246587
1089-134686-0004_1284-1180-0027__T2__1284-1284-1180-0027__HSIMV3__4446-4446-2271-0005__SIRm3,1284,1089,5,0.0,0.0,0.0,0.0,0.0,47.39939754140904,18.113214867374737
1089-134686-0004_6829-68771-0005__T1__1089-1089-134686-0004__HSIMV3__8230-8230-279154-0039__SIRm3,1089,6829,8,0.0,0.0,0.0,0.0,0.0,56.66277039093589,21.236468078753976
1089-134686-0004_6829-68771-0005__T2__6829-6829-68771-0005__HSIMV3__4970-4970-29093-0022__SIRm3,6829,1089,11,0.0,0.0,0.0,0.0,0.0,48.826441585560566,17.71595039150317
1089-134686-0004_8463-294828-0016__T1__1089-1089-134686-0004__HSIMV3__8230-8230-279154-0039__SIRm3,1089,8463,8,0.0,0.0,0.0,0.0,0.0,56.667576164292996,21.23599248198668
1089-134686-0004_8463-294828-0016__T2__8463-8463-294828-0016__HSIMV3__4992-4992-23283-0002__SIRm3,8463,1089,5,0.0,0.0,0.0,0.0,0.0,39.02708163277611,15.996820726129004
1089-134686-0005_7176-92135-0020__T1__1089-1089-134686-0005__HSIMV3__8230-8230-279154-0026__SIRm3,1089,7176,17,0.0,0.0,0.0,0.0,0.0,51.87100299392826,18.69587253767529
1089-134686-0005_7176-92135-0020__T2__7176-7176-92135-0020__HSIMV3__61-61-70970-0024__SIRm3,7176,1089,13,0.07692307692307693,0.0,0.0,0.0,0.0,49.93562146287124,18.17496679218031
1089-134686-0006_1580-141083-0022__T1__1089-1089-134686-0006__HSIMV3__8230-8230-279154-0016__SIRm3,1089,1580,20,0.05,0.05,0.05,0.0,0.0,45.89864207478816,16.23646010729662
1089-134686-0006_1580-141083-0022__T2__1580-1580-141083-0022__HSIMV3__237-237-134500-0003__SIRm3,1580,1089,5,0.0,0.0,0.0,0.0,0.0,38.16152139211664,11.866865381553245
1089-134686-0006_4446-2271-0018__T1__1089-1089-134686-0006__HSIMV3__8230-8230-279154-0016__SIRm3,1089,4446,20,0.05,0.05,0.05,0.0,0.0,45.90624172236549,16.239410122508374
1089-134686-0006_4446-2271-0018__T2__4446-4446-2271-0018__HSIMV3__1284-1284-1180-0032__SIRm3,4446,1089,10,1.0,1.0,1.0,1.0,1.0,-57.67067525624054,-39.18294380099852
1089-134686-0007_1995-1836-0000__T1__1089-1089-134686-0007__HSIMV3__8230-8230-279154-0039__SIRm3,1089,1995,7,0.0,0.0,0.0,0.0,0.0,52.279504035398745,18.32270515705051
1089-134686-0007_1995-1836-0000__T2__1995-1995-1836-0000__HSIMV3__2094-2094-142345-0057__SIRm3,1995,1089,16,0.0,0.0625,0.0,0.0,0.0,42.232426714953135,17.743116967834638
1089-134686-0007_7021-85628-0018__T1__1089-1089-134686-0007__HSIMV3__8230-8230-279154-0039__SIRm3,1089,7021,7,0.0,0.0,0.0,0.0,0.0,52.35816249115284,18.344450091064832
1089-134686-0007_7021-85628-0018__T2__7021-7021-85628-0018__HSIMV3__5105-5105-28240-0024__SIRm3,7021,1089,15,0.0,0.0,0.0,0.0,0.0,55.95057135843353,20.433583256113376
1089-134686-0007_8455-210777-0052__T1__1089-1089-134686-0007__HSIMV3__8230-8230-279154-0039__SIRm3,1089,8455,7,0.0,0.0,0.0,0.0,0.0,52.28332540575252,18.32673832017658
1089-134686-0007_8455-210777-0052__T2__8455-8455-210777-0052__HSIMV3__1320-1320-122617-0014__SIRm3,8455,1089,8,0.0,0.0,0.0,0.0,0.0,53.546289213427755,19.196954602921977
1089-134686-0008_672-122797-0007__T1__1089-1089-134686-0008__HSIMV3__8230-8230-279154-0022__SIRm3,1089,672,11,0.0,0.0,0.0,0.0,0.0,43.32474584835884,16.21226351015909
1089-134686-0008_672-122797-0007__T2__672-672-122797-0007__HSIMV3__260-260-123288-0027__SIRm3,672,1089,11,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,50.72410888324989,18.12253159693752
1089-134686-0008_8230-279154-0012__T1__1089-1089-134686-0008__HSIMV3__8230-8230-279154-0022__SIRm3,1089,8230,11,0.0,0.0,0.0,0.0,0.0,43.31699467458307,16.212362745768736
1089-134686-0008_8230-279154-0012__T2__8230-8230-279154-0012__HSIMV3__61-61-70970-0003__SIRm3,8230,1089,6,0.0,0.0,0.0,0.0,0.0,43.63336980129292,17.2362054145697
1089-134686-0010_4507-16021-0023__T1__1089-1089-134686-0010__HSIMV3__8230-8230-279154-0039__SIRm3,1089,4507,7,0.0,0.0,0.0,0.0,0.0,51.00534484654873,19.34908842644837
1089-134686-0010_4507-16021-0023__T2__4507-4507-16021-0023__HSIMV3__3729-3729-6852-0001__SIRm3,4507,1089,23,0.0,0.043478260869565216,0.0,0.0,0.0,50.11221998162876,20.038028737694475
1089-134686-0011_1320-122612-0004__T1__1089-1089-134686-0011__HSIMV3__8230-8230-279154-0031__SIRm3,1089,1320,23,0.0,0.0,0.0,0.0,0.0,49.98105755095925,18.263438739757586
1089-134686-0011_1320-122612-0004__T2__1320-1320-122612-0004__HSIMV3__5105-5105-28240-0019__SIRm3,1320,1089,11,0.0,0.0,0.0,0.0,0.0,52.842872615659346,18.920660218485622
1089-134686-0013_3570-5695-0000__T1__1089-1089-134686-0013__HSIMV3__8230-8230-279154-0014__SIRm3,1089,3570,14,0.0,0.0,0.0,0.0,0.0,48.21879412689385,16.600948907880397
1089-134686-0013_3570-5695-0000__T2__3570-3570-5695-0000__HSIMV3__4507-4507-16021-0046__SIRm3,3570,1089,8,0.0,0.0,0.0,0.0,0.0,48.96445369861631,21.47636496589133
1089-134686-0013_7127-75946-0007__T1__1089-1089-134686-0013__HSIMV3__8230-8230-279154-0014__SIRm3,1089,7127,14,0.0,0.0,0.0,0.0,0.0,48.20976017880118,16.5967911541007
1089-134686-0013_7127-75946-0007__T2__7127-7127-75946-0007__HSIMV3__8455-8455-210777-0042__SIRm3,7127,1089,8,0.0,0.125,0.0,0.0,0.0,44.17282142709922,16.081099633873414
1089-134686-0015_4970-29093-0003__T1__1089-1089-134686-0015__HSIMV3__8230-8230-279154-0022__SIRm3,1089,4970,10,0.0,0.0,0.0,0.0,0.0,50.5174289451846,20.250304705761103
1089-134686-0015_4970-29093-0003__T2__4970-4970-29093-0003__HSIMV3__6829-6829-68771-0009__SIRm3,4970,1089,25,0.04,0.04,0.04,0.0,0.0,54.49388096931938,20.369867765151977
1089-134686-0015_5142-33396-0067__T1__1089-1089-134686-0015__HSIMV3__8230-8230-279154-0022__SIRm3,1089,5142,10,0.0,0.0,0.0,0.0,0.0,50.558728603873625,20.25323487440486
1089-134686-0015_5142-33396-0067__T2__5142-5142-33396-0067__HSIMV3__4970-4970-29095-0002__SIRm3,5142,1089,9,0.0,0.0,0.0,0.0,0.0,51.42343914774757,20.05183464388008
1089-134686-0016_672-122797-0004__T1__1089-1089-134686-0016__HSIMV3__8230-8230-279154-0008__SIRm3,1089,672,6,0.0,0.0,0.0,0.0,0.0,41.04675181099071,15.544522290484446
1089-134686-0016_672-122797-0004__T2__672-672-122797-0004__HSIMV3__260-260-123288-0010__SIRm3,672,1089,18,0.05555555555555555,0.0,0.0,0.0,0.0,43.85228230270403,16.560268783374607
1089-134686-0017_1580-141084-0045__T1__1089-1089-134686-0017__HSIMV3__8230-8230-279154-0000__SIRm3,1089,1580,16,0.0,0.0,0.0,0.0,0.0,50.0935440126076,18.20733022334657
