chunks_1s,chunks_2s,ecapa_mismatch_rate_1s,ecapa_mismatch_rate_2s,interferer_spk,key,local_sisdr_gap_mean_1s,local_sisdr_gap_mean_2s,mv_mismatch_rate_1s,mv_mismatch_rate_2s,mv_true_swap_rate_1s,mv_true_swap_rate_2s,target_spk,utterance_si_sdr_gap,utterance_si_sdr_interferer,utterance_si_sdr_target,verifier_instability_rate_1s,verifier_instability_rate_2s
12,5,0.0,0.0,6829,1284-1180-0005_6829-68771-0000,37.41898756989789,36.92401274595075,0.0,0.0,0.0,0.0,1284,35.64762036224799,-23.083875105796356,12.563745256451632,0.3333333333333333,0.0
12,5,0.0,0.0,1284,1284-1180-0005_6829-68771-0000,35.22704153827568,33.822908971348866,0.0,0.0,0.0,0.0,6829,33.22545141571891,-23.49761092960025,9.72784048611866,0.0,0.0
11,5,0.0,0.0,1995,5683-32879-0005_1995-1826-0000,54.395013789802555,55.54921098151702,0.0,0.0,0.0,0.0,5683,53.5979011018978,-37.24836880168348,16.349532300214314,0.09090909090909091,0.0
11,5,0.0,0.0,5683,5683-32879-0005_1995-1826-0000,52.235613725547836,52.67395347619352,0.0,0.0,0.0,0.0,1995,52.51299109893335,-32.642032072148254,19.870959026785094,0.0,0.0
16,7,0.0,0.0,672,3729-6852-0039_672-122797-0067,43.99049993191577,41.549252554514226,0.0,0.0,0.0,0.0,3729,41.20681092901272,-27.311492435252752,13.89531849375997,0.125,0.0
16,7,0.0,0.0,3729,3729-6852-0039_672-122797-0067,37.99938526864422,37.289634473624176,0.0,0.0,0.0,0.0,672,35.96975871322421,-23.757792484762042,12.211966228462167,0.0,0.0
14,6,0.0,0.0,4992,1995-1836-0003_4992-41806-0011,46.8580497617239,41.95321437202897,0.0,0.0,0.0,0.0,1995,41.51169629405254,-26.764261657208234,14.747434636844307,0.14285714285714285,0.0
14,6,0.0,0.0,1995,1995-1836-0003_4992-41806-0011,40.891668394235346,39.80256381020691,0.0,0.0,0.0,0.0,4992,40.836848036710286,-28.29903477568746,12.537813261022826,0.14285714285714285,0.0
5,2,0.0,0.0,7176,2830-3980-0051_7176-92135-0032,22.112872873551265,17.986391257746888,0.0,0.0,0.0,0.0,2830,20.364819695652333,-13.902720611499198,6.462099084153135,0.8,0.5
5,2,0.0,0.0,2830,2830-3980-0051_7176-92135-0032,17.166260452998223,14.284851633090597,0.0,0.0,0.0,0.0,7176,15.740327661586992,-11.884723704679853,3.855603956907138,0.0,0.0
25,12,0.0,0.0,1221,7176-88083-0001_1221-135767-0009,38.17177509454587,37.644489940956085,0.0,0.0,0.0,0.0,7176,38.109877556212744,-26.368789866154664,11.741087690058079,0.0,0.0
25,12,0.0,0.0,7176,7176-88083-0001_1221-135767-0009,42.97127595888938,42.754167040169584,0.0,0.0,0.0,0.0,1221,42.59823295837336,-26.93698964037896,15.6612433179944,0.0,0.0
9,4,0.1111111111111111,0.0,7729,8555-284447-0010_7729-102255-0005,37.37632988598788,33.48023060635263,0.0,0.0,0.0,0.0,8555,35.26789275397384,-23.23211976484538,12.035772989128457,0.6666666666666666,0.25
9,4,0.0,0.0,8555,8555-284447-0010_7729-102255-0005,42.98543242254624,36.257261719302974,0.0,0.0,0.0,0.0,7729,36.20546041184285,-24.472259365762735,11.733201046080115,0.0,0.0
16,7,0.0,0.0,7176,2961-960-0014_7176-92135-0000,39.8750320926781,39.908934441561314,0.0,0.0,0.0,0.0,2961,38.584658370626755,-26.31848527451595,12.266173096110801,0.0,0.0
16,7,0.0,0.0,2961,2961-960-0014_7176-92135-0000,44.45753717438598,43.075898075181655,0.0,0.0,0.0,0.0,7176,41.87441490973358,-27.590072802469304,14.284342107264274,0.0,0.0
14,6,0.21428571428571427,0.16666666666666666,8224,1320-122617-0040_8224-274381-0007,9.343527908581938,9.298696569554885,0.14285714285714285,0.0,0.0,0.0,1320,9.142149074254688,-6.680276883173118,2.4618721910815693,0.21428571428571427,0.16666666666666666
14,6,0.2857142857142857,0.0,1320,1320-122617-0040_8224-274381-0007,7.1885788417976215,9.123338243343978,0.21428571428571427,0.0,0.21428571428571427,0.0,8224,10.239733721663047,-6.596318468306855,3.6434152533561925,0.21428571428571427,0.16666666666666666
5,2,0.2,0.0,2300,8230-279154-0003_2300-131720-0011,17.62220156851866,17.76064437371236,0.2,0.0,0.0,0.0,8230,14.15273383499253,-10.929601495839947,3.2231323391525835,0.0,0.0
5,2,0.6,0.5,8230,8230-279154-0003_2300-131720-0011,11.457876156419854,10.09018446332917,0.4,0.5,0.0,0.0,2300,8.557608910791693,-5.4235535040509175,3.134055406740776,0.2,0.0
6,2,0.0,0.0,2961,260-123440-0003_2961-960-0009,40.73609003805576,44.36716076633002,0.0,0.0,0.0,0.0,260,41.896113182106184,-27.441557807344754,14.454555374761428,0.16666666666666666,0.5
6,2,0.0,0.0,260,260-123440-0003_2961-960-0009,47.46062499744743,51.074666722129436,0.0,0.0,0.0,0.0,2961,48.76628244620291,-31.45367261531176,17.312609830891144,0.0,0.0
7,3,0.0,0.0,672,4970-29093-0009_672-122797-0032,40.628787325597166,40.91683179843841,0.0,0.0,0.0,0.0,4970,39.785432329061656,-25.05707712884377,14.728355200217889,0.0,0.0
7,3,0.0,0.0,4970,4970-29093-0009_672-122797-0032,42.309677534258924,43.67110676336978,0.0,0.0,0.0,0.0,672,42.560601502714896,-29.12938424201689,13.431217260698007,0.0,0.0
9,4,0.0,0.0,672,3575-170457-0030_672-122797-0036,-0.029948673840266535,0.2657544096574993,0.0,0.0,0.0,0.0,3575,1.9414563631536268,-1.7860330662447697,0.1554232969088571,0.1111111111111111,0.0
9,4,0.3333333333333333,0.25,3575,3575-170457-0030_672-122797-0036,28.75767072348914,30.36871909700907,0.1111111111111111,0.0,0.0,0.0,672,23.839350506503315,-17.877179790476138,5.9621707160271775,0.4444444444444444,0.5
7,3,0.0,0.0,5683,121-127105-0036_5683-32865-0005,28.291458684587656,27.52173960768823,0.0,0.0,0.0,0.0,121,27.52434521477312,-20.643029812241384,6.881315402531735,1.0,1.0
7,3,0.8571428571428571,1.0,121,121-127105-0036_5683-32865-0005,-8.084596849869625,-8.114626280664735,0.0,0.0,0.0,0.0,5683,-7.006594547843609,1.5357301401031485,-5.470864407740461,0.8571428571428571,1.0
8,3,0.0,0.0,1284,3575-170457-0051_1284-1181-0006,28.927503968050857,32.89186771560697,0.0,0.0,0.0,0.0,3575,20.151119239829978,-12.056510914984438,8.09460832484554,0.0,0.0
8,3,0.875,1.0,3575,3575-170457-0051_1284-1181-0006,5.885925380966673,5.098453456461892,0.875,1.0,0.125,0.0,1284,9.339245635648785,-5.565959947693001,3.773285687955785,0.125,0.0
5,2,0.0,0.0,6829,4446-2273-0023_6829-68769-0002,36.15947859374647,36.420600513821036,0.0,0.0,0.0,0.0,4446,36.79389340112441,-25.252311656766658,11.54158174435775,0.2,0.0
5,2,0.0,0.0,4446,4446-2273-0023_6829-68769-0002,24.79210487299399,25.42485619754953,0.0,0.0,0.0,0.0,6829,25.95500257399263,-16.093510886903637,9.861491687088993,0.0,0.0
7,3,0.0,0.0,3570,4992-41806-0009_3570-5696-0001,33.32770506171987,32.65007320600095,0.0,0.0,0.0,0.0,4992,32.81422642034592,-23.002091651431897,9.812134768914023,0.0,0.0
7,3,0.0,0.0,4992,4992-41806-0009_3570-5696-0001,24.467349939358208,22.15926159541135,0.0,0.0,0.0,0.0,3570,22.794122678305826,-15.888132745715552,6.905989932590275,0.0,0.0
14,6,0.0,0.0,1284,8455-210777-0033_1284-1180-0008,32.43727406776213,29.837713132569338,0.0,0.0,0.0,0.0,8455,31.421782573965054,-20.676323729996167,10.745458843968887,0.14285714285714285,0.0
14,6,0.0,0.0,8455,8455-210777-0033_1284-1180-0008,36.9147827003995,35.26897657218158,0.0,0.0,0.0,0.0,1284,37.42405857809456,-25.865849818613114,11.558208759481444,0.14285714285714285,0.0
15,7,0.13333333333333333,0.0,1221,8230-279154-0015_1221-135767-0002,44.77338296792043,43.99792514338198,0.0,0.0,0.0,0.0,8230,44.8919908381284,-30.086937166244244,14.805053671884158,0.13333333333333333,0.0
15,7,0.0,0.0,8230,8230-279154-0015_1221-135767-0002,40.391320891538946,40.65351561016376,0.0,0.0,0.0,0.0,1221,41.35692175125797,-26.795099398611466,14.561822352646502,0.0,0.0
5,2,0.0,0.0,6930,2830-3980-0035_6930-75918-0020,30.775745957637053,31.756918614350333,0.0,0.0,0.0,0.0,2830,31.736654644001305,-20.69088426080561,11.045770383195695,0.0,0.0
5,2,0.0,0.0,2830,2830-3980-0035_6930-75918-0020,40.28537686491512,39.20554975711225,0.0,0.0,0.0,0.0,6930,41.070305404655784,-26.163699648879,14.906605755776784,0.0,0.0
13,6,0.15384615384615385,0.0,7127,7021-79740-0013_7127-75946-0006,34.452056065957116,31.385699403978922,0.0,0.0,0.0,0.0,7021,20.02414410884672,-14.146813508474747,5.877330600371973,0.15384615384615385,0.0
13,6,0.9230769230769231,1.0,7021,7021-79740-0013_7127-75946-0006,-29.68676207485271,-28.318211493914603,0.8461538461538461,1.0,0.8461538461538461,1.0,7127,-19.452604186723892,5.868060839064939,-13.584543347658954,0.15384615384615385,0.0
5,2,0.0,0.0,1320,2094-142345-0018_1320-122617-0018,32.57094768671649,33.841509010564124,0.0,0.0,0.0,0.0,2094,34.3030416696958,-24.098507105031995,10.20453456466381,0.2,0.0
5,2,0.0,0.0,2094,2094-142345-0018_1320-122617-0018,45.907551612448,42.38905245753706,0.0,0.0,0.0,0.0,1320,40.07798555005846,-25.34867157105552,14.72931397900294,0.0,0.0
8,3,0.0,0.0,7176,4446-2273-0024_7176-92135-0036,42.561107948508315,43.95650337425283,0.0,0.0,0.0,0.0,4446,41.54385404274157,-28.428622660203548,13.115231382538028,0.0,0.0
8,3,0.0,0.0,4446,4446-2273-0024_7176-92135-0036,41.94953512310728,43.824240780510785,0.0,0.0,0.0,0.0,7176,40.529624397982474,-26.75290134603442,13.776723051948053,0.0,0.0
11,5,0.0,0.0,1284,8230-279154-0018_1284-1181-0008,38.63338350115561,38.260639149580165,0.0,0.0,0.0,0.0,8230,40.28193883284125,-28.364228840932483,11.917709991908769,0.0,0.0
11,5,0.0,0.0,8230,8230-279154-0018_1284-1181-0008,46.02231175480651,45.09755270078682,0.0,0.0,0.0,0.0,1284,46.750586183985384,-30.371186315265977,16.379399868719407,0.18181818181818182,0.0
9,4,0.0,0.0,5683,7127-75947-0000_5683-32879-0009,33.444227917155494,33.51437880899937,0.0,0.0,0.0,0.0,7127,33.92967450995951,-21.45076290008445,12.47891160987506,0.0,0.0
9,4,0.1111111111111111,0.0,7127,7127-75947-0000_5683-32879-0009,30.38354921612499,31.495585702425828,0.0,0.0,0.0,0.0,5683,31.842480066312973,-23.139335965601667,8.703144100711306,0.1111111111111111,0.0
7,3,1.0,1.0,61,908-157963-0009_61-70968-0013,-27.368672481687167,-26.587988273837983,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.6666666666666666,908,-27.500055965190267,10.388241975096125,-17.11181399009414,0.14285714285714285,0.3333333333333333
7,3,0.0,0.0,908,908-157963-0009_61-70968-0013,27.086898262380057,26.622226188545795,0.0,0.0,0.0,0.0,61,26.727096493664252,-16.46002505036632,10.267071443297933,0.14285714285714285,0.3333333333333333
8,3,0.125,0.0,1580,1284-1180-0026_1580-141084-0009,34.82068643016074,32.94102702882869,0.0,0.0,0.0,0.0,1284,35.04075900232631,-23.74015684048139,11.30060216184492,0.375,0.0
8,3,0.0,0.0,1284,1284-1180-0026_1580-141084-0009,30.886182576592155,30.632469357810507,0.0,0.0,0.0,0.0,1580,32.33174276768217,-21.04786699659003,11.283875771092141,0.0,0.0
16,7,0.0,0.0,237,7127-75947-0040_237-126133-0002,39.99603838293736,40.9046085699933,0.0,0.0,0.0,0.0,7127,37.962177651393944,-23.559848576640867,14.402329074753073,0.0625,0.0
