key,target_spk,interferer_spk,num_chunks,waveform_interferer_rate,wav2vec2_content_mismatch_rate,wavlm_content_mismatch_rate,hubert_content_mismatch_rate,two_verifier_content_mismatch_rate,two_verifier_true_drift_rate,tri_verifier_content_mismatch_rate,tri_verifier_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134686-0026_8224-274384-0010__T1__NORMAL__1089,1089,8224,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.388175624845836,19.338965226654608
1089-134686-0026_8224-274384-0010__T2__NORMAL__8224,8224,1089,7,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,56.8483568360017,16.104934358185773
1089-134686-0028_6829-68771-0025__T1__NORMAL__1089,1089,6829,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.80468017068873,20.940639392304263
1089-134686-0028_6829-68771-0025__T2__NORMAL__6829,6829,1089,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.20956539972435,23.2098488718452
1089-134686-0028_8224-274384-0005__T1__NORMAL__1089,1089,8224,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.64846209508822,20.184093847899536
1089-134686-0028_8224-274384-0005__T2__NORMAL__8224,8224,1089,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.568367744732065,17.403903481640164
1089-134686-0029_121-127105-0007__T1__NORMAL__1089,1089,121,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.77984180255672,22.606927885318825
1089-134686-0029_121-127105-0007__T2__NORMAL__121,121,1089,8,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,58.62699464523524,18.292257037576885
1089-134686-0031_1320-122612-0008__T1__NORMAL__1089,1089,1320,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.21844899008686,19.75402614285564
1089-134686-0031_1320-122612-0008__T2__NORMAL__1320,1320,1089,12,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,68.02016891249686,24.315746101182693
