key,target_spk,interferer_spk,num_chunks,ecapa_mismatch_rate,xvector_mismatch_rate,mv_speaker_mismatch_rate,waveform_interferer_rate,mv_true_drift_rate,mean_local_target_interferer_si_sdr_gap,sisnr_i
1089-134686-0010_4507-16021-0023__T1__1089-1089-134686-0010__HSIMV2__8230-8230-279154-0005__SIR0,1089,4507,7,0.0,0.0,0.0,0.0,0.0,56.77201519877305,18.19789787356567
1089-134686-0010_4507-16021-0023__T2__4507-4507-16021-0023__HSIMV2__3729-3729-6852-0018__SIR0,4507,1089,11,0.0,0.0,0.0,0.0,0.0,56.66620218363616,17.785077451424254
1089-134686-0011_1320-122612-0004__T1__1089-1089-134686-0011__HSIMV2__8230-8230-279154-0001__SIR0,1089,1320,23,0.0,0.043478260869565216,0.0,0.0,0.0,48.008312678442934,15.29056381463932
1089-134686-0011_1320-122612-0004__T2__1320-1320-122612-0004__HSIMV2__5105-5105-28241-0012__SIR0,1320,1089,11,0.0,0.0,0.0,0.0,0.0,58.244425845343926,17.173192099801
1089-134686-0013_3570-5695-0000__T1__1089-1089-134686-0013__HSIMV2__8230-8230-279154-0010__SIR0,1089,3570,14,0.0,0.0,0.0,0.0,0.0,44.23173953197121,7.656498320826071
1089-134686-0013_3570-5695-0000__T2__3570-3570-5695-0000__HSIMV2__4507-4507-16021-0014__SIR0,3570,1089,8,0.0,0.0,0.0,0.0,0.0,56.95550223166442,20.30595034713104
1089-134686-0013_7127-75946-0007__T1__1089-1089-134686-0013__HSIMV2__8230-8230-279154-0032__SIR0,1089,7127,6,0.0,0.0,0.0,0.0,0.0,60.6623212841825,16.026081652152975
1089-134686-0013_7127-75946-0007__T2__7127-7127-75946-0007__HSIMV2__8455-8455-210777-0010__SIR0,7127,1089,5,0.0,0.0,0.0,0.0,0.0,41.44831932242552,13.351669284233257
1089-134686-0015_4970-29093-0003__T1__1089-1089-134686-0015__HSIMV2__8230-8230-279154-0003__SIR0,1089,4970,5,0.0,0.0,0.0,0.0,0.0,47.059006084726676,15.52063722062719
1089-134686-0015_4970-29093-0003__T2__4970-4970-29093-0003__HSIMV2__6829-6829-68771-0001__SIR0,4970,1089,19,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0,48.52378537966462,16.101818685488077
1089-134686-0015_5142-33396-0067__T1__1089-1089-134686-0015__HSIMV2__8230-8230-279154-0012__SIR0,1089,5142,6,0.0,0.0,0.0,0.0,0.0,67.79410885119756,18.35106520601506
1089-134686-0015_5142-33396-0067__T2__5142-5142-33396-0067__HSIMV2__4970-4970-29093-0002__SIR0,5142,1089,10,0.0,0.0,0.0,0.0,0.0,52.10528658461296,17.643687324747305
1089-134686-0016_672-122797-0004__T1__1089-1089-134686-0016__HSIMV2__8230-8230-279154-0004__SIR0,1089,672,6,0.0,0.0,0.0,0.0,0.0,56.51619503072478,17.314519300101452
1089-134686-0016_672-122797-0004__T2__672-672-122797-0004__HSIMV2__260-260-123440-0012__SIR0,672,1089,9,0.0,0.0,0.0,0.0,0.0,56.05310777281487,14.83187994327711
1089-134686-0017_1580-141084-0045__T1__1089-1089-134686-0017__HSIMV2__8230-8230-279154-0005__SIR0,1089,1580,14,0.0,0.0,0.0,0.0,0.0,52.98572527858166,16.661123007735842
1089-134686-0017_1580-141084-0045__T2__1580-1580-141084-0045__HSIMV2__237-237-126133-0005__SIR0,1580,1089,6,0.0,0.0,0.0,0.0,0.0,54.26105757897992,17.912657007511243
1089-134686-0019_5142-33396-0021__T1__1089-1089-134686-0019__HSIMV2__8230-8230-279154-0022__SIR0,1089,5142,11,0.0,0.0,0.0,0.0,0.0,53.86430846448559,15.705054632166927
1089-134686-0019_5142-33396-0021__T2__5142-5142-33396-0021__HSIMV2__4970-4970-29093-0000__SIR0,5142,1089,5,0.0,0.0,0.0,0.0,0.0,46.929755616589375,15.257570741007337
1089-134686-0021_4992-41797-0018__T1__1089-1089-134686-0021__HSIMV2__8230-8230-279154-0014__SIR0,1089,4992,12,0.0,0.0,0.0,0.0,0.0,47.60434698257246,15.239051294861513
1089-134686-0021_4992-41797-0018__T2__4992-4992-41797-0018__HSIMV2__4446-4446-2275-0019__SIR0,4992,1089,8,0.0,0.0,0.0,0.0,0.0,55.16046477833413,18.161251070852348
1089-134686-0022_1580-141083-0044__T1__1089-1089-134686-0022__HSIMV2__8230-8230-279154-0013__SIR0,1089,1580,21,0.0,0.0,0.0,0.0,0.0,53.33866549523145,17.662669906621584
1089-134686-0022_1580-141083-0044__T2__1580-1580-141083-0044__HSIMV2__237-237-126133-0005__SIR0,1580,1089,10,0.0,0.0,0.0,0.0,0.0,52.8322425221625,16.878976356738562
1089-134686-0022_8455-210777-0023__T1__1089-1089-134686-0022__HSIMV2__8230-8230-279154-0006__SIR0,1089,8455,14,0.0,0.0,0.0,0.0,0.0,50.18205638976446,16.15428008272443
1089-134686-0022_8455-210777-0023__T2__8455-8455-210777-0023__HSIMV2__1320-1320-122617-0030__SIR0,8455,1089,6,0.0,0.0,0.0,0.0,0.0,53.38685721981943,16.552382276770818
1089-134686-0023_6829-68771-0020__T1__1089-1089-134686-0023__HSIMV2__8230-8230-279154-0023__SIR0,1089,6829,11,0.0,0.0,0.0,0.0,0.0,57.18477369753534,18.09635612938688
1089-134686-0023_6829-68771-0020__T2__6829-6829-68771-0020__HSIMV2__4970-4970-29095-0037__SIR0,6829,1089,8,0.0,0.0,0.0,0.0,0.0,38.85989813660625,11.920710130512273
1089-134686-0024_1995-1836-0013__T1__1089-1089-134686-0024__HSIMV2__8230-8230-279154-0035__SIR0,1089,1995,14,0.0,0.0,0.0,0.0,0.0,54.07443809559735,15.212109107072823
1089-134686-0024_1995-1836-0013__T2__1995-1995-1836-0013__HSIMV2__2094-2094-142345-0035__SIR0,1995,1089,6,0.0,0.0,0.0,0.0,0.0,50.2920512950703,20.2923076940044
1089-134686-0024_5683-32865-0016__T1__1089-1089-134686-0024__HSIMV2__8230-8230-279154-0034__SIR0,1089,5683,22,0.0,0.0,0.0,0.0,0.0,50.11351686775695,15.895147304556533
1089-134686-0024_5683-32865-0016__T2__5683-5683-32865-0016__HSIMV2__1221-1221-135767-0002__SIR0,5683,1089,5,0.0,0.0,0.0,0.0,0.0,49.55001493984458,16.906740191915087
1089-134686-0024_7176-92135-0042__T1__1089-1089-134686-0024__HSIMV2__8230-8230-279154-0013__SIR0,1089,7176,22,0.0,0.0,0.0,0.0,0.0,45.99660816410048,10.89662987358282
