key,target_spk,interferer_spk,content_similarity,sisnr_i,num_chunks,content_mismatch_rate,waveform_interferer_rate,joint_content_waveform_rate,mean_content_gap,min_content_gap,mean_local_si_sdr_gap,content_segment_count,content_max_duration,content_mean_duration,content_first_position
2830-3980-0050_260-123286-0000__T1__SCV3FIX__VOICE-2830_CONTENT-260-260-123286-0000,2830,260,,-15.13,13,0.7692307692307693,1.0,0.7692307692307693,-0.14668898289119406,-0.33139933468104443,-28.03718220330753,2,3.5,2.5,0.5
1320-122617-0003_8230-279154-0039__T1__SCV3FIX__VOICE-1320_CONTENT-8230-8230-279154-0039,1320,8230,,8.16,8,0.0,0.0,0.0,0.1801357552032853,0.06794257523134539,21.868707903913695,0,0.0,0.0,-1.0
4970-29095-0011_6930-75918-0006__T1__SCV3FIX__VOICE-4970_CONTENT-6930-6930-75918-0006,4970,6930,,-11.83,5,1.0,1.0,1.0,-0.17797850804492452,-0.27960903559850536,-12.79019669614864,1,2.5,2.5,0.0
1284-1180-0001_1580-141083-0003__T2__SCV3FIX__VOICE-1580_CONTENT-1284-1284-1180-0001,1580,1284,,9.04,12,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.06799331942865533,-0.06021255493215172,9.907253370734486,1,1.0,1.0,3.0
3570-5694-0008_7021-79740-0002__T1__SCV3FIX__VOICE-3570_CONTENT-7021-7021-79740-0002,3570,7021,,-27.38,17,0.8823529411764706,1.0,0.8823529411764706,-0.11548117038504348,-0.2870508032786918,-38.517598942740875,2,4.0,3.75,0.5
1995-1837-0020_5142-33396-0032__T1__SCV3FIX__VOICE-1995_CONTENT-5142-5142-33396-0032,1995,5142,,9.23,5,0.2,0.0,0.0,0.1230920888084581,-0.0078338373722866,24.3351452321931,0,0.0,0.0,-1.0
5105-28233-0005_5683-32865-0003__T1__SCV3FIX__VOICE-5105_CONTENT-5683-5683-32865-0003,5105,5683,,1.26,6,0.16666666666666666,0.0,0.0,0.14006943052250473,-0.06612068676556737,21.93489831423365,0,0.0,0.0,-1.0
4970-29093-0012_7729-102255-0033__T2__SCV3FIX__VOICE-7729_CONTENT-4970-4970-29093-0012,7729,4970,,12.6,12,0.0,0.0,0.0,0.2863097264904531,0.1053937596878477,41.62363561435417,0,0.0,0.0,-1.0
1284-1181-0002_3570-5694-0002__T1__SCV3FIX__VOICE-1284_CONTENT-3570-3570-5694-0002,1284,3570,,9.5,6,0.16666666666666666,0.0,0.0,0.18736571881142475,-0.0115337972440539,29.07757128205805,0,0.0,0.0,-1.0
61-70970-0039_5105-28233-0001__T2__SCV3FIX__VOICE-5105_CONTENT-61-61-70970-0039,5105,61,,11.16,7,0.0,0.0,0.0,0.16273896605334773,0.05293254909665879,35.502652245671875,0,0.0,0.0,-1.0
4992-41797-0010_7021-79740-0011__T2__SCV3FIX__VOICE-7021_CONTENT-4992-4992-41797-0010,7021,4992,,11.33,12,0.25,0.0,0.0,0.03448683919631829,-0.5587746964328472,32.57590005985211,1,1.0,1.0,0.0
8455-210777-0001_237-126133-0021__T1__SCV3FIX__VOICE-8455_CONTENT-237-237-126133-0021,8455,237,,13.27,7,0.0,0.0,0.0,0.18438654190214812,0.08771830621758825,41.878987054423796,0,0.0,0.0,-1.0
